station_id,is_returning,legacy_id,num_ebikes_available,eightd_has_available_keys,station_status,num_docks_disabled,num_bikes_disabled,num_docks_available,is_installed,last_reported,num_bikes_available,is_renting,valet,eightd_active_station_services
3243,1,3243,1,False,active,0,0,27,1,1656530870,2,1,,
3244,1,3244,0,False,active,0,2,46,1,1656531660,31,1,,
3246,1,3246,0,False,active,0,1,11,1,1656531621,36,1,,
3249,1,3249,0,False,active,0,1,0,1,1656527747,18,1,,
3254,1,3254,0,False,active,0,3,17,1,1656531443,9,1,,
3255,1,3255,5,False,active,0,1,2,1,1656532084,14,1,,
3256,1,3256,1,False,active,0,5,4,1,1656532289,14,1,,
3260,1,3260,2,False,active,0,3,3,1,1656532261,39,1,,
3263,1,3263,0,False,active,0,2,8,1,1656531742,49,1,,
3267,1,3267,0,False,active,11,3,0,1,1656532276,0,1,,
3268,1,3268,1,False,active,0,1,12,1,1656531187,1,1,,
3269,1,3269,0,False,active,0,1,7,1,1656529523,6,1,,
3270,1,3270,3,False,active,0,0,8,1,1656530384,6,1,,
3272,1,3272,1,False,active,0,1,0,1,1656528133,13,1,,
3273,1,3273,4,False,active,0,1,3,1,1656532119,14,1,,
3275,1,3275,0,False,active,0,0,5,1,1656527706,9,1,,
3276,1,3276,5,False,active,0,0,20,1,1656531586,6,1,,
3277,1,3277,0,False,active,0,0,14,1,1656532072,0,1,,
3278,1,3278,0,False,active,0,0,11,1,1656530865,3,1,,
3279,1,3279,1,False,active,0,0,16,1,1656531752,2,1,,
3280,1,3280,1,False,active,0,1,12,1,1656528251,1,1,,
3281,1,3281,1,False,active,0,1,2,1,1656527424,11,1,,
3283,1,3283,2,False,active,0,2,41,1,1656532171,4,1,,
3284,1,3284,1,False,active,0,1,33,1,1656532209,4,1,,
3285,1,3285,1,False,active,0,1,39,1,1656532280,1,1,,
3286,1,3286,0,False,active,0,1,36,1,1656531695,1,1,,
3287,1,3287,0,False,active,0,1,45,1,1656531647,0,1,,
3288,1,3288,4,False,active,0,3,25,1,1656532297,11,1,,
3289,1,3289,1,False,active,0,1,30,1,1656532296,1,1,,
3290,1,3290,2,False,active,0,1,22,1,1656532005,12,1,,
3292,1,3292,0,False,active,0,2,36,1,1656531758,5,1,,
3293,1,3293,0,False,active,0,1,22,1,1656532106,1,1,,
3294,1,3294,0,False,active,0,3,29,1,1656532176,3,1,,
3296,1,3296,2,False,active,0,1,59,1,1656532293,13,1,,
3297,1,3297,0,False,active,0,2,11,1,1656531136,7,1,,
3298,1,3298,0,False,active,0,1,0,1,1656526673,29,1,,
3299,1,3299,0,False,active,0,0,15,1,1656531657,7,1,,
3300,1,3300,1,False,active,0,0,22,1,1656532134,2,1,,
3301,1,3301,1,False,active,0,3,33,1,1656531951,3,1,,
3302,1,3302,0,False,active,0,5,35,1,1656532090,0,1,,
3303,1,3303,0,False,active,0,1,0,1,1656530642,34,1,,
3304,1,3304,1,False,active,0,3,20,1,1656531535,4,1,,
3305,1,3305,0,False,active,0,3,66,1,1656531854,3,1,,
3306,1,3306,0,False,active,0,0,19,1,1656532256,4,1,,
3307,1,3307,0,False,active,0,0,31,1,1656531940,0,1,,
3308,0,3308,0,False,out_of_service,12,0,0,0,1654615625,0,0,,
3309,1,3309,2,False,active,0,1,27,1,1656531137,2,1,,
3310,1,3310,1,False,active,0,1,18,1,1656532278,5,1,,
3311,1,3311,0,False,active,0,0,8,1,1656531172,12,1,,
3312,1,3312,2,False,active,0,0,26,1,1656531333,13,1,,
3313,1,3313,1,False,active,0,1,18,1,1656531032,9,1,,
3314,1,3314,1,False,active,0,2,22,1,1656532308,8,1,,
3315,1,3315,0,False,active,0,0,11,1,1656531828,12,1,,
3317,1,3317,0,False,active,0,2,2,1,1656531688,20,1,,
3318,1,3318,0,False,active,0,1,13,1,1656532316,30,1,,
3319,1,3319,2,False,active,0,3,0,1,1656531744,18,1,,
3321,1,3321,1,False,active,0,1,22,1,1656531769,14,1,,
3322,1,3322,0,False,active,0,2,3,1,1656531581,20,1,,
3323,1,3323,1,False,active,0,2,53,1,1656532273,2,1,,
3324,1,3324,0,False,active,0,1,0,1,1656526457,24,1,,
3325,1,3325,0,False,active,0,0,30,1,1656531704,1,1,,
3326,1,3326,0,False,active,0,0,10,1,1656531223,11,1,,
3327,1,3327,0,False,active,0,2,25,1,1656531906,0,1,,
3328,1,3328,1,False,active,0,0,38,1,1656532102,1,1,,
3329,1,3329,0,False,active,0,1,8,1,1656532302,18,1,,
3330,1,3330,1,False,active,0,0,3,1,1656531894,16,1,,
3331,1,3331,0,False,active,0,1,55,1,1656532258,1,1,,
3332,1,3332,0,False,active,0,0,2,1,1656532234,25,1,,
3333,1,3333,0,False,active,0,0,0,1,1656519401,37,1,,
3335,1,3335,3,False,active,0,1,3,1,1656531839,24,1,,
3336,1,3336,0,False,active,0,1,37,1,1656532079,2,1,,
3337,1,3337,1,False,active,0,0,0,1,1656527672,23,1,,
3338,1,3338,0,False,active,0,0,26,1,1656532036,5,1,,
3339,1,3339,0,False,active,0,6,11,1,1656531672,24,1,,
3340,1,3340,0,False,active,0,0,1,1,1656531500,20,1,,
3342,1,3342,0,False,active,0,0,0,1,1656525678,23,1,,
3343,1,3343,0,False,active,0,0,23,1,1656531970,0,1,,
3344,1,3344,0,False,active,0,2,2,1,1656532170,35,1,,
3345,1,3345,1,False,active,0,0,18,1,1656531713,17,1,,
3346,1,3346,2,False,active,0,2,3,1,1656531175,24,1,,
3347,1,3347,1,False,active,0,0,0,1,1656531256,36,1,,
3348,1,3348,1,False,active,0,1,0,1,1656527070,31,1,,
3349,1,3349,0,False,active,0,0,38,1,1656532158,1,1,,
3350,1,3350,2,False,active,0,4,33,1,1656532243,2,1,,
3351,1,3351,1,False,active,0,2,14,1,1656531962,8,1,,
3352,1,3352,0,False,active,0,0,0,1,1656531150,21,1,,
3354,1,3354,3,False,active,0,2,24,1,1656532065,4,1,,
3355,1,3355,1,False,active,0,0,19,1,1656531966,6,1,,
3356,1,3356,0,False,active,0,2,15,1,1656532051,0,1,,
3357,1,3357,1,False,active,0,0,28,1,1656532306,6,1,,
3358,1,3358,3,False,active,0,3,12,1,1656532317,9,1,,
3359,1,3359,7,False,active,0,0,37,1,1656532310,15,1,,
3360,1,3360,0,False,active,0,4,41,1,1656532018,3,1,,
3361,1,3361,0,False,active,0,2,1,1,1656532051,20,1,,
3362,1,3362,0,False,active,0,1,20,1,1656532260,13,1,,
3363,1,3363,1,False,active,0,0,27,1,1656528513,6,1,,
3364,1,3364,0,False,active,0,1,12,1,1656532180,13,1,,
3365,1,3365,1,False,active,0,1,20,1,1656532223,6,1,,
3366,1,3366,1,False,active,1,3,25,1,1656532176,2,1,,
3367,1,3367,1,False,active,0,5,17,1,1656532309,16,1,,
3368,1,3368,0,False,active,0,3,1,1,1656532253,26,1,,
3369,1,3369,0,False,active,0,1,27,1,1656531749,1,1,,
3370,1,3370,2,False,active,0,0,22,1,1656532287,3,1,,
3372,1,3372,1,False,active,0,1,71,1,1656532319,7,1,,
3373,1,3373,0,False,active,0,2,6,1,1656532176,71,1,,
3374,1,3374,1,False,active,0,3,8,1,1656532210,24,1,,
3375,0,3375,0,False,out_of_service,0,0,0,0,86400,0,0,,
3376,1,3376,0,False,active,0,0,46,1,1656531754,2,1,,
3377,1,3377,2,False,active,0,1,1,1,1656531162,23,1,,
3378,1,3378,5,False,active,0,1,22,1,1656532195,5,1,,
3379,1,3379,1,False,active,0,2,19,1,1656532226,14,1,,
3381,1,3381,0,False,active,0,3,2,1,1656532085,48,1,,
3382,1,3382,0,False,active,0,0,2,1,1656531712,39,1,,
3383,1,3383,0,False,active,0,2,21,1,1656532148,1,1,,
3384,1,3384,1,False,active,0,1,2,1,1656532108,22,1,,
3386,1,3386,0,False,active,0,1,17,1,1656531899,16,1,,
3387,1,3387,0,False,active,0,3,7,1,1656532204,15,1,,
3388,0,3388,0,False,out_of_service,0,0,0,0,86400,0,0,,
3389,1,3389,0,False,active,0,1,2,1,1656531830,36,1,,
3391,1,3391,1,False,active,0,2,10,1,1656532128,13,1,,
3392,1,3392,0,False,active,0,0,0,1,1656529578,19,1,,
3393,1,3393,0,False,active,0,0,1,1,1656526408,18,1,,
3394,1,3394,0,False,active,0,0,0,1,1656522326,21,1,,
3395,1,3395,0,False,active,0,0,3,1,1656528406,16,1,,
3396,1,3396,0,False,active,0,0,4,1,1656532036,20,1,,
3397,1,3397,0,False,active,0,1,3,1,1656532086,29,1,,
3398,1,3398,0,False,active,0,2,1,1,1656531768,20,1,,
3399,1,3399,0,False,active,0,2,0,1,1656518275,22,1,,
3402,1,3402,0,False,active,0,0,4,1,1656532247,28,1,,
3403,1,3403,1,False,active,0,4,0,1,1656531975,27,1,,
3404,1,3404,0,False,active,0,1,6,1,1656531675,20,1,,
3405,1,3405,0,False,active,0,1,17,1,1656532216,5,1,,
3407,1,3407,1,False,active,0,1,0,1,1656531269,34,1,,
3409,1,3409,0,False,active,0,1,2,1,1656532127,45,1,,
3410,1,3410,0,False,active,0,1,2,1,1656530533,74,1,,
3411,1,3411,1,False,active,0,0,2,1,1656532168,25,1,,
3412,1,3412,0,False,active,0,0,7,1,1656530941,11,1,,
3414,1,3414,3,False,active,0,2,8,1,1656532169,23,1,,
3415,1,3415,1,False,active,0,0,7,1,1656532250,18,1,,
3416,1,3416,0,False,active,0,1,11,1,1656532301,13,1,,
3418,1,3418,0,False,active,0,3,23,1,1656531987,7,1,,
3419,1,3419,0,False,active,0,3,1,1,1656531528,47,1,,
3420,1,3420,0,False,active,0,0,3,1,1656531999,32,1,,
3421,1,3421,0,False,active,0,0,0,1,1656531894,35,1,,
3422,1,3422,0,False,active,0,1,10,1,1656531501,10,1,,
3423,1,3423,4,False,active,0,2,21,1,1656531807,5,1,,
3424,1,3424,0,False,active,0,0,13,1,1656531856,14,1,,
3425,1,3425,0,False,active,0,2,31,1,1656532035,0,1,,
3429,1,3429,2,False,active,0,2,5,1,1656532317,32,1,,
3430,1,3430,1,False,active,0,0,14,1,1656531854,11,1,,
3435,1,3435,2,False,active,0,2,7,1,1656532226,34,1,,
3436,1,3436,1,False,active,23,3,0,1,1656532041,15,1,"{'dock_blocked_count': 23, 'active': False, 'off_dock_count': 81, 'region': 'BKN', 'station_id': '66de867e-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 17030, 'off_dock_capacity': 120}",[{'id': '66de867e-0aca-11e7-82f6-3863bb44ef7c'}]
3437,1,3437,0,False,active,0,1,45,1,1656531650,13,1,,
3440,1,3440,0,False,active,0,1,0,1,1656532132,46,1,,
3443,1,3443,7,False,active,31,6,3,1,1656532237,19,1,"{'dock_blocked_count': 31, 'active': False, 'off_dock_count': 38, 'region': 'BKN', 'station_id': '66de8a86-0aca-11e7-82f6-3863bb44ef7c', 'valet_revision': 19210, 'off_dock_capacity': 120}",[{'id': '66de8a86-0aca-11e7-82f6-3863bb44ef7c'}]
3452,1,3452,0,False,active,0,2,1,1,1656532267,40,1,,
3453,1,3453,1,False,active,0,1,0,1,1656531932,18,1,,
3454,1,3454,0,False,active,0,1,11,1,1656531976,12,1,,
3456,1,3456,0,False,active,0,0,10,1,1656531562,12,1,,
3457,1,3457,2,False,active,1,0,22,1,1656532112,43,1,,
3461,1,3461,2,False,active,0,0,5,1,1656532181,28,1,,
3462,1,3462,3,False,active,0,4,24,1,1656532316,10,1,,
3463,1,3463,0,False,active,0,2,45,1,1656532204,32,1,,
3464,1,3464,1,False,active,0,21,33,1,1656529249,2,1,,
3467,1,3467,0,False,active,0,3,3,1,1656532283,39,1,,
3472,1,3472,0,False,active,0,3,10,1,1656532202,26,1,,
3477,1,3477,0,False,active,0,33,0,1,1656532081,0,1,,
3478,1,3478,0,False,active,0,1,3,1,1656531247,39,1,,
3479,1,3479,0,False,active,0,4,17,1,1656529765,24,1,,
3481,0,3481,0,False,out_of_service,0,0,0,0,86400,0,0,,
3483,1,3483,0,False,active,0,0,3,1,1656523548,11,1,,
3486,1,3486,0,False,active,0,1,2,1,1656532236,37,1,,
3490,1,3490,0,False,active,0,1,4,1,1656531997,25,1,,
3491,1,3491,0,False,active,0,2,3,1,1656531765,19,1,,
3492,0,3492,0,False,out_of_service,0,0,0,0,86400,0,0,,
3493,0,3493,0,False,out_of_service,0,0,0,0,86400,0,0,,
3494,1,3494,0,False,active,0,2,13,1,1656531992,10,1,,
3495,1,3495,0,False,active,0,3,1,1,1656532294,22,1,,
3496,1,3496,0,False,active,0,4,16,1,1656531548,4,1,,
3497,0,3497,0,False,out_of_service,0,0,0,0,86400,0,0,,
3498,1,3498,0,False,active,0,4,10,1,1656532062,5,1,,
3499,1,3499,0,False,active,0,2,6,1,1656530760,17,1,,
3500,1,3500,1,False,active,0,0,26,1,1656531286,5,1,,
3501,1,3501,3,False,active,0,0,24,1,1656532050,5,1,,
3502,1,3502,0,False,active,0,1,11,1,1656530989,16,1,,
3503,1,3503,1,False,active,0,0,27,1,1656531135,3,1,,
3504,1,3504,0,False,active,0,1,15,1,1656531725,11,1,,
3505,1,3505,0,False,active,0,2,23,1,1656529235,7,1,,
3506,1,3506,0,False,active,0,0,16,1,1656531156,13,1,,
3507,1,3507,1,False,active,0,1,24,1,1656532291,11,1,,
3508,1,3508,0,False,active,0,1,19,1,1656531979,11,1,,
3509,1,3509,0,False,active,0,0,13,1,1656532277,18,1,,
3510,1,3510,0,False,active,0,0,27,1,1656531717,4,1,,
3511,1,3511,0,False,active,0,1,7,1,1656530543,14,1,,
3513,1,3513,0,False,active,0,1,30,1,1656531743,1,1,,
3514,1,3514,2,False,active,0,1,30,1,1656531937,2,1,,
3515,1,3515,0,False,active,0,0,17,1,1656525783,2,1,,
3516,0,3516,0,False,out_of_service,0,0,0,0,86400,0,0,,
3517,1,3517,1,False,active,0,1,11,1,1656531108,23,1,,
3518,1,3518,1,False,active,0,1,24,1,1656532269,8,1,,
3520,1,3520,0,False,active,0,0,12,1,1656531319,15,1,,
3521,1,3521,0,False,active,0,4,27,1,1656531059,3,1,,
3522,1,3522,2,False,active,1,0,14,1,1656532308,4,1,,
3523,1,3523,0,False,active,0,1,43,1,1656529459,1,1,,
3524,1,3524,1,False,active,0,0,21,1,1656532301,2,1,,
3525,1,3525,0,False,active,0,0,16,1,1656531950,5,1,,
3526,1,3526,0,False,active,0,1,8,1,1656531578,18,1,,
3528,1,3528,0,False,active,0,1,18,1,1656525673,2,1,,
3529,1,3529,1,False,active,0,2,17,1,1656532308,5,1,,
3530,1,3530,1,False,active,0,0,18,1,1656531679,1,1,,
3531,1,3531,1,False,active,0,1,23,1,1656531900,3,1,,
3532,1,3532,0,False,active,0,1,26,1,1656528594,0,1,,
3533,1,3533,0,False,active,0,2,14,1,1656532043,17,1,,
3534,1,3534,1,False,active,0,1,11,1,1656532141,26,1,,
3535,1,3535,0,False,active,0,1,21,1,1656532072,5,1,,
3536,1,3536,0,False,active,0,1,41,1,1656529654,1,1,,
3537,1,3537,1,False,active,0,1,12,1,1656532080,16,1,,
3538,1,3538,0,False,active,0,0,45,1,1656531164,0,1,,
3539,1,3539,0,False,active,12,0,29,1,1656532096,2,1,,
3540,1,3540,0,False,active,0,0,25,1,1656532094,9,1,,
3541,1,3541,0,False,active,0,1,32,1,1656526845,6,1,,
3543,1,3543,0,False,active,0,0,34,1,1656528116,1,1,,
3544,1,3544,0,False,active,0,2,13,1,1656531759,12,1,,
3545,1,3545,0,False,active,0,0,30,1,1656530797,3,1,,
3546,1,3546,0,False,active,0,0,14,1,1656527620,7,1,,
3547,1,3547,0,False,active,0,0,34,1,1656532267,7,1,,
3549,1,3549,0,False,active,0,0,25,1,1656530794,0,1,,
3551,1,3551,0,False,active,0,0,15,1,1656531765,7,1,,
3552,1,3552,2,False,active,0,0,37,1,1656531254,2,1,,
3553,1,3553,0,False,active,8,29,0,1,1656532044,0,1,,
3554,1,3554,0,False,active,0,0,4,1,1656532220,23,1,,
3555,1,3555,0,False,active,0,1,21,1,1656531566,5,1,,
3557,1,3557,0,False,active,0,0,14,1,1656529732,5,1,,
3558,1,3558,1,False,active,0,1,23,1,1656532208,3,1,,
3559,1,3559,1,False,active,0,1,15,1,1656531892,3,1,,
3561,1,3561,0,False,active,0,0,24,1,1656532265,2,1,,
3562,1,3562,0,False,active,0,1,24,1,1656531746,1,1,,
3563,1,3563,0,False,active,0,1,26,1,1656532240,2,1,,
3564,1,3564,0,False,active,0,0,14,1,1656531763,5,1,,
3565,1,3565,1,False,active,0,0,17,1,1656532298,2,1,,
3566,1,3566,0,False,active,0,1,22,1,1656531216,2,1,,
3568,1,3568,0,False,active,0,1,20,1,1656530930,0,1,,
3569,1,3569,1,False,active,0,3,24,1,1656531861,2,1,,
3570,1,3570,0,False,active,0,0,27,1,1656531423,4,1,,
3571,1,3571,0,False,active,0,0,24,1,1656530878,0,1,,
3572,1,3572,1,False,active,0,0,30,1,1656530601,3,1,,
3573,1,3573,0,False,active,0,0,24,1,1656530477,1,1,,
3574,1,3574,0,False,active,0,0,23,1,1656531229,0,1,,
3575,1,3575,0,False,active,0,1,22,1,1656532257,4,1,,
3577,1,3577,0,False,active,0,0,20,1,1656528478,2,1,,
3578,1,3578,0,False,active,0,2,13,1,1656531485,6,1,,
3579,1,3579,1,False,active,0,2,20,1,1656532313,3,1,,
3580,1,3580,0,False,active,0,1,27,1,1656532096,2,1,,
3581,1,3581,1,False,active,0,2,21,1,1656532208,4,1,,
3582,1,3582,0,False,active,0,1,27,1,1656532019,0,1,,
3583,1,3583,0,False,active,0,0,30,1,1656531458,1,1,,
3584,1,3584,1,False,active,0,0,40,1,1656531577,2,1,,
3585,1,3585,1,False,active,0,2,21,1,1656531926,1,1,,
3586,1,3586,0,False,active,0,0,12,1,1656529595,7,1,,
3587,1,3587,0,False,active,0,1,20,1,1656532270,6,1,,
3588,1,3588,0,False,active,0,1,4,1,1656531706,36,1,,
3589,1,3589,0,False,active,0,1,0,1,1656524946,30,1,,
3590,1,3590,0,False,active,0,1,8,1,1656530149,10,1,,
3591,1,3591,1,False,active,0,0,6,1,1656531536,15,1,,
3592,1,3592,0,False,active,0,7,12,1,1656532293,0,1,,
3593,1,3593,2,False,active,0,1,27,1,1656531975,6,1,,
3595,1,3595,0,False,active,0,0,16,1,1656530802,2,1,,
3596,1,3596,0,False,active,0,0,5,1,1656525226,14,1,,
3597,1,3597,0,False,active,0,0,20,1,1656531103,5,1,,
3598,1,3598,1,False,active,0,0,18,1,1656532003,1,1,,
3600,1,3600,0,False,active,5,19,1,1,1656532007,0,1,,
3601,1,3601,1,False,active,0,0,6,1,1656532303,13,1,,
3602,1,3602,0,False,active,0,0,21,1,1656531139,2,1,,
3603,1,3603,0,False,active,0,0,21,1,1656532004,0,1,,
3604,1,3604,1,False,active,0,0,12,1,1656531824,5,1,,
3605,1,3605,1,False,active,0,1,12,1,1656530871,8,1,,
3606,1,3606,5,False,active,0,1,11,1,1656531729,9,1,,
3607,1,3607,0,False,active,0,0,8,1,1656531973,11,1,,
3608,1,3608,0,False,active,0,0,4,1,1656531039,17,1,,
3609,1,3609,0,False,active,0,1,7,1,1656532042,15,1,,
3611,1,3611,2,False,active,0,2,2,1,1656532148,27,1,,
3612,1,3612,0,False,active,0,0,11,1,1656531980,4,1,,
3613,1,3613,0,False,active,0,0,2,1,1656532136,25,1,,
3614,1,3614,0,False,active,0,2,15,1,1656531588,6,1,,
3616,1,3616,0,False,active,0,3,18,1,1656532196,4,1,,
3617,1,3617,0,False,active,1,0,25,1,1656532176,0,1,,
3618,1,3618,0,False,active,0,1,7,1,1656532248,25,1,,
3619,1,3619,0,False,active,0,0,24,1,1656531703,3,1,,
3620,1,3620,2,False,active,0,0,0,1,1656531706,28,1,,
3621,1,3621,0,False,active,0,0,37,1,1656532038,2,1,,
3622,1,3622,0,False,active,0,0,23,1,1656527720,0,1,,
3623,1,3623,1,False,active,0,3,33,1,1656531041,3,1,,
3628,1,3628,0,False,active,0,2,15,1,1656531560,13,1,,
3629,1,3629,0,False,active,0,2,11,1,1656531693,19,1,,
3630,1,3630,0,False,active,0,5,20,1,1656532190,8,1,,
3635,1,3635,1,False,active,0,0,37,1,1656532296,5,1,,
3637,1,3637,0,False,active,0,0,31,1,1656531661,0,1,,
3638,1,3638,5,False,active,0,2,0,1,1656532206,16,1,,
3639,1,3639,0,False,active,0,0,14,1,1656531811,16,1,,
3640,1,3640,10,False,active,0,0,6,1,1656532268,12,1,,
3641,1,3641,1,False,active,0,3,7,1,1656532100,61,1,,
3646,1,3646,0,False,active,0,0,20,1,1656530411,6,1,,
3648,1,3648,0,False,active,0,2,1,1,1656531715,22,1,,
3649,1,3649,0,False,active,0,1,28,1,1656532109,1,1,,
3654,1,3654,0,False,active,0,0,28,1,1656529543,7,1,,
3656,1,3656,0,False,active,0,2,20,1,1656532315,24,1,,
3658,1,3658,0,False,active,0,1,17,1,1656532094,8,1,,
3661,1,3661,0,False,active,0,2,3,1,1656530908,14,1,,
3664,1,3664,2,False,active,29,3,0,1,1656532219,6,1,"{'dock_blocked_count': 29, 'active': False, 'off_dock_count': 120, 'region': 'BKN', 'station_id': 'c1e24edf-7192-433f-8d38-be5b6b3647c5', 'valet_revision': 64400, 'off_dock_capacity': 120}",[{'id': 'c1e24edf-7192-433f-8d38-be5b6b3647c5'}]
3668,1,3668,0,False,active,0,4,2,1,1656532136,20,1,,
3673,1,3673,0,False,active,0,0,9,1,1656532276,12,1,,
3674,1,3674,1,False,active,0,4,0,1,1656531212,23,1,,
3676,1,3676,2,False,active,0,1,0,1,1656530068,23,1,,
3677,1,3677,7,False,active,0,1,6,1,1656528557,11,1,,
3678,1,3678,5,False,active,0,3,1,1,1656532183,14,1,,
3679,1,3679,0,False,active,0,2,11,1,1656530433,1,1,,
3681,1,3681,2,False,active,0,0,1,1,1656529825,17,1,,
3686,1,3686,0,False,active,0,2,22,1,1656532209,15,1,,
3687,1,3687,0,False,active,0,9,38,1,1656532289,36,1,,
3688,1,3688,0,False,active,0,1,24,1,1656532042,4,1,,
3689,1,3689,2,False,active,0,1,44,1,1656532282,2,1,,
3690,1,3690,1,False,active,0,4,3,1,1656532319,29,1,,
3691,1,3691,0,False,active,0,0,19,1,1656529373,0,1,,
3692,1,3692,0,False,active,24,0,0,1,1656531186,24,1,"{'dock_blocked_count': 24, 'active': False, 'off_dock_count': 42, 'region': 'BKN', 'station_id': '918af7b2-e05c-477a-a8c0-7dcff984c566', 'valet_revision': 2508, 'off_dock_capacity': 120}",[{'id': '918af7b2-e05c-477a-a8c0-7dcff984c566'}]
3693,1,3693,0,False,active,0,1,0,1,1656522340,26,1,,
3694,1,3694,5,False,active,0,0,12,1,1656529603,6,1,,
3697,1,3697,3,False,active,0,0,38,1,1656531773,4,1,,
3699,1,3699,0,False,active,0,0,26,1,1656531982,3,1,,
3704,1,3704,1,False,active,0,0,17,1,1656531077,2,1,,
3705,1,3705,1,False,active,0,2,13,1,1656532244,26,1,,
3707,1,3707,0,False,active,0,1,42,1,1656530506,11,1,,
3708,1,3708,1,False,active,0,3,0,1,1656532303,26,1,,
3709,1,3709,1,False,active,0,1,30,1,1656532182,18,1,,
3711,1,3711,0,False,active,0,2,58,1,1656532142,2,1,,
3712,1,3712,0,False,active,2,1,37,1,1656532109,1,1,,
3714,1,3714,0,False,active,0,4,35,1,1656532261,22,1,,
3715,1,3715,0,False,active,0,1,4,1,1656532055,25,1,,
3716,1,3716,0,False,active,0,0,22,1,1656532193,1,1,,
3718,1,3718,0,False,active,0,1,38,1,1656532313,6,1,,
3721,1,3721,0,False,active,0,3,14,1,1656531870,20,1,,
3724,1,3724,1,False,active,0,3,76,1,1656532257,2,1,,
3725,1,3725,1,False,active,0,2,40,1,1656532171,12,1,,
3726,1,3726,1,False,active,0,2,14,1,1656531356,7,1,,
3727,1,3727,0,False,active,0,3,3,1,1656531593,32,1,,
3728,1,3728,0,False,active,0,1,6,1,1656532281,17,1,,
3731,1,3731,1,False,active,0,0,12,1,1656531414,34,1,,
3733,1,3733,1,False,active,0,4,40,1,1656531539,2,1,,
3734,1,3734,1,False,active,0,2,43,1,1656532299,5,1,,
3735,1,3735,4,False,active,0,4,16,1,1656532192,18,1,,
3736,1,3736,0,False,active,0,1,39,1,1656532284,1,1,,
3737,1,3737,1,False,active,0,1,10,1,1656531763,12,1,,
3738,1,3738,0,False,active,0,0,15,1,1656532087,16,1,,
3739,1,3739,1,False,active,0,2,33,1,1656532290,2,1,,
3740,1,3740,0,False,active,0,1,3,1,1656531978,46,1,,
3745,1,3745,0,False,active,0,4,23,1,1656532148,0,1,,
3746,1,3746,6,False,active,0,2,7,1,1656532318,39,1,,
3749,1,3749,1,False,active,0,1,15,1,1656532224,6,1,,
3755,1,3755,0,False,active,0,2,5,1,1656532202,12,1,,
3756,1,3756,0,False,active,0,0,4,1,1656527243,17,1,,
3757,1,3757,1,False,active,0,1,6,1,1656532119,16,1,,
3758,1,3758,0,False,active,0,0,10,1,1656530926,9,1,,
3759,1,3759,1,False,active,0,0,9,1,1656531842,10,1,,
3760,1,3760,0,False,active,0,0,1,1,1656532044,22,1,,
3761,1,3761,1,False,active,0,0,15,1,1656531543,12,1,,
3762,1,3762,0,False,active,0,1,1,1,1656531717,25,1,,
3763,1,3763,0,False,active,0,1,5,1,1656531503,21,1,,
3764,1,3764,0,False,active,0,1,1,1,1656531644,19,1,,
3765,1,3765,0,False,active,0,0,0,1,1656523237,21,1,,
3767,0,3767,0,False,out_of_service,0,0,0,0,86400,0,0,,
3768,1,3768,0,False,active,0,1,7,1,1656531238,15,1,,
3769,1,3769,0,False,active,0,1,0,1,1656532278,22,1,,
3770,1,3770,0,False,active,0,0,2,1,1656529586,19,1,,
3771,1,3771,0,False,active,0,1,2,1,1656532186,27,1,,
3772,1,3772,0,False,active,0,0,1,1,1656532102,18,1,,
3773,1,3773,2,False,active,0,1,6,1,1656532224,13,1,,
3774,1,3774,0,False,active,0,0,10,1,1656532072,13,1,,
3775,1,3775,0,False,active,0,0,14,1,1656531837,12,1,,
3776,1,3776,0,False,active,0,0,22,1,1656531142,1,1,,
3777,1,3777,0,False,active,0,0,5,1,1656532162,18,1,,
3778,1,3778,0,False,active,0,0,5,1,1656526940,22,1,,
3779,1,3779,2,False,active,0,2,2,1,1656530895,20,1,,
3780,1,3780,0,False,active,0,2,6,1,1656531211,14,1,,
3781,1,3781,0,False,active,0,0,7,1,1656531619,23,1,,
3782,1,3782,2,False,active,0,0,2,1,1656532235,29,1,,
3783,1,3783,3,False,active,0,0,2,1,1656532174,63,1,,
3785,1,3785,5,False,active,0,1,23,1,1656532301,13,1,,
3786,1,3786,0,False,active,0,2,4,1,1656532225,43,1,,
3787,1,3787,0,False,active,13,1,2,1,1656532275,6,1,"{'dock_blocked_count': 13, 'active': False, 'off_dock_count': 91, 'region': 'BKN', 'station_id': '17ba4945-b202-4667-965f-211d80622646', 'valet_revision': 17343, 'off_dock_capacity': 90}",[{'id': '17ba4945-b202-4667-965f-211d80622646'}]
3789,1,3789,0,False,active,0,1,24,1,1656532285,6,1,,
3790,1,3790,0,False,active,0,4,5,1,1656532314,27,1,,
3791,1,3791,3,False,active,0,0,10,1,1656531584,22,1,,
3792,1,3792,3,False,active,0,2,0,1,1656532125,28,1,,
3795,1,3795,0,False,active,0,0,0,1,1656529528,19,1,,
3798,1,3798,1,False,active,0,5,16,1,1656532226,33,1,,
3799,1,3799,10,False,active,0,6,39,1,1656532306,22,1,,
3803,1,3803,0,False,active,0,2,11,1,1656532162,13,1,,
3804,1,3804,0,False,active,0,2,0,1,1656530757,22,1,,
3808,1,3808,0,False,active,0,4,11,1,1656527921,3,1,,
3809,1,3809,0,False,active,0,3,10,1,1656532022,39,1,,
