station_id,num_docks_disabled,num_docks_available,num_ebikes_available,eightd_has_available_keys,is_renting,last_reported,is_installed,num_bikes_available,num_bikes_disabled,station_status,is_returning,legacy_id,valet,eightd_active_station_services
3277,0,13,0,False,1,1656543130,1,1,0,active,1,3277,,
3278,0,5,1,False,1,1656545439,1,9,0,active,1,3278,,
3279,0,12,2,False,1,1656545392,1,6,0,active,1,3279,,
3280,0,0,7,False,1,1656544288,1,11,3,active,1,3280,,
3281,0,1,2,False,1,1656544885,1,12,1,active,1,3281,,
3283,0,30,1,False,1,1656544878,1,14,3,active,1,3283,,
3284,0,29,0,False,1,1656544609,1,7,2,active,1,3284,,
3285,0,20,2,False,1,1656545305,1,22,0,active,1,3285,,
3286,0,17,0,False,1,1656545436,1,18,3,active,1,3286,,
3287,0,36,0,False,1,1656545349,1,6,3,active,1,3287,,
3288,0,4,2,False,1,1656545267,1,27,8,active,1,3288,,
3289,0,25,0,False,1,1656545337,1,4,2,active,1,3289,,
3290,0,12,0,False,1,1656545382,1,21,1,active,1,3290,,
3292,0,32,0,False,1,1656545273,1,7,4,active,1,3292,,
3293,0,15,1,False,1,1656545215,1,6,3,active,1,3293,,
3294,0,24,0,False,1,1656545389,1,8,2,active,1,3294,,
3296,0,54,2,False,1,1656545255,1,18,1,active,1,3296,,
3297,0,15,0,False,1,1656544700,1,3,2,active,1,3297,,
3298,0,0,2,False,1,1656545435,1,26,4,active,1,3298,,
3299,0,22,0,False,1,1656543853,1,0,0,active,1,3299,,
3300,0,21,0,False,1,1656545315,1,2,0,active,1,3300,,
3301,0,28,0,False,1,1656545259,1,5,6,active,1,3301,,
3302,0,32,0,False,1,1656544780,1,1,7,active,1,3302,,
3303,0,0,1,False,1,1656544755,1,33,2,active,1,3303,,
3304,0,6,0,False,1,1656545181,1,17,3,active,1,3304,,
3305,0,43,1,False,1,1656545436,1,23,6,active,1,3305,,
3306,0,19,1,False,1,1656545323,1,3,1,active,1,3306,,
3307,0,24,0,False,1,1656545321,1,6,1,active,1,3307,,
3308,12,0,0,False,0,1654615625,0,0,0,out_of_service,0,3308,,
3309,0,27,1,False,1,1656545335,1,2,1,active,1,3309,,
3310,0,20,0,False,1,1656545432,1,2,1,active,1,3310,,
3311,0,0,3,False,1,1656545346,1,20,0,active,1,3311,,
3312,0,23,0,False,1,1656545038,1,16,0,active,1,3312,,
3313,0,21,0,False,1,1656544311,1,7,1,active,1,3313,,
3314,0,24,4,False,1,1656545281,1,8,0,active,1,3314,,
3315,0,2,0,False,1,1656545119,1,20,0,active,1,3315,,
3317,0,0,0,False,1,1656541436,1,22,2,active,1,3317,,
3318,0,16,2,False,1,1656545246,1,27,1,active,1,3318,,
3319,0,7,0,False,1,1656545418,1,12,2,active,1,3319,,
3321,0,1,2,False,1,1656545384,1,36,1,active,1,3321,,
3322,0,1,1,False,1,1656545108,1,24,0,active,1,3322,,
3323,0,38,1,False,1,1656545388,1,15,4,active,1,3323,,
3324,0,0,0,False,1,1656543641,1,25,0,active,1,3324,,
3325,0,24,1,False,1,1656544830,1,7,0,active,1,3325,,
3326,0,9,0,False,1,1656542636,1,12,0,active,1,3326,,
3327,0,22,2,False,1,1656545281,1,3,2,active,1,3327,,
3328,0,33,0,False,1,1656545396,1,3,3,active,1,3328,,
3329,0,0,0,False,1,1656542097,1,26,1,active,1,3329,,
3330,0,4,0,False,1,1656542390,1,15,0,active,1,3330,,
3331,0,36,4,False,1,1656545358,1,19,2,active,1,3331,,
3332,0,1,2,False,1,1656545051,1,25,1,active,1,3332,,
3333,0,0,0,False,1,1656519401,1,37,0,active,1,3333,,
3335,0,0,0,False,1,1656543402,1,28,0,active,1,3335,,
3336,0,37,0,False,1,1656545434,1,2,0,active,1,3336,,
3337,0,0,0,False,1,1656543837,1,23,0,active,1,3337,,
3338,0,24,0,False,1,1656544977,1,7,0,active,1,3338,,
3339,0,4,2,False,1,1656545336,1,34,2,active,1,3339,,
3340,0,0,0,False,1,1656537006,1,21,0,active,1,3340,,
3342,0,0,0,False,1,1656543405,1,23,0,active,1,3342,,
3343,0,20,0,False,1,1656544240,1,3,0,active,1,3343,,
3344,0,1,1,False,1,1656544418,1,34,4,active,1,3344,,
3345,0,32,0,False,1,1656544801,1,2,1,active,1,3345,,
3346,0,14,0,False,1,1656545315,1,14,1,active,1,3346,,
3347,0,4,0,False,1,1656545258,1,30,1,active,1,3347,,
3348,0,0,0,False,1,1656544146,1,30,2,active,1,3348,,
3349,0,28,0,False,1,1656544885,1,10,1,active,1,3349,,
3350,0,24,1,False,1,1656545351,1,7,7,active,1,3350,,
3351,0,7,0,False,1,1656544236,1,14,3,active,1,3351,,
3352,0,0,0,False,1,1656544608,1,21,0,active,1,3352,,
3354,0,17,4,False,1,1656545325,1,11,3,active,1,3354,,
3355,0,24,1,False,1,1656544148,1,1,0,active,1,3355,,
3356,0,10,0,False,1,1656545194,1,10,1,active,1,3356,,
3357,0,27,0,False,1,1656544261,1,6,2,active,1,3357,,
3358,0,17,1,False,1,1656545393,1,5,3,active,1,3358,,
3359,0,47,0,False,1,1656545427,1,9,1,active,1,3359,,
3360,0,20,0,False,1,1656545435,1,26,1,active,1,3360,,
3361,0,1,2,False,1,1656545003,1,22,0,active,1,3361,,
3362,0,30,0,False,1,1656545106,1,3,1,active,1,3362,,
3363,0,31,0,False,1,1656544665,1,0,2,active,1,3363,,
3364,0,0,1,False,1,1656545352,1,24,3,active,1,3364,,
3365,0,18,1,False,1,1656545343,1,7,2,active,1,3365,,
3366,1,25,1,False,1,1656545162,1,2,3,active,1,3366,,
3367,0,35,0,False,1,1656544934,1,0,3,active,1,3367,,
3368,0,0,1,False,1,1656544586,1,27,3,active,1,3368,,
3369,0,19,0,False,1,1656545413,1,8,2,active,1,3369,,
3370,0,25,0,False,1,1656545292,1,0,0,active,1,3370,,
3372,0,64,0,False,1,1656545421,1,12,3,active,1,3372,,
3373,0,3,3,False,1,1656545302,1,74,2,active,1,3373,,
3374,0,0,0,False,1,1656545026,1,27,6,active,1,3374,,
3375,0,0,0,False,0,86400,0,0,0,out_of_service,0,3375,,
3376,0,47,0,False,1,1656545430,1,1,0,active,1,3376,,
3377,0,2,1,False,1,1656545239,1,22,1,active,1,3377,,
3378,0,24,0,False,1,1656544113,1,3,1,active,1,3378,,
3379,0,17,0,False,1,1656545147,1,16,2,active,1,3379,,
3381,0,6,0,False,1,1656545282,1,44,3,active,1,3381,,
3382,0,0,0,False,1,1656545049,1,41,0,active,1,3382,,
3383,0,18,2,False,1,1656545412,1,2,4,active,1,3383,,
3384,0,1,0,False,1,1656545191,1,22,2,active,1,3384,,
3386,0,13,1,False,1,1656544759,1,19,2,active,1,3386,,
3387,0,14,1,False,1,1656544965,1,8,3,active,1,3387,,
3388,0,0,0,False,0,86400,0,0,0,out_of_service,0,3388,,
3389,0,2,0,False,1,1656545178,1,35,2,active,1,3389,,
3391,0,9,0,False,1,1656544312,1,15,2,active,1,3391,,
3392,0,1,0,False,1,1656545163,1,18,0,active,1,3392,,
3393,0,5,1,False,1,1656545163,1,14,0,active,1,3393,,
3394,0,0,0,False,1,1656537008,1,21,0,active,1,3394,,
3395,0,2,2,False,1,1656542908,1,17,0,active,1,3395,,
3396,0,4,1,False,1,1656544778,1,20,0,active,1,3396,,
3397,0,2,1,False,1,1656545027,1,30,1,active,1,3397,,
3398,0,3,0,False,1,1656545304,1,18,2,active,1,3398,,
3399,0,1,0,False,1,1656544545,1,20,2,active,1,3399,,
3402,0,1,0,False,1,1656544846,1,29,1,active,1,3402,,
3403,0,4,1,False,1,1656545128,1,27,0,active,1,3403,,
3404,0,0,0,False,1,1656540287,1,27,0,active,1,3404,,
3405,0,10,0,False,1,1656545438,1,12,1,active,1,3405,,
3407,0,0,0,False,1,1656544730,1,34,1,active,1,3407,,
3409,0,1,0,False,1,1656545043,1,45,2,active,1,3409,,
3410,0,1,1,False,1,1656545251,1,75,1,active,1,3410,,
3411,0,0,2,False,1,1656544795,1,27,0,active,1,3411,,
3412,0,0,1,False,1,1656545169,1,14,3,active,1,3412,,
3414,0,5,1,False,1,1656545350,1,24,4,active,1,3414,,
3415,0,5,1,False,1,1656544575,1,20,0,active,1,3415,,
3416,0,12,0,False,1,1656544636,1,12,1,active,1,3416,,
3418,0,30,0,False,1,1656545304,1,1,2,active,1,3418,,
3419,0,1,1,False,1,1656545273,1,48,2,active,1,3419,,
3420,0,2,1,False,1,1656545359,1,33,0,active,1,3420,,
3421,0,0,0,False,1,1656544311,1,35,0,active,1,3421,,
3422,0,1,1,False,1,1656544939,1,20,0,active,1,3422,,
3423,0,20,3,False,1,1656545426,1,5,3,active,1,3423,,
3424,0,6,1,False,1,1656545258,1,20,1,active,1,3424,,
3425,0,23,0,False,1,1656544904,1,8,2,active,1,3425,,
3429,0,5,0,False,1,1656545362,1,32,2,active,1,3429,,
3430,0,0,2,False,1,1656545099,1,25,0,active,1,3430,,
3435,0,23,0,False,1,1656545431,1,19,2,active,1,3435,,
3436,0,22,0,False,1,1656545384,1,9,4,active,1,3436,,
3437,0,40,0,False,1,1656545227,1,15,3,active,1,3437,,
3440,0,30,0,False,1,1656545411,1,17,0,active,1,3440,,
3443,0,53,0,False,1,1656544610,1,0,6,active,1,3443,,
3452,0,1,0,False,1,1656545376,1,40,2,active,1,3452,,
3453,0,0,0,False,1,1656544609,1,16,2,active,1,3453,,
3454,0,2,3,False,1,1656545355,1,19,3,active,1,3454,,
3456,0,0,2,False,1,1656545195,1,21,1,active,1,3456,,
3457,0,64,0,False,1,1656545413,1,1,1,active,1,3457,,
3461,0,2,0,False,1,1656545374,1,30,1,active,1,3461,,
3462,0,34,0,False,1,1656544937,1,0,2,active,1,3462,,
3463,0,75,0,False,1,1656545346,1,2,2,active,1,3463,,
3464,0,35,0,False,1,1656544335,1,0,20,active,1,3464,,
3467,0,7,0,False,1,1656545434,1,37,2,active,1,3467,,
3472,0,5,0,False,1,1656545425,1,32,2,active,1,3472,,
3477,0,0,0,False,1,1656545204,1,0,33,active,1,3477,,
3478,0,2,0,False,1,1656543383,1,39,2,active,1,3478,,
3479,0,30,0,False,1,1656538868,1,11,4,active,1,3479,,
3481,0,0,0,False,0,86400,0,0,0,out_of_service,0,3481,,
3483,0,0,3,False,1,1656544517,1,14,0,active,1,3483,,
3486,0,2,0,False,1,1656545419,1,37,1,active,1,3486,,
3490,0,5,0,False,1,1656544927,1,26,0,active,1,3490,,
3491,0,2,0,False,1,1656545384,1,19,3,active,1,3491,,
3492,0,0,0,False,0,86400,0,0,0,out_of_service,0,3492,,
3493,0,0,0,False,0,86400,0,0,0,out_of_service,0,3493,,
3494,0,13,0,False,1,1656544673,1,10,2,active,1,3494,,
3495,0,7,1,False,1,1656545373,1,17,2,active,1,3495,,
3496,0,8,0,False,1,1656545093,1,12,4,active,1,3496,,
3497,0,0,0,False,0,86400,0,0,0,out_of_service,0,3497,,
3498,0,3,2,False,1,1656545406,1,11,5,active,1,3498,,
3499,0,0,0,False,1,1656542240,1,23,1,active,1,3499,,
3500,0,21,0,False,1,1656544959,1,10,0,active,1,3500,,
3501,0,22,3,False,1,1656545395,1,7,0,active,1,3501,,
3502,0,14,1,False,1,1656545392,1,13,1,active,1,3502,,
3503,0,23,0,False,1,1656543978,1,7,0,active,1,3503,,
3504,0,19,0,False,1,1656542841,1,7,1,active,1,3504,,
3505,0,27,0,False,1,1656545437,1,1,4,active,1,3505,,
3506,0,14,1,False,1,1656545218,1,15,0,active,1,3506,,
3507,0,31,0,False,1,1656545320,1,4,1,active,1,3507,,
3508,0,19,0,False,1,1656545288,1,12,0,active,1,3508,,
3509,0,15,2,False,1,1656545262,1,16,0,active,1,3509,,
3510,0,22,0,False,1,1656545031,1,9,0,active,1,3510,,
3511,0,5,1,False,1,1656545363,1,14,3,active,1,3511,,
3513,0,15,2,False,1,1656544941,1,15,2,active,1,3513,,
3514,0,16,5,False,1,1656545372,1,17,0,active,1,3514,,
3515,0,17,0,False,1,1656542358,1,2,0,active,1,3515,,
3516,0,0,0,False,0,86400,0,0,0,out_of_service,0,3516,,
3517,0,20,1,False,1,1656545087,1,13,2,active,1,3517,,
3518,0,27,3,False,1,1656545346,1,4,2,active,1,3518,,
3520,0,3,2,False,1,1656544895,1,24,0,active,1,3520,,
3521,0,16,1,False,1,1656545219,1,14,5,active,1,3521,,
3522,1,15,3,False,1,1656545348,1,3,0,active,1,3522,,
3523,0,39,0,False,1,1656544561,1,5,1,active,1,3523,,
3524,0,8,6,False,1,1656545295,1,14,1,active,1,3524,,
3525,0,13,1,False,1,1656545417,1,8,0,active,1,3525,,
3526,0,21,0,False,1,1656545338,1,4,1,active,1,3526,,
3528,0,18,0,False,1,1656544782,1,0,3,active,1,3528,,
3529,0,14,1,False,1,1656545287,1,8,1,active,1,3529,,
3530,0,10,1,False,1,1656544723,1,8,1,active,1,3530,,
3531,0,22,0,False,1,1656545320,1,3,2,active,1,3531,,
3532,0,10,8,False,1,1656545038,1,15,2,active,1,3532,,
3533,0,11,2,False,1,1656545411,1,21,2,active,1,3533,,
3534,0,0,1,False,1,1656545413,1,34,4,active,1,3534,,
3535,0,16,0,False,1,1656545270,1,10,1,active,1,3535,,
3536,0,38,2,False,1,1656545432,1,2,3,active,1,3536,,
3537,0,8,3,False,1,1656545378,1,19,2,active,1,3537,,
3538,0,35,2,False,1,1656545324,1,10,0,active,1,3538,,
3539,12,30,0,False,1,1656545246,1,0,1,active,1,3539,,
3540,0,24,0,False,1,1656545297,1,9,1,active,1,3540,,
3541,0,30,0,False,1,1656545274,1,8,1,active,1,3541,,
3543,0,33,0,False,1,1656544633,1,1,1,active,1,3543,,
3544,0,19,2,False,1,1656545051,1,8,0,active,1,3544,,
3545,0,32,0,False,1,1656544285,1,1,0,active,1,3545,,
3546,0,17,0,False,1,1656545345,1,4,0,active,1,3546,,
3547,0,34,0,False,1,1656543187,1,7,0,active,1,3547,,
3549,0,24,0,False,1,1656544690,1,0,1,active,1,3549,,
3551,0,15,0,False,1,1656544286,1,8,0,active,1,3551,,
3552,0,35,0,False,1,1656544672,1,2,2,active,1,3552,,
3553,9,0,0,False,1,1656545250,1,0,27,active,1,3553,,
3554,0,1,0,False,1,1656542275,1,26,0,active,1,3554,,
3555,0,26,0,False,1,1656545016,1,0,1,active,1,3555,,
3557,0,13,0,False,1,1656545352,1,6,0,active,1,3557,,
3558,0,16,0,False,1,1656545423,1,7,4,active,1,3558,,
3559,0,17,0,False,1,1656544360,1,1,1,active,1,3559,,
3561,0,24,0,False,1,1656541603,1,2,0,active,1,3561,,
3562,0,21,2,False,1,1656545151,1,3,2,active,1,3562,,
3563,0,24,0,False,1,1656544250,1,3,2,active,1,3563,,
3564,0,13,0,False,1,1656542111,1,6,0,active,1,3564,,
3565,0,13,0,False,1,1656545359,1,6,0,active,1,3565,,
3566,0,21,1,False,1,1656545376,1,3,1,active,1,3566,,
3568,0,14,0,False,1,1656545402,1,5,2,active,1,3568,,
3569,0,22,1,False,1,1656544723,1,4,3,active,1,3569,,
3570,0,26,0,False,1,1656544933,1,5,0,active,1,3570,,
3571,0,19,0,False,1,1656545383,1,5,0,active,1,3571,,
3572,0,32,0,False,1,1656544447,1,1,0,active,1,3572,,
3573,0,23,0,False,1,1656544925,1,1,0,active,1,3573,,
3574,0,15,3,False,1,1656545300,1,7,1,active,1,3574,,
3575,0,26,0,False,1,1656545033,1,1,0,active,1,3575,,
3577,0,21,0,False,1,1656544846,1,1,0,active,1,3577,,
3578,0,9,1,False,1,1656545436,1,10,2,active,1,3578,,
3579,0,21,1,False,1,1656545018,1,1,3,active,1,3579,,
3580,0,28,0,False,1,1656544259,1,0,2,active,1,3580,,
3581,0,23,1,False,1,1656545220,1,2,2,active,1,3581,,
3582,0,26,0,False,1,1656545420,1,1,1,active,1,3582,,
3583,0,16,7,False,1,1656545437,1,15,0,active,1,3583,,
3584,0,41,0,False,1,1656544751,1,0,0,active,1,3584,,
3585,0,22,0,False,1,1656544815,1,0,2,active,1,3585,,
3586,0,13,0,False,1,1656542765,1,5,1,active,1,3586,,
3587,0,18,1,False,1,1656544946,1,8,1,active,1,3587,,
3588,0,6,0,False,1,1656545306,1,34,0,active,1,3588,,
3589,0,0,0,False,1,1656544218,1,30,1,active,1,3589,,
3590,0,10,0,False,1,1656544947,1,8,1,active,1,3590,,
3591,0,12,1,False,1,1656545263,1,9,0,active,1,3591,,
3592,0,11,0,False,1,1656545370,1,1,7,active,1,3592,,
3593,0,29,1,False,1,1656545398,1,4,1,active,1,3593,,
3595,0,16,2,False,1,1656545285,1,2,0,active,1,3595,,
3596,0,4,1,False,1,1656544248,1,15,0,active,1,3596,,
3597,0,22,1,False,1,1656545223,1,3,0,active,1,3597,,
3598,0,19,0,False,1,1656545430,1,0,0,active,1,3598,,
3600,1,2,0,False,1,1656545211,1,2,19,active,1,3600,,
3601,0,3,0,False,1,1656543963,1,15,0,active,1,3601,,
3602,0,22,1,False,1,1656545356,1,1,0,active,1,3602,,
3603,0,20,0,False,1,1656545068,1,0,1,active,1,3603,,
3604,0,8,1,False,1,1656545400,1,9,0,active,1,3604,,
3605,0,20,0,False,1,1656545218,1,0,1,active,1,3605,,
3606,0,13,1,False,1,1656543079,1,7,1,active,1,3606,,
3607,0,8,0,False,1,1656545336,1,11,0,active,1,3607,,
3608,0,8,0,False,1,1656544652,1,13,0,active,1,3608,,
3609,0,4,1,False,1,1656545436,1,17,2,active,1,3609,,
3611,0,0,0,False,1,1656544825,1,29,2,active,1,3611,,
3612,0,9,1,False,1,1656545339,1,6,0,active,1,3612,,
3613,0,0,0,False,1,1656545432,1,27,0,active,1,3613,,
3614,0,20,0,False,1,1656544977,1,1,2,active,1,3614,,
3616,0,21,0,False,1,1656544938,1,2,2,active,1,3616,,
3617,1,22,1,False,1,1656545351,1,3,0,active,1,3617,,
3618,0,11,0,False,1,1656544733,1,20,2,active,1,3618,,
3619,0,22,0,False,1,1656544604,1,5,0,active,1,3619,,
3620,0,8,0,False,1,1656543458,1,20,0,active,1,3620,,
3621,0,34,2,False,1,1656545400,1,5,0,active,1,3621,,
3622,0,20,0,False,1,1656544026,1,3,0,active,1,3622,,
3623,0,38,0,False,1,1656542096,1,0,1,active,1,3623,,
3628,0,23,1,False,1,1656545349,1,6,1,active,1,3628,,
3629,0,11,2,False,1,1656545382,1,19,2,active,1,3629,,
3630,0,6,1,False,1,1656545382,1,20,7,active,1,3630,,
3635,0,41,0,False,1,1656545301,1,0,2,active,1,3635,,
3637,0,17,2,False,1,1656545215,1,14,0,active,1,3637,,
3638,0,8,2,False,1,1656545427,1,6,4,active,1,3638,,
3639,0,15,2,False,1,1656545348,1,14,1,active,1,3639,,
3640,0,16,0,False,1,1656545126,1,1,1,active,1,3640,,
3641,0,59,0,False,1,1656545377,1,4,8,active,1,3641,,
3646,0,20,1,False,1,1656545296,1,6,0,active,1,3646,,
3648,0,14,0,False,1,1656545343,1,5,6,active,1,3648,,
3649,0,27,1,False,1,1656543599,1,2,1,active,1,3649,,
3654,0,33,0,False,1,1656545030,1,2,0,active,1,3654,,
3656,0,8,0,False,1,1656545434,1,34,3,active,1,3656,,
3658,0,14,0,False,1,1656545436,1,13,0,active,1,3658,,
3661,0,7,1,False,1,1656545219,1,11,1,active,1,3661,,
3664,0,17,0,False,1,1656545411,1,5,6,active,1,3664,,
3668,0,0,0,False,1,1656544914,1,19,6,active,1,3668,,
3673,0,4,2,False,1,1656545437,1,15,2,active,1,3673,,
3674,0,5,0,False,1,1656545141,1,21,1,active,1,3674,,
3676,0,0,0,False,1,1656545350,1,23,1,active,1,3676,,
3677,0,7,5,False,1,1656542581,1,10,1,active,1,3677,,
3678,0,5,2,False,1,1656544620,1,8,5,active,1,3678,,
3679,0,8,0,False,1,1656544723,1,4,2,active,1,3679,,
3681,0,10,0,False,1,1656545425,1,7,1,active,1,3681,,
3686,0,13,0,False,1,1656545397,1,24,1,active,1,3686,,
3687,0,72,0,False,1,1656545378,1,1,9,active,1,3687,,
3688,0,26,0,False,1,1656544303,1,0,3,active,1,3688,,
3689,0,39,1,False,1,1656544805,1,5,3,active,1,3689,,
3690,0,12,0,False,1,1656545437,1,21,3,active,1,3690,,
3691,0,18,0,False,1,1656545083,1,0,0,active,1,3691,,
3692,24,0,0,False,1,1656545344,1,33,0,active,1,3692,"{'off_dock_capacity': 120, 'station_id': '918af7b2-e05c-477a-a8c0-7dcff984c566', 'off_dock_count': 20, 'valet_revision': 2530, 'dock_blocked_count': 24, 'region': 'BKN', 'active': False}",[{'id': '918af7b2-e05c-477a-a8c0-7dcff984c566'}]
3693,0,0,0,False,1,1656545148,1,23,2,active,1,3693,,
3694,0,14,3,False,1,1656543863,1,4,0,active,1,3694,,
3697,0,30,0,False,1,1656545296,1,10,3,active,1,3697,,
3699,0,26,0,False,1,1656545220,1,2,1,active,1,3699,,
3704,0,19,0,False,1,1656543600,1,0,0,active,1,3704,,
3705,0,4,0,False,1,1656545405,1,37,0,active,1,3705,,
3707,0,34,0,False,1,1656545322,1,18,2,active,1,3707,,
3708,0,22,0,False,1,1656545349,1,5,2,active,1,3708,,
3709,0,35,0,False,1,1656545405,1,12,2,active,1,3709,,
3711,0,40,0,False,1,1656545348,1,20,2,active,1,3711,,
3712,2,37,0,False,1,1656545329,1,0,2,active,1,3712,,
3714,0,26,1,False,1,1656544987,1,32,3,active,1,3714,,
3715,0,0,1,False,1,1656545164,1,27,4,active,1,3715,,
3716,0,22,0,False,1,1656545089,1,1,0,active,1,3716,,
3718,0,17,0,False,1,1656545390,1,27,1,active,1,3718,,
3721,0,22,1,False,1,1656545063,1,14,1,active,1,3721,,
3724,0,78,0,False,1,1656545403,1,2,1,active,1,3724,,
3725,0,40,1,False,1,1656545437,1,9,5,active,1,3725,,
3726,0,0,1,False,1,1656545406,1,21,1,active,1,3726,,
3727,0,0,0,False,1,1656543860,1,35,3,active,1,3727,,
3728,0,9,0,False,1,1656545396,1,12,3,active,1,3728,,
3731,0,44,0,False,1,1656544906,1,0,1,active,1,3731,,
3733,0,40,0,False,1,1656545290,1,5,1,active,1,3733,,
3734,0,43,0,False,1,1656545433,1,1,5,active,1,3734,,
3735,0,25,1,False,1,1656545433,1,4,8,active,1,3735,,
3736,0,25,0,False,1,1656544807,1,14,2,active,1,3736,,
3737,0,3,0,False,1,1656545399,1,18,1,active,1,3737,,
3738,0,0,1,False,1,1656544884,1,30,1,active,1,3738,,
3739,0,1,5,False,1,1656545391,1,34,2,active,1,3739,,
3740,0,11,0,False,1,1656545353,1,37,2,active,1,3740,,
3745,0,22,1,False,1,1656544957,1,2,3,active,1,3745,,
3746,0,45,0,False,1,1656545255,1,3,0,active,1,3746,,
3749,0,19,0,False,1,1656545375,1,0,3,active,1,3749,,
3755,0,5,0,False,1,1656545298,1,9,4,active,1,3755,,
3756,0,6,0,False,1,1656544713,1,15,0,active,1,3756,,
3757,0,7,1,False,1,1656543772,1,15,1,active,1,3757,,
3758,0,7,0,False,1,1656544870,1,12,0,active,1,3758,,
3759,0,2,2,False,1,1656545137,1,17,0,active,1,3759,,
3760,0,3,0,False,1,1656544962,1,19,0,active,1,3760,,
3761,0,12,0,False,1,1656545286,1,14,1,active,1,3761,,
3762,0,0,1,False,1,1656545044,1,25,2,active,1,3762,,
3763,0,3,1,False,1,1656545331,1,21,2,active,1,3763,,
3764,0,1,1,False,1,1656543647,1,19,1,active,1,3764,,
3765,0,4,1,False,1,1656543971,1,17,0,active,1,3765,,
3767,0,0,0,False,0,86400,0,0,0,out_of_service,0,3767,,
3768,0,6,1,False,1,1656545364,1,13,2,active,1,3768,,
3769,0,1,0,False,1,1656545155,1,21,1,active,1,3769,,
3770,0,3,1,False,1,1656545300,1,18,0,active,1,3770,,
3771,0,4,2,False,1,1656545124,1,25,1,active,1,3771,,
3772,0,2,1,False,1,1656544980,1,17,0,active,1,3772,,
3773,0,2,1,False,1,1656545065,1,16,2,active,1,3773,,
3774,0,10,1,False,1,1656545435,1,13,0,active,1,3774,,
3775,0,11,0,False,1,1656545190,1,15,0,active,1,3775,,
3776,0,22,0,False,1,1656545421,1,1,0,active,1,3776,,
3777,0,8,0,False,1,1656542796,1,15,0,active,1,3777,,
3778,0,2,0,False,1,1656545270,1,25,0,active,1,3778,,
3779,0,3,0,False,1,1656543365,1,19,1,active,1,3779,,
3780,0,10,0,False,1,1656544957,1,11,1,active,1,3780,,
3781,0,11,1,False,1,1656544069,1,19,0,active,1,3781,,
3782,0,1,1,False,1,1656545417,1,26,2,active,1,3782,,
3783,0,2,0,False,1,1656545436,1,63,0,active,1,3783,,
3785,0,33,0,False,1,1656545424,1,0,4,active,1,3785,,
3786,0,2,1,False,1,1656545317,1,44,2,active,1,3786,,
3787,13,0,0,False,1,1656544928,1,14,2,active,1,3787,"{'off_dock_capacity': 90, 'station_id': '17ba4945-b202-4667-965f-211d80622646', 'off_dock_count': 28, 'valet_revision': 17441, 'dock_blocked_count': 13, 'region': 'BKN', 'active': True}",[{'id': '17ba4945-b202-4667-965f-211d80622646'}]
3789,0,22,1,False,1,1656544907,1,8,1,active,1,3789,,
3790,0,11,0,False,1,1656545336,1,22,4,active,1,3790,,
3791,0,5,0,False,1,1656545420,1,27,0,active,1,3791,,
3792,0,25,0,False,1,1656544748,1,2,3,active,1,3792,,
3795,0,1,0,False,1,1656544212,1,17,1,active,1,3795,,
3798,0,47,2,False,1,1656545357,1,2,6,active,1,3798,,
3799,0,62,0,False,1,1656545338,1,0,5,active,1,3799,,
3803,0,19,0,False,1,1656544421,1,5,2,active,1,3803,,
3804,0,0,0,False,1,1656544914,1,24,0,active,1,3804,,
3808,0,15,0,False,1,1656543699,1,0,4,active,1,3808,,
3809,0,47,0,False,1,1656544321,1,0,4,active,1,3809,,
3811,0,4,0,False,1,1656544917,1,13,2,active,1,3811,,
3812,0,23,0,False,1,1656545403,1,32,6,active,1,3812,,
3813,0,1,0,False,1,1656545437,1,44,4,active,1,3813,,
3814,0,32,0,False,1,1656543235,1,0,0,active,1,3814,,
3815,0,38,0,False,1,1656545386,1,1,2,active,1,3815,,
3816,0,1,1,False,1,1656544797,1,23,0,active,1,3816,,
3817,0,0,0,False,1,1656544533,1,16,2,active,1,3817,,
3818,0,37,0,False,1,1656545370,1,2,1,active,1,3818,,
3819,0,3,0,False,1,1656542663,1,17,0,active,1,3819,,
3820,0,13,2,False,1,1656545208,1,6,0,active,1,3820,,
3821,0,12,1,False,1,1656545428,1,13,0,active,1,3821,,
3822,0,5,0,False,1,1656543909,1,13,2,active,1,3822,,
3823,0,8,1,False,1,1656545158,1,22,0,active,1,3823,,
3824,0,15,0,False,1,1656542082,1,4,2,active,1,3824,,
3825,0,25,2,False,1,1656541975,1,4,0,active,1,3825,,
3826,0,16,1,False,1,1656544973,1,2,0,active,1,3826,,
3827,0,16,2,False,1,1656545319,1,2,2,active,1,3827,,
3828,0,20,2,False,1,1656544585,1,2,0,active,1,3828,,
3829,0,14,0,False,1,1656543745,1,8,0,active,1,3829,,
3830,0,13,1,False,1,1656545368,1,9,0,active,1,3830,,
3831,0,32,0,False,1,1656541978,1,2,1,active,1,3831,,
3832,0,8,0,False,1,1656544454,1,13,0,active,1,3832,,
3833,0,18,0,False,1,1656542336,1,0,0,active,1,3833,,
3834,0,18,1,False,1,1656544016,1,1,0,active,1,3834,,
3835,0,0,0,False,0,86400,0,0,0,out_of_service,0,3835,,
3836,0,28,0,False,1,1656544540,1,0,1,active,1,3836,,
3837,0,24,3,False,1,1656545412,1,5,0,active,1,3837,,
3838,0,21,2,False,1,1656545376,1,2,2,active,1,3838,,
3839,0,27,1,False,1,1656544800,1,2,0,active,1,3839,,
3840,0,23,0,False,1,1656544603,1,0,1,active,1,3840,,
