station_id,last_reported,is_renting,num_docks_disabled,is_installed,num_ebikes_available,station_status,is_returning,num_bikes_disabled,eightd_has_available_keys,num_bikes_available,legacy_id,num_docks_available,eightd_active_station_services,valet
3277,1656543130,1,0,1,0,active,1,0,False,1,3277,13,,
3278,1656543148,1,0,1,1,active,1,0,False,8,3278,6,,
3279,1656543943,1,0,1,1,active,1,0,False,5,3279,13,,
3280,1656544288,1,0,1,7,active,1,3,False,11,3280,0,,
3281,1656542843,1,0,1,3,active,1,1,False,12,3281,1,,
3283,1656544160,1,0,1,2,active,1,3,False,14,3283,30,,
3284,1656542874,1,0,1,0,active,1,2,False,6,3284,30,,
3285,1656544111,1,0,1,4,active,1,0,False,21,3285,21,,
3286,1656544203,1,0,1,3,active,1,2,False,18,3286,18,,
3287,1656543969,1,0,1,1,active,1,3,False,3,3287,39,,
3288,1656544265,1,0,1,3,active,1,7,False,28,3288,3,,
3289,1656543806,1,0,1,0,active,1,2,False,4,3289,25,,
3290,1656544217,1,0,1,1,active,1,1,False,21,3290,12,,
3292,1656544175,1,0,1,0,active,1,3,False,12,3292,28,,
3293,1656544134,1,0,1,2,active,1,3,False,8,3293,13,,
3294,1656544192,1,0,1,1,active,1,2,False,3,3294,29,,
3296,1656543809,1,0,1,1,active,1,1,False,17,3296,55,,
3297,1656544074,1,0,1,0,active,1,2,False,2,3297,16,,
3298,1656544251,1,0,1,1,active,1,3,False,25,3298,2,,
3299,1656543853,1,0,1,0,active,1,0,False,0,3299,22,,
3300,1656543970,1,0,1,0,active,1,0,False,1,3300,22,,
3301,1656544150,1,0,1,1,active,1,6,False,8,3301,25,,
3302,1656543474,1,0,1,0,active,1,7,False,1,3302,32,,
3303,1656543543,1,0,1,1,active,1,2,False,33,3303,0,,
3304,1656543867,1,0,1,0,active,1,4,False,14,3304,8,,
3305,1656544274,1,0,1,3,active,1,4,False,23,3305,45,,
3306,1656544165,1,0,1,1,active,1,0,False,1,3306,22,,
3307,1656544258,1,0,1,1,active,1,1,False,8,3307,22,,
3308,1654615625,0,12,0,0,out_of_service,0,0,False,0,3308,0,,
3309,1656544166,1,0,1,2,active,1,1,False,3,3309,26,,
3310,1656543687,1,0,1,0,active,1,1,False,3,3310,19,,
3311,1656544317,1,0,1,3,active,1,0,False,20,3311,0,,
3312,1656543781,1,0,1,0,active,1,0,False,13,3312,26,,
3313,1656544311,1,0,1,0,active,1,1,False,7,3313,21,,
3314,1656544272,1,0,1,0,active,1,1,False,4,3314,27,,
3315,1656543818,1,0,1,1,active,1,0,False,22,3315,0,,
3317,1656541436,1,0,1,0,active,1,2,False,22,3317,0,,
3318,1656544262,1,0,1,1,active,1,0,False,26,3318,17,,
3319,1656544078,1,0,1,2,active,1,2,False,15,3319,4,,
3321,1656544146,1,0,1,0,active,1,1,False,26,3321,11,,
3322,1656543716,1,0,1,0,active,1,1,False,21,3322,3,,
3323,1656544196,1,0,1,4,active,1,4,False,16,3323,37,,
3324,1656543641,1,0,1,0,active,1,0,False,25,3324,0,,
3325,1656544035,1,0,1,1,active,1,0,False,6,3325,25,,
3326,1656542636,1,0,1,0,active,1,0,False,12,3326,9,,
3327,1656544064,1,0,1,0,active,1,2,False,2,3327,22,,
3328,1656544290,1,0,1,0,active,1,3,False,1,3328,35,,
3329,1656542097,1,0,1,0,active,1,1,False,26,3329,0,,
3330,1656542390,1,0,1,0,active,1,0,False,15,3330,4,,
3331,1656544147,1,0,1,2,active,1,2,False,14,3331,41,,
3332,1656543784,1,0,1,2,active,1,1,False,26,3332,0,,
3333,1656519401,1,0,1,0,active,1,0,False,37,3333,0,,
3335,1656543402,1,0,1,0,active,1,0,False,28,3335,0,,
3336,1656543150,1,0,1,0,active,1,0,False,1,3336,38,,
3337,1656543837,1,0,1,0,active,1,0,False,23,3337,0,,
3338,1656544060,1,0,1,0,active,1,0,False,5,3338,26,,
3339,1656543169,1,0,1,0,active,1,2,False,32,3339,6,,
3340,1656537006,1,0,1,0,active,1,0,False,21,3340,0,,
3342,1656543405,1,0,1,0,active,1,0,False,23,3342,0,,
3343,1656544240,1,0,1,0,active,1,0,False,3,3343,20,,
3344,1656542778,1,0,1,0,active,1,4,False,33,3344,2,,
3345,1656544289,1,0,1,0,active,1,1,False,1,3345,32,,
3346,1656544275,1,0,1,1,active,1,0,False,19,3346,10,,
3347,1656544034,1,0,1,1,active,1,1,False,33,3347,1,,
3348,1656544146,1,0,1,0,active,1,2,False,30,3348,0,,
3349,1656544316,1,0,1,0,active,1,1,False,7,3349,31,,
3350,1656544252,1,0,1,4,active,1,6,False,8,3350,24,,
3351,1656544236,1,0,1,0,active,1,3,False,14,3351,7,,
3352,1656543705,1,0,1,0,active,1,0,False,20,3352,1,,
3354,1656544304,1,0,1,6,active,1,3,False,11,3354,17,,
3355,1656544148,1,0,1,1,active,1,0,False,1,3355,24,,
3356,1656544248,1,0,1,1,active,1,1,False,12,3356,8,,
3357,1656544261,1,0,1,0,active,1,2,False,6,3357,27,,
3358,1656544230,1,0,1,1,active,1,3,False,4,3358,18,,
3359,1656544265,1,0,1,0,active,1,1,False,11,3359,46,,
3360,1656544204,1,0,1,4,active,1,1,False,28,3360,18,,
3361,1656544282,1,0,1,0,active,1,0,False,18,3361,5,,
3362,1656544207,1,0,1,1,active,1,1,False,6,3362,27,,
3363,1656544019,1,0,1,1,active,1,1,False,1,3363,31,,
3364,1656544170,1,0,1,3,active,1,2,False,25,3364,0,,
3365,1656543985,1,0,1,0,active,1,1,False,5,3365,20,,
3366,1656544046,1,1,1,0,active,1,3,False,0,3366,27,,
3367,1656544089,1,0,1,1,active,1,3,False,1,3367,34,,
3368,1656544283,1,0,1,0,active,1,3,False,26,3368,1,,
3369,1656544153,1,0,1,0,active,1,2,False,8,3369,19,,
3370,1656544275,1,0,1,1,active,1,0,False,2,3370,23,,
3372,1656544134,1,0,1,0,active,1,3,False,10,3372,66,,
3373,1656544279,1,0,1,0,active,1,3,False,71,3373,5,,
3374,1656543865,1,0,1,0,active,1,6,False,25,3374,2,,
3375,86400,0,0,0,0,out_of_service,0,0,False,0,3375,0,,
3376,1656543772,1,0,1,0,active,1,0,False,1,3376,47,,
3377,1656543363,1,0,1,1,active,1,1,False,21,3377,3,,
3378,1656544113,1,0,1,0,active,1,1,False,3,3378,24,,
3379,1656542870,1,0,1,0,active,1,2,False,16,3379,17,,
3381,1656544290,1,0,1,0,active,1,3,False,44,3381,6,,
3382,1656544261,1,0,1,0,active,1,0,False,40,3382,1,,
3383,1656543964,1,0,1,0,active,1,4,False,0,3383,20,,
3384,1656543699,1,0,1,0,active,1,2,False,22,3384,1,,
3386,1656544299,1,0,1,0,active,1,2,False,17,3386,15,,
3387,1656544310,1,0,1,0,active,1,3,False,7,3387,15,,
3388,86400,0,0,0,0,out_of_service,0,0,False,0,3388,0,,
3389,1656544176,1,0,1,1,active,1,2,False,37,3389,0,,
3391,1656544312,1,0,1,0,active,1,2,False,15,3391,9,,
3392,1656544040,1,0,1,0,active,1,0,False,19,3392,0,,
3393,1656541513,1,0,1,0,active,1,0,False,14,3393,5,,
3394,1656537008,1,0,1,0,active,1,0,False,21,3394,0,,
3395,1656542908,1,0,1,2,active,1,0,False,17,3395,2,,
3396,1656543852,1,0,1,0,active,1,0,False,18,3396,6,,
3397,1656543190,1,0,1,1,active,1,1,False,32,3397,0,,
3398,1656543773,1,0,1,0,active,1,2,False,18,3398,3,,
3399,1656544011,1,0,1,0,active,1,2,False,21,3399,0,,
3402,1656544243,1,0,1,0,active,1,0,False,27,3402,4,,
3403,1656544208,1,0,1,1,active,1,0,False,25,3403,6,,
3404,1656540287,1,0,1,0,active,1,0,False,27,3404,0,,
3405,1656543676,1,0,1,0,active,1,1,False,8,3405,14,,
3407,1656544155,1,0,1,0,active,1,1,False,33,3407,1,,
3409,1656544186,1,0,1,0,active,1,2,False,44,3409,2,,
3410,1656541844,1,0,1,1,active,1,1,False,76,3410,0,,
3411,1656543760,1,0,1,2,active,1,0,False,27,3411,0,,
3412,1656544235,1,0,1,2,active,1,3,False,13,3412,1,,
3414,1656543991,1,0,1,0,active,1,3,False,22,3414,8,,
3415,1656543353,1,0,1,1,active,1,0,False,22,3415,3,,
3416,1656544015,1,0,1,0,active,1,1,False,13,3416,11,,
3418,1656544209,1,0,1,0,active,1,2,False,4,3418,27,,
3419,1656544104,1,0,1,2,active,1,2,False,47,3419,2,,
3420,1656544253,1,0,1,0,active,1,0,False,33,3420,2,,
3421,1656544311,1,0,1,0,active,1,0,False,35,3421,0,,
3422,1656543975,1,0,1,0,active,1,0,False,20,3422,1,,
3423,1656544200,1,0,1,2,active,1,2,False,8,3423,18,,
3424,1656544091,1,0,1,0,active,1,1,False,19,3424,7,,
3425,1656542931,1,0,1,0,active,1,2,False,7,3425,24,,
3429,1656544304,1,0,1,1,active,1,2,False,37,3429,0,,
3430,1656543905,1,0,1,1,active,1,0,False,24,3430,1,,
3435,1656544263,1,0,1,1,active,1,3,False,27,3435,14,,
3436,1656544121,1,0,1,0,active,1,4,False,10,3436,21,,
3437,1656544314,1,0,1,1,active,1,3,False,14,3437,41,,
3440,1656544281,1,0,1,0,active,1,0,False,24,3440,23,,
3443,1656544048,1,0,1,0,active,1,6,False,1,3443,52,,
3452,1656544224,1,0,1,0,active,1,3,False,39,3452,1,,
3453,1656543967,1,0,1,1,active,1,2,False,16,3453,0,,
3454,1656544219,1,0,1,4,active,1,3,False,14,3454,7,,
3456,1656544212,1,0,1,2,active,1,1,False,21,3456,0,,
3457,1656542868,1,0,1,0,active,1,1,False,0,3457,65,,
3461,1656544152,1,0,1,0,active,1,1,False,29,3461,3,,
3462,1656543587,1,0,1,0,active,1,2,False,0,3462,34,,
3463,1656544133,1,0,1,2,active,1,2,False,7,3463,70,,
3464,1656544319,1,0,1,0,active,1,20,False,0,3464,35,,
3467,1656544132,1,0,1,1,active,1,3,False,38,3467,5,,
3472,1656544310,1,0,1,0,active,1,3,False,31,3472,5,,
3477,1656544186,1,0,1,0,active,1,33,False,0,3477,0,,
3478,1656543383,1,0,1,0,active,1,2,False,39,3478,2,,
3479,1656538868,1,0,1,0,active,1,4,False,11,3479,30,,
3481,86400,0,0,0,0,out_of_service,0,0,False,0,3481,0,,
3483,1656542554,1,0,1,2,active,1,0,False,13,3483,1,,
3486,1656544108,1,0,1,3,active,1,1,False,38,3486,1,,
3490,1656543172,1,0,1,1,active,1,0,False,26,3490,5,,
3491,1656542387,1,0,1,0,active,1,2,False,17,3491,5,,
3492,86400,0,0,0,0,out_of_service,0,0,False,0,3492,0,,
3493,86400,0,0,0,0,out_of_service,0,0,False,0,3493,0,,
3494,1656544168,1,0,1,1,active,1,2,False,11,3494,12,,
3495,1656544228,1,0,1,0,active,1,2,False,19,3495,5,,
3496,1656544302,1,0,1,1,active,1,4,False,16,3496,4,,
3497,86400,0,0,0,0,out_of_service,0,0,False,0,3497,0,,
3498,1656544030,1,0,1,0,active,1,6,False,11,3498,1,,
3499,1656542240,1,0,1,0,active,1,1,False,23,3499,0,,
3500,1656544011,1,0,1,0,active,1,0,False,10,3500,21,,
3501,1656544114,1,0,1,1,active,1,1,False,4,3501,24,,
3502,1656542881,1,0,1,1,active,1,1,False,10,3502,17,,
3503,1656543978,1,0,1,0,active,1,0,False,7,3503,23,,
3504,1656542841,1,0,1,0,active,1,1,False,7,3504,19,,
3505,1656543515,1,0,1,0,active,1,3,False,3,3505,26,,
3506,1656543641,1,0,1,0,active,1,0,False,11,3506,18,,
3507,1656544277,1,0,1,0,active,1,1,False,9,3507,26,,
3508,1656543976,1,0,1,2,active,1,0,False,17,3508,14,,
3509,1656542941,1,0,1,0,active,1,0,False,15,3509,16,,
3510,1656543184,1,0,1,0,active,1,0,False,8,3510,23,,
3511,1656543966,1,0,1,0,active,1,2,False,13,3511,7,,
3513,1656544242,1,0,1,2,active,1,2,False,14,3513,16,,
3514,1656544151,1,0,1,4,active,1,0,False,16,3514,17,,
3515,1656542358,1,0,1,0,active,1,0,False,2,3515,17,,
3516,86400,0,0,0,0,out_of_service,0,0,False,0,3516,0,,
3517,1656544197,1,0,1,0,active,1,2,False,12,3517,21,,
3518,1656544069,1,0,1,7,active,1,2,False,7,3518,24,,
3520,1656544299,1,0,1,1,active,1,0,False,22,3520,5,,
3521,1656543965,1,0,1,0,active,1,6,False,15,3521,14,,
3522,1656544201,1,1,1,2,active,1,0,False,3,3522,15,,
3523,1656543485,1,0,1,0,active,1,1,False,4,3523,40,,
3524,1656544286,1,0,1,0,active,1,1,False,6,3524,16,,
3525,1656544227,1,0,1,1,active,1,0,False,8,3525,13,,
3526,1656544149,1,0,1,2,active,1,1,False,7,3526,18,,
3528,1656543546,1,0,1,0,active,1,3,False,0,3528,18,,
3529,1656542616,1,0,1,0,active,1,2,False,5,3529,16,,
3530,1656544306,1,0,1,2,active,1,1,False,8,3530,10,,
3531,1656543840,1,0,1,0,active,1,2,False,2,3531,23,,
3532,1656544284,1,0,1,8,active,1,2,False,13,3532,12,,
3533,1656544080,1,0,1,2,active,1,4,False,19,3533,11,,
3534,1656544289,1,0,1,0,active,1,4,False,34,3534,0,,
3535,1656544147,1,0,1,0,active,1,1,False,10,3535,16,,
3536,1656543718,1,0,1,1,active,1,3,False,1,3536,39,,
3537,1656544294,1,0,1,2,active,1,2,False,22,3537,5,,
3538,1656544305,1,0,1,0,active,1,0,False,7,3538,38,,
3539,1656543413,1,12,1,0,active,1,0,False,0,3539,31,,
3540,1656543741,1,0,1,0,active,1,1,False,8,3540,25,,
3541,1656542721,1,0,1,0,active,1,1,False,5,3541,33,,
3543,1656544266,1,0,1,0,active,1,1,False,0,3543,34,,
3544,1656543719,1,0,1,0,active,1,0,False,5,3544,22,,
3545,1656544285,1,0,1,0,active,1,0,False,1,3545,32,,
3546,1656544222,1,0,1,0,active,1,0,False,3,3546,18,,
3547,1656543187,1,0,1,0,active,1,0,False,7,3547,34,,
3549,1656543872,1,0,1,1,active,1,0,False,2,3549,23,,
3551,1656544286,1,0,1,0,active,1,0,False,8,3551,15,,
3552,1656544146,1,0,1,0,active,1,2,False,0,3552,37,,
3553,1656544234,1,9,1,1,active,1,27,False,1,3553,0,,
3554,1656542275,1,0,1,0,active,1,0,False,26,3554,1,,
3555,1656543665,1,0,1,0,active,1,1,False,0,3555,26,,
3557,1656540904,1,0,1,0,active,1,0,False,5,3557,14,,
3558,1656544318,1,0,1,0,active,1,5,False,6,3558,16,,
3559,1656541557,1,0,1,0,active,1,1,False,2,3559,16,,
3561,1656541603,1,0,1,0,active,1,0,False,2,3561,24,,
3562,1656543878,1,0,1,2,active,1,2,False,3,3562,21,,
3563,1656544250,1,0,1,0,active,1,2,False,3,3563,24,,
3564,1656542111,1,0,1,0,active,1,0,False,6,3564,13,,
3565,1656543740,1,0,1,1,active,1,0,False,4,3565,15,,
3566,1656542974,1,0,1,2,active,1,1,False,3,3566,21,,
3568,1656543479,1,0,1,0,active,1,2,False,5,3568,14,,
3569,1656543377,1,0,1,0,active,1,3,False,3,3569,23,,
3570,1656544042,1,0,1,0,active,1,0,False,7,3570,24,,
3571,1656544198,1,0,1,1,active,1,0,False,4,3571,20,,
3572,1656543660,1,0,1,0,active,1,0,False,2,3572,31,,
3573,1656544307,1,0,1,3,active,1,0,False,5,3573,19,,
3574,1656544290,1,0,1,3,active,1,0,False,7,3574,16,,
3575,1656544236,1,0,1,0,active,1,0,False,1,3575,26,,
3577,1656543232,1,0,1,0,active,1,0,False,3,3577,19,,
3578,1656543976,1,0,1,1,active,1,2,False,9,3578,10,,
3579,1656544130,1,0,1,2,active,1,3,False,3,3579,19,,
3580,1656544259,1,0,1,0,active,1,2,False,0,3580,28,,
3581,1656544209,1,0,1,1,active,1,2,False,3,3581,22,,
3582,1656544049,1,0,1,1,active,1,1,False,1,3582,26,,
3583,1656544193,1,0,1,8,active,1,0,False,14,3583,17,,
3584,1656544310,1,0,1,0,active,1,0,False,2,3584,39,,
3585,1656544273,1,0,1,0,active,1,2,False,4,3585,18,,
3586,1656542765,1,0,1,0,active,1,1,False,5,3586,13,,
3587,1656542203,1,0,1,2,active,1,1,False,8,3587,18,,
3588,1656543169,1,0,1,1,active,1,0,False,36,3588,4,,
3589,1656544218,1,0,1,0,active,1,1,False,30,3589,0,,
3590,1656544032,1,0,1,0,active,1,1,False,8,3590,10,,
3591,1656543258,1,0,1,2,active,1,0,False,10,3591,11,,
3592,1656544194,1,0,1,1,active,1,7,False,2,3592,10,,
3593,1656544059,1,0,1,0,active,1,2,False,6,3593,26,,
3595,1656544204,1,0,1,1,active,1,0,False,1,3595,17,,
3596,1656544248,1,0,1,1,active,1,0,False,15,3596,4,,
3597,1656540831,1,0,1,0,active,1,0,False,0,3597,25,,
3598,1656537653,1,0,1,0,active,1,0,False,0,3598,19,,
3600,1656544300,1,1,1,0,active,1,19,False,4,3600,0,,
3601,1656543963,1,0,1,0,active,1,0,False,15,3601,3,,
3602,1656544017,1,0,1,0,active,1,2,False,0,3602,21,,
3603,1656544245,1,0,1,1,active,1,1,False,2,3603,18,,
3604,1656544259,1,0,1,1,active,1,0,False,8,3604,9,,
3605,1656544198,1,0,1,0,active,1,1,False,1,3605,19,,
3606,1656543079,1,0,1,1,active,1,1,False,7,3606,13,,
3607,1656543312,1,0,1,1,active,1,0,False,14,3607,5,,
3608,1656543980,1,0,1,0,active,1,0,False,14,3608,7,,
3609,1656544253,1,0,1,1,active,1,1,False,15,3609,7,,
3611,1656542291,1,0,1,0,active,1,2,False,29,3611,0,,
3612,1656542737,1,0,1,1,active,1,0,False,4,3612,11,,
3613,1656543516,1,0,1,0,active,1,0,False,27,3613,0,,
3614,1656543866,1,0,1,1,active,1,2,False,6,3614,15,,
3616,1656544224,1,0,1,0,active,1,3,False,1,3616,21,,
3617,1656544274,1,1,1,0,active,1,0,False,2,3617,22,,
3618,1656544226,1,0,1,0,active,1,2,False,20,3618,11,,
3619,1656544087,1,0,1,0,active,1,0,False,5,3619,22,,
3620,1656543458,1,0,1,0,active,1,0,False,20,3620,8,,
3621,1656543601,1,0,1,2,active,1,0,False,3,3621,36,,
3622,1656544026,1,0,1,0,active,1,0,False,3,3622,20,,
3623,1656542096,1,0,1,0,active,1,1,False,0,3623,38,,
3628,1656543754,1,0,1,0,active,1,1,False,7,3628,22,,
3629,1656544282,1,0,1,1,active,1,2,False,20,3629,10,,
3630,1656544217,1,0,1,0,active,1,6,False,19,3630,8,,
3635,1656543848,1,0,1,0,active,1,2,False,0,3635,41,,
3637,1656543955,1,0,1,0,active,1,0,False,11,3637,20,,
3638,1656544159,1,0,1,3,active,1,4,False,8,3638,6,,
3639,1656543962,1,0,1,0,active,1,1,False,13,3639,16,,
3640,1656544143,1,0,1,2,active,1,1,False,3,3640,14,,
3641,1656544301,1,0,1,0,active,1,8,False,4,3641,59,,
3646,1656544113,1,0,1,3,active,1,0,False,7,3646,19,,
3648,1656544258,1,0,1,0,active,1,6,False,5,3648,14,,
3649,1656543599,1,0,1,1,active,1,1,False,2,3649,27,,
3654,1656544217,1,0,1,0,active,1,0,False,1,3654,34,,
3656,1656544100,1,0,1,3,active,1,4,False,37,3656,4,,
3658,1656543545,1,0,1,0,active,1,0,False,11,3658,16,,
3661,1656543261,1,0,1,0,active,1,1,False,11,3661,7,,
3664,1656544315,1,0,1,1,active,1,6,False,10,3664,12,,
3668,1656544215,1,0,1,1,active,1,4,False,19,3668,2,,
3673,1656544173,1,0,1,1,active,1,1,False,13,3673,7,,
3674,1656544300,1,0,1,0,active,1,1,False,21,3674,5,,
3676,1656544073,1,0,1,1,active,1,1,False,18,3676,5,,
3677,1656542581,1,0,1,5,active,1,1,False,10,3677,7,,
3678,1656543282,1,0,1,3,active,1,5,False,9,3678,4,,
3679,1656543118,1,0,1,0,active,1,2,False,3,3679,9,,
3681,1656544315,1,0,1,1,active,1,1,False,7,3681,10,,
3686,1656544246,1,0,1,1,active,1,1,False,32,3686,6,,
3687,1656544308,1,0,1,0,active,1,8,False,1,3687,73,,
3688,1656544303,1,0,1,0,active,1,3,False,0,3688,26,,
3689,1656544302,1,0,1,2,active,1,3,False,5,3689,39,,
3690,1656544032,1,0,1,0,active,1,3,False,18,3690,15,,
3691,1656543853,1,0,1,1,active,1,0,False,1,3691,17,,
3692,1656544241,1,24,1,0,active,1,0,False,33,3692,0,[{'id': '918af7b2-e05c-477a-a8c0-7dcff984c566'}],"{'region': 'BKN', 'off_dock_count': 23, 'valet_revision': 2527, 'station_id': '918af7b2-e05c-477a-a8c0-7dcff984c566', 'active': False, 'dock_blocked_count': 24, 'off_dock_capacity': 120}"
3693,1656543682,1,0,1,1,active,1,1,False,25,3693,0,,
3694,1656543863,1,0,1,3,active,1,0,False,4,3694,14,,
3697,1656544195,1,0,1,0,active,1,3,False,15,3697,25,,
3699,1656544240,1,0,1,0,active,1,1,False,5,3699,23,,
3704,1656543600,1,0,1,0,active,1,0,False,0,3704,19,,
3705,1656544114,1,0,1,2,active,1,0,False,39,3705,2,,
3707,1656544124,1,0,1,0,active,1,2,False,21,3707,31,,
3708,1656544189,1,0,1,0,active,1,3,False,8,3708,18,,
3709,1656544284,1,0,1,0,active,1,1,False,19,3709,29,,
3711,1656544256,1,0,1,1,active,1,2,False,18,3711,42,,
3712,1656544007,1,2,1,0,active,1,3,False,1,3712,35,,
3714,1656544298,1,0,1,0,active,1,3,False,31,3714,27,,
3715,1656544177,1,0,1,0,active,1,4,False,26,3715,1,,
3716,1656543082,1,0,1,0,active,1,0,False,1,3716,22,,
3718,1656544008,1,0,1,1,active,1,1,False,26,3718,18,,
3721,1656544272,1,0,1,2,active,1,1,False,16,3721,20,,
3724,1656544306,1,0,1,1,active,1,1,False,1,3724,79,,
3725,1656544303,1,0,1,0,active,1,5,False,8,3725,41,,
3726,1656544169,1,0,1,2,active,1,1,False,19,3726,2,,
3727,1656543860,1,0,1,0,active,1,3,False,35,3727,0,,
3728,1656544119,1,0,1,0,active,1,2,False,12,3728,10,,
3731,1656544259,1,0,1,0,active,1,1,False,1,3731,43,,
3733,1656544180,1,0,1,1,active,1,1,False,6,3733,39,,
3734,1656544152,1,0,1,0,active,1,5,False,2,3734,42,,
3735,1656544269,1,0,1,0,active,1,8,False,11,3735,18,,
3736,1656544232,1,0,1,0,active,1,2,False,12,3736,27,,
3737,1656544232,1,0,1,1,active,1,1,False,19,3737,2,,
3738,1656544037,1,0,1,0,active,1,1,False,28,3738,2,,
3739,1656544303,1,0,1,1,active,1,2,False,25,3739,10,,
3740,1656544159,1,0,1,0,active,1,2,False,35,3740,13,,
3745,1656543713,1,0,1,0,active,1,3,False,2,3745,22,,
3746,1656544236,1,0,1,0,active,1,0,False,2,3746,46,,
3749,1656544221,1,0,1,0,active,1,3,False,2,3749,17,,
3755,1656544247,1,0,1,0,active,1,3,False,8,3755,7,,
3756,1656543845,1,0,1,0,active,1,0,False,16,3756,5,,
3757,1656543772,1,0,1,1,active,1,1,False,15,3757,7,,
3758,1656543626,1,0,1,1,active,1,0,False,12,3758,7,,
3759,1656543482,1,0,1,3,active,1,0,False,16,3759,3,,
3760,1656544104,1,0,1,0,active,1,0,False,19,3760,4,,
3761,1656544295,1,0,1,0,active,1,1,False,11,3761,15,,
3762,1656542411,1,0,1,0,active,1,1,False,23,3762,3,,
3763,1656543310,1,0,1,0,active,1,1,False,20,3763,6,,
3764,1656543647,1,0,1,1,active,1,1,False,19,3764,1,,
3765,1656543971,1,0,1,1,active,1,0,False,17,3765,4,,
3767,86400,0,0,0,0,out_of_service,0,0,False,0,3767,0,,
3768,1656543434,1,0,1,2,active,1,2,False,14,3768,5,,
3769,1656544163,1,0,1,0,active,1,1,False,21,3769,1,,
3770,1656543082,1,0,1,1,active,1,0,False,20,3770,1,,
3771,1656544176,1,0,1,2,active,1,1,False,23,3771,6,,
3772,1656543957,1,0,1,1,active,1,0,False,18,3772,1,,
3773,1656544314,1,0,1,0,active,1,2,False,14,3773,4,,
3774,1656542931,1,0,1,1,active,1,0,False,14,3774,9,,
3775,1656544240,1,0,1,0,active,1,0,False,15,3775,11,,
3776,1656542770,1,0,1,1,active,1,0,False,2,3776,21,,
3777,1656542796,1,0,1,0,active,1,0,False,15,3777,8,,
3778,1656544228,1,0,1,0,active,1,0,False,23,3778,4,,
3779,1656543365,1,0,1,0,active,1,1,False,19,3779,3,,
3780,1656544249,1,0,1,0,active,1,1,False,10,3780,11,,
3781,1656544069,1,0,1,1,active,1,0,False,19,3781,11,,
3782,1656544198,1,0,1,2,active,1,2,False,25,3782,2,,
3783,1656544151,1,0,1,0,active,1,0,False,61,3783,4,,
3785,1656544195,1,0,1,0,active,1,3,False,0,3785,34,,
3786,1656544010,1,0,1,0,active,1,2,False,43,3786,3,,
3787,1656543730,1,13,1,0,active,1,2,False,14,3787,0,[{'id': '17ba4945-b202-4667-965f-211d80622646'}],"{'region': 'BKN', 'off_dock_count': 31, 'valet_revision': 17438, 'station_id': '17ba4945-b202-4667-965f-211d80622646', 'active': True, 'dock_blocked_count': 13, 'off_dock_capacity': 90}"
3789,1656544294,1,0,1,0,active,1,1,False,7,3789,23,,
3790,1656544172,1,0,1,0,active,1,4,False,22,3790,11,,
3791,1656543757,1,0,1,0,active,1,0,False,26,3791,6,,
3792,1656543844,1,0,1,0,active,1,3,False,4,3792,23,,
3795,1656544212,1,0,1,0,active,1,1,False,17,3795,1,,
3798,1656544064,1,0,1,0,active,1,6,False,0,3798,49,,
3799,1656544251,1,0,1,0,active,1,5,False,2,3799,60,,
3803,1656544154,1,0,1,0,active,1,2,False,6,3803,18,,
3804,1656544260,1,0,1,0,active,1,0,False,24,3804,0,,
3808,1656543699,1,0,1,0,active,1,4,False,0,3808,15,,
3809,1656544321,1,0,1,0,active,1,4,False,0,3809,47,,
3811,1656543831,1,0,1,0,active,1,2,False,14,3811,3,,
3812,1656544264,1,0,1,0,active,1,5,False,37,3812,19,,
3813,1656544320,1,1,1,0,active,1,2,False,45,3813,1,,
3814,1656543235,1,0,1,0,active,1,0,False,0,3814,32,,
3815,1656544087,1,0,1,0,active,1,2,False,0,3815,39,,
3816,1656541977,1,0,1,1,active,1,0,False,24,3816,0,,
3817,1656544050,1,0,1,0,active,1,1,False,16,3817,1,,
3818,1656544321,1,0,1,0,active,1,1,False,0,3818,39,,
3819,1656542663,1,0,1,0,active,1,0,False,17,3819,3,,
3820,1656542830,1,0,1,4,active,1,0,False,7,3820,12,,
3821,1656543791,1,0,1,0,active,1,0,False,13,3821,12,,
3822,1656543909,1,0,1,0,active,1,2,False,13,3822,5,,
3823,1656543897,1,0,1,1,active,1,0,False,21,3823,9,,
3824,1656542082,1,0,1,0,active,1,2,False,4,3824,15,,
3825,1656541975,1,0,1,2,active,1,0,False,4,3825,25,,
3826,1656541069,1,0,1,1,active,1,0,False,5,3826,13,,
3827,1656543689,1,0,1,1,active,1,2,False,1,3827,17,,
3828,1656543453,1,0,1,1,active,1,0,False,1,3828,21,,
3829,1656543745,1,0,1,0,active,1,0,False,8,3829,14,,
3830,1656544074,1,0,1,0,active,1,0,False,8,3830,14,,
3831,1656541978,1,0,1,0,active,1,1,False,2,3831,32,,
3832,1656542366,1,0,1,0,active,1,0,False,14,3832,7,,
3833,1656542336,1,0,1,0,active,1,0,False,0,3833,18,,
3834,1656544016,1,0,1,1,active,1,0,False,1,3834,18,,
3835,86400,0,0,0,0,out_of_service,0,0,False,0,3835,0,,
3836,1656540314,1,0,1,0,active,1,1,False,1,3836,27,,
3837,1656543276,1,0,1,0,active,1,0,False,0,3837,29,,
3838,1656543870,1,0,1,1,active,1,1,False,1,3838,23,,
3839,1656544231,1,0,1,1,active,1,0,False,3,3839,26,,
3840,1656543563,1,0,1,0,active,1,1,False,1,3840,22,,
