station_id,num_docks_disabled,num_docks_available,num_ebikes_available,eightd_has_available_keys,is_renting,last_reported,is_installed,num_bikes_available,num_bikes_disabled,station_status,is_returning,legacy_id,valet,eightd_active_station_services
3277,0,13,0,False,1,1656543130,1,1,0,active,1,3277,,
3278,0,5,1,False,1,1656545439,1,9,0,active,1,3278,,
3279,0,13,2,False,1,1656546292,1,5,0,active,1,3279,,
3280,0,1,6,False,1,1656546075,1,10,3,active,1,3280,,
3281,0,1,2,False,1,1656544885,1,12,1,active,1,3281,,
3283,0,27,0,False,1,1656546731,1,17,3,active,1,3283,,
3284,0,28,0,False,1,1656546530,1,8,2,active,1,3284,,
3285,0,20,3,False,1,1656546708,1,23,0,active,1,3285,,
3286,0,16,0,False,1,1656546301,1,18,4,active,1,3286,,
3287,0,35,4,False,1,1656546564,1,9,3,active,1,3287,,
3288,0,12,1,False,1,1656546574,1,18,9,active,1,3288,,
3289,0,26,1,False,1,1656546305,1,4,2,active,1,3289,,
3290,0,11,0,False,1,1656546464,1,22,1,active,1,3290,,
3292,0,34,0,False,1,1656546362,1,5,4,active,1,3292,,
3293,0,11,3,False,1,1656546189,1,10,3,active,1,3293,,
3294,0,22,2,False,1,1656546729,1,10,2,active,1,3294,,
3296,0,56,1,False,1,1656546248,1,16,1,active,1,3296,,
3297,0,16,0,False,1,1656546423,1,2,2,active,1,3297,,
3298,0,1,1,False,1,1656546747,1,25,4,active,1,3298,,
3299,0,22,0,False,1,1656543853,1,0,0,active,1,3299,,
3300,0,21,0,False,1,1656546745,1,2,0,active,1,3300,,
3301,0,28,2,False,1,1656546671,1,5,6,active,1,3301,,
3302,0,30,1,False,1,1656546711,1,2,8,active,1,3302,,
3303,0,1,0,False,1,1656546669,1,32,2,active,1,3303,,
3304,0,6,0,False,1,1656546461,1,17,3,active,1,3304,,
3305,0,38,2,False,1,1656546645,1,28,6,active,1,3305,,
3306,0,19,0,False,1,1656545756,1,3,1,active,1,3306,,
3307,0,23,0,False,1,1656546086,1,7,1,active,1,3307,,
3308,12,0,0,False,0,1654615625,0,0,0,out_of_service,0,3308,,
3309,0,26,1,False,1,1656546059,1,3,1,active,1,3309,,
3310,0,19,0,False,1,1656546423,1,3,1,active,1,3310,,
3311,0,1,2,False,1,1656546690,1,19,0,active,1,3311,,
3312,0,21,0,False,1,1656546360,1,18,0,active,1,3312,,
3313,0,18,1,False,1,1656546724,1,10,1,active,1,3313,,
3314,0,25,1,False,1,1656545894,1,6,1,active,1,3314,,
3315,0,0,1,False,1,1656546612,1,22,0,active,1,3315,,
3317,0,0,0,False,1,1656541436,1,22,2,active,1,3317,,
3318,0,18,1,False,1,1656546703,1,25,1,active,1,3318,,
3319,0,9,0,False,1,1656546584,1,11,1,active,1,3319,,
3321,0,0,2,False,1,1656545453,1,37,1,active,1,3321,,
3322,0,4,0,False,1,1656545928,1,21,0,active,1,3322,,
3323,0,41,0,False,1,1656546459,1,12,4,active,1,3323,,
3324,0,0,0,False,1,1656543641,1,25,0,active,1,3324,,
3325,0,24,0,False,1,1656546396,1,7,0,active,1,3325,,
3326,0,10,0,False,1,1656545640,1,11,0,active,1,3326,,
3327,0,22,2,False,1,1656546536,1,4,1,active,1,3327,,
3328,0,28,0,False,1,1656546538,1,8,3,active,1,3328,,
3329,0,0,0,False,1,1656542097,1,26,1,active,1,3329,,
3330,0,1,1,False,1,1656546500,1,18,0,active,1,3330,,
3331,0,35,2,False,1,1656546418,1,20,2,active,1,3331,,
3332,0,0,2,False,1,1656546021,1,26,1,active,1,3332,,
3333,0,0,0,False,1,1656519401,1,37,0,active,1,3333,,
3335,0,0,0,False,1,1656543402,1,28,0,active,1,3335,,
3336,0,38,0,False,1,1656546692,1,1,0,active,1,3336,,
3337,0,0,0,False,1,1656543837,1,23,0,active,1,3337,,
3338,0,24,0,False,1,1656544977,1,7,0,active,1,3338,,
3339,0,2,3,False,1,1656546595,1,36,2,active,1,3339,,
3340,0,0,0,False,1,1656537006,1,21,0,active,1,3340,,
3342,0,0,0,False,1,1656543405,1,23,0,active,1,3342,,
3343,0,20,0,False,1,1656546557,1,3,0,active,1,3343,,
3344,0,1,0,False,1,1656546606,1,34,4,active,1,3344,,
3345,0,33,0,False,1,1656546163,1,0,2,active,1,3345,,
3346,0,16,2,False,1,1656546686,1,11,2,active,1,3346,,
3347,0,0,0,False,1,1656546745,1,34,1,active,1,3347,,
3348,0,0,0,False,1,1656544146,1,30,2,active,1,3348,,
3349,0,28,0,False,1,1656546695,1,10,1,active,1,3349,,
3350,0,20,2,False,1,1656546702,1,9,9,active,1,3350,,
3351,0,5,0,False,1,1656545875,1,15,3,active,1,3351,,
3352,0,0,0,False,1,1656544608,1,21,0,active,1,3352,,
3354,0,16,2,False,1,1656546496,1,11,4,active,1,3354,,
3355,0,21,1,False,1,1656546456,1,4,0,active,1,3355,,
3356,0,9,0,False,1,1656546197,1,12,0,active,1,3356,,
3357,0,23,1,False,1,1656546711,1,10,2,active,1,3357,,
3358,0,16,2,False,1,1656546701,1,6,3,active,1,3358,,
3359,0,51,0,False,1,1656546647,1,6,1,active,1,3359,,
3360,0,21,1,False,1,1656546736,1,26,1,active,1,3360,,
3361,0,0,3,False,1,1656545564,1,23,0,active,1,3361,,
3362,0,31,0,False,1,1656546233,1,2,1,active,1,3362,,
3363,0,31,0,False,1,1656544665,1,0,2,active,1,3363,,
3364,0,0,0,False,1,1656546234,1,24,3,active,1,3364,,
3365,0,18,1,False,1,1656546653,1,7,2,active,1,3365,,
3366,1,24,1,False,1,1656546586,1,3,3,active,1,3366,,
3367,0,34,1,False,1,1656546602,1,1,3,active,1,3367,,
3368,0,0,0,False,1,1656545641,1,27,3,active,1,3368,,
3369,0,14,0,False,1,1656546661,1,12,3,active,1,3369,,
3370,0,24,0,False,1,1656546560,1,1,0,active,1,3370,,
3372,0,59,1,False,1,1656546736,1,17,3,active,1,3372,,
3373,0,2,1,False,1,1656546620,1,73,4,active,1,3373,,
3374,0,0,2,False,1,1656546711,1,29,4,active,1,3374,,
3375,0,0,0,False,0,86400,0,0,0,out_of_service,0,3375,,
3376,0,45,0,False,1,1656546641,1,3,0,active,1,3376,,
3377,0,2,1,False,1,1656546746,1,22,1,active,1,3377,,
3378,0,23,1,False,1,1656546746,1,4,1,active,1,3378,,
3379,0,17,1,False,1,1656546743,1,17,1,active,1,3379,,
3381,0,8,1,False,1,1656546603,1,43,2,active,1,3381,,
3382,0,1,0,False,1,1656546710,1,40,0,active,1,3382,,
3383,0,19,1,False,1,1656546557,1,1,4,active,1,3383,,
3384,0,2,0,False,1,1656546098,1,21,2,active,1,3384,,
3386,0,14,0,False,1,1656546689,1,18,2,active,1,3386,,
3387,0,6,3,False,1,1656546724,1,14,5,active,1,3387,,
3388,0,0,0,False,0,86400,0,0,0,out_of_service,0,3388,,
3389,0,2,0,False,1,1656545178,1,35,2,active,1,3389,,
3391,0,9,1,False,1,1656546419,1,15,2,active,1,3391,,
3392,0,0,1,False,1,1656546030,1,19,0,active,1,3392,,
3393,0,3,0,False,1,1656546610,1,16,0,active,1,3393,,
3394,0,0,0,False,1,1656537008,1,21,0,active,1,3394,,
3395,0,3,1,False,1,1656545977,1,16,0,active,1,3395,,
3396,0,5,0,False,1,1656546233,1,19,0,active,1,3396,,
3397,0,3,0,False,1,1656545488,1,29,1,active,1,3397,,
3398,0,3,1,False,1,1656546508,1,18,2,active,1,3398,,
3399,0,0,0,False,1,1656546255,1,21,2,active,1,3399,,
3402,0,3,1,False,1,1656546477,1,27,1,active,1,3402,,
3403,0,2,3,False,1,1656546215,1,29,0,active,1,3403,,
3404,0,0,0,False,1,1656546703,1,27,0,active,1,3404,,
3405,0,7,1,False,1,1656545936,1,15,1,active,1,3405,,
3407,0,2,0,False,1,1656546639,1,32,1,active,1,3407,,
3409,0,0,0,False,1,1656545892,1,46,2,active,1,3409,,
3410,0,0,1,False,1,1656546731,1,76,1,active,1,3410,,
3411,0,1,0,False,1,1656546554,1,26,0,active,1,3411,,
3412,0,1,0,False,1,1656546026,1,13,3,active,1,3412,,
3414,0,3,1,False,1,1656546723,1,26,4,active,1,3414,,
3415,0,6,0,False,1,1656546434,1,19,0,active,1,3415,,
3416,0,12,0,False,1,1656546623,1,12,1,active,1,3416,,
3418,0,31,0,False,1,1656546027,1,0,2,active,1,3418,,
3419,0,2,0,False,1,1656546724,1,47,2,active,1,3419,,
3420,0,0,2,False,1,1656546372,1,35,0,active,1,3420,,
3421,0,0,0,False,1,1656544311,1,35,0,active,1,3421,,
3422,0,2,0,False,1,1656546669,1,19,0,active,1,3422,,
3423,0,18,4,False,1,1656546438,1,7,3,active,1,3423,,
3424,0,8,0,False,1,1656546064,1,19,0,active,1,3424,,
3425,0,24,0,False,1,1656546527,1,7,2,active,1,3425,,
3429,0,4,0,False,1,1656546633,1,33,2,active,1,3429,,
3430,0,0,2,False,1,1656546083,1,25,0,active,1,3430,,
3435,0,20,0,False,1,1656546688,1,21,3,active,1,3435,,
3436,0,25,0,False,1,1656546578,1,6,4,active,1,3436,,
3437,0,41,0,False,1,1656546406,1,13,4,active,1,3437,,
3440,0,26,2,False,1,1656546599,1,21,0,active,1,3440,,
3443,0,52,0,False,1,1656546642,1,1,6,active,1,3443,,
3452,0,0,1,False,1,1656546735,1,41,2,active,1,3452,,
3453,0,0,0,False,1,1656544609,1,16,2,active,1,3453,,
3454,0,0,4,False,1,1656546543,1,21,3,active,1,3454,,
3456,0,0,2,False,1,1656545195,1,21,1,active,1,3456,,
3457,0,64,1,False,1,1656546485,1,1,1,active,1,3457,,
3461,0,10,0,False,1,1656546676,1,22,1,active,1,3461,,
3462,0,32,0,False,1,1656546374,1,2,2,active,1,3462,,
3463,0,72,0,False,1,1656546631,1,5,2,active,1,3463,,
3464,1,35,0,False,1,1656546624,1,0,20,active,1,3464,,
3467,0,7,0,False,1,1656546123,1,37,2,active,1,3467,,
3472,0,1,0,False,1,1656546742,1,36,2,active,1,3472,,
3477,0,0,0,False,1,1656546553,1,0,33,active,1,3477,,
3478,0,2,0,False,1,1656543383,1,39,2,active,1,3478,,
3479,0,30,0,False,1,1656538868,1,11,4,active,1,3479,,
3481,0,0,0,False,0,86400,0,0,0,out_of_service,0,3481,,
3483,0,1,2,False,1,1656546165,1,13,0,active,1,3483,,
3486,0,1,1,False,1,1656546578,1,38,1,active,1,3486,,
3490,0,5,0,False,1,1656546680,1,26,0,active,1,3490,,
3491,0,2,0,False,1,1656546671,1,19,3,active,1,3491,,
3492,0,0,0,False,0,86400,0,0,0,out_of_service,0,3492,,
3493,0,0,0,False,0,86400,0,0,0,out_of_service,0,3493,,
3494,0,10,1,False,1,1656546436,1,13,2,active,1,3494,,
3495,0,5,3,False,1,1656546114,1,19,2,active,1,3495,,
3496,0,10,0,False,1,1656546290,1,10,4,active,1,3496,,
3497,0,0,0,False,0,86400,0,0,0,out_of_service,0,3497,,
3498,0,3,1,False,1,1656545406,1,10,5,active,1,3498,,
3499,0,1,0,False,1,1656546550,1,22,1,active,1,3499,,
3500,0,21,0,False,1,1656544959,1,10,0,active,1,3500,,
3501,0,21,2,False,1,1656546609,1,8,0,active,1,3501,,
3502,0,11,1,False,1,1656546636,1,16,2,active,1,3502,,
3503,0,24,0,False,1,1656546252,1,6,0,active,1,3503,,
3504,0,19,0,False,1,1656542841,1,7,1,active,1,3504,,
3505,0,28,0,False,1,1656545618,1,1,3,active,1,3505,,
3506,0,12,1,False,1,1656546263,1,17,0,active,1,3506,,
3507,0,34,0,False,1,1656546011,1,1,1,active,1,3507,,
3508,0,19,0,False,1,1656546567,1,12,0,active,1,3508,,
3509,0,11,2,False,1,1656546211,1,20,0,active,1,3509,,
3510,0,21,1,False,1,1656546350,1,10,0,active,1,3510,,
3511,0,6,0,False,1,1656545842,1,13,3,active,1,3511,,
3513,0,1,8,False,1,1656546701,1,28,3,active,1,3513,,
3514,0,12,4,False,1,1656546510,1,21,0,active,1,3514,,
3515,0,15,0,False,1,1656546253,1,4,0,active,1,3515,,
3516,0,0,0,False,0,86400,0,0,0,out_of_service,0,3516,,
3517,0,19,2,False,1,1656546326,1,14,2,active,1,3517,,
3518,0,19,4,False,1,1656546652,1,12,2,active,1,3518,,
3520,0,4,0,False,1,1656546630,1,23,0,active,1,3520,,
3521,0,13,2,False,1,1656546598,1,17,5,active,1,3521,,
3522,1,15,3,False,1,1656546513,1,3,0,active,1,3522,,
3523,0,40,0,False,1,1656546145,1,4,1,active,1,3523,,
3524,0,0,9,False,1,1656546001,1,22,1,active,1,3524,,
3525,0,11,2,False,1,1656545554,1,10,0,active,1,3525,,
3526,0,22,1,False,1,1656546668,1,3,1,active,1,3526,,
3528,0,18,0,False,1,1656546384,1,0,3,active,1,3528,,
3529,0,16,0,False,1,1656546712,1,6,1,active,1,3529,,
3530,0,9,1,False,1,1656546015,1,9,1,active,1,3530,,
3531,0,22,0,False,1,1656545320,1,3,2,active,1,3531,,
3532,0,4,10,False,1,1656546726,1,20,3,active,1,3532,,
3533,0,13,0,False,1,1656546151,1,19,2,active,1,3533,,
3534,0,2,0,False,1,1656546480,1,32,4,active,1,3534,,
3535,0,15,0,False,1,1656545755,1,11,1,active,1,3535,,
3536,0,39,1,False,1,1656546655,1,1,3,active,1,3536,,
3537,0,8,2,False,1,1656546467,1,19,2,active,1,3537,,
3538,0,32,4,False,1,1656546698,1,13,0,active,1,3538,,
3539,12,30,0,False,1,1656545246,1,0,1,active,1,3539,,
3540,0,22,2,False,1,1656546744,1,11,1,active,1,3540,,
3541,0,29,0,False,1,1656545948,1,9,1,active,1,3541,,
3543,0,31,2,False,1,1656546438,1,3,1,active,1,3543,,
3544,0,16,2,False,1,1656546698,1,11,0,active,1,3544,,
3545,0,33,0,False,1,1656546578,1,0,0,active,1,3545,,
3546,0,16,1,False,1,1656546706,1,5,0,active,1,3546,,
3547,0,33,0,False,1,1656546627,1,8,0,active,1,3547,,
3549,0,24,0,False,1,1656546544,1,0,1,active,1,3549,,
3551,0,15,0,False,1,1656546469,1,8,0,active,1,3551,,
3552,0,37,0,False,1,1656546068,1,0,2,active,1,3552,,
3553,9,0,1,False,1,1656546588,1,1,27,active,1,3553,,
3554,0,1,0,False,1,1656542275,1,26,0,active,1,3554,,
3555,0,26,0,False,1,1656546579,1,0,1,active,1,3555,,
3557,0,13,0,False,1,1656545352,1,6,0,active,1,3557,,
3558,0,12,2,False,1,1656546570,1,11,4,active,1,3558,,
3559,0,18,0,False,1,1656546207,1,0,1,active,1,3559,,
3561,0,25,0,False,1,1656545834,1,1,0,active,1,3561,,
3562,0,23,1,False,1,1656546284,1,1,2,active,1,3562,,
3563,0,24,0,False,1,1656546609,1,3,2,active,1,3563,,
3564,0,12,0,False,1,1656546276,1,7,0,active,1,3564,,
3565,0,13,0,False,1,1656546261,1,6,0,active,1,3565,,
3566,0,21,1,False,1,1656545376,1,3,1,active,1,3566,,
3568,0,17,0,False,1,1656546005,1,2,2,active,1,3568,,
3569,0,22,0,False,1,1656546682,1,4,3,active,1,3569,,
3570,0,25,0,False,1,1656546576,1,6,0,active,1,3570,,
3571,0,20,0,False,1,1656546608,1,4,0,active,1,3571,,
3572,0,33,0,False,1,1656545772,1,0,0,active,1,3572,,
3573,0,23,0,False,1,1656544925,1,1,0,active,1,3573,,
3574,0,13,2,False,1,1656546730,1,10,0,active,1,3574,,
3575,0,25,0,False,1,1656546281,1,2,0,active,1,3575,,
3577,0,20,0,False,1,1656546453,1,2,0,active,1,3577,,
3578,0,12,0,False,1,1656546172,1,7,2,active,1,3578,,
3579,0,21,1,False,1,1656546700,1,1,3,active,1,3579,,
3580,0,28,0,False,1,1656544259,1,0,2,active,1,3580,,
3581,0,23,1,False,1,1656546286,1,2,2,active,1,3581,,
3582,0,27,0,False,1,1656545800,1,0,1,active,1,3582,,
3583,0,19,2,False,1,1656546702,1,11,1,active,1,3583,,
3584,0,40,1,False,1,1656546742,1,1,0,active,1,3584,,
3585,0,22,0,False,1,1656544815,1,0,2,active,1,3585,,
3586,0,13,0,False,1,1656542765,1,5,1,active,1,3586,,
3587,0,17,2,False,1,1656546013,1,9,1,active,1,3587,,
3588,0,7,0,False,1,1656545902,1,33,0,active,1,3588,,
3589,0,1,0,False,1,1656545869,1,29,1,active,1,3589,,
3590,0,11,0,False,1,1656545570,1,7,1,active,1,3590,,
3591,0,11,1,False,1,1656546178,1,10,0,active,1,3591,,
3592,0,11,0,False,1,1656546694,1,1,7,active,1,3592,,
3593,0,30,0,False,1,1656545643,1,3,1,active,1,3593,,
3595,0,17,1,False,1,1656546706,1,1,0,active,1,3595,,
3596,0,5,0,False,1,1656546315,1,14,0,active,1,3596,,
3597,0,21,0,False,1,1656546178,1,4,0,active,1,3597,,
3598,0,19,0,False,1,1656545743,1,0,0,active,1,3598,,
3600,3,2,0,False,1,1656546557,1,1,18,active,1,3600,,
3601,0,2,1,False,1,1656545723,1,16,0,active,1,3601,,
3602,0,23,0,False,1,1656546358,1,0,0,active,1,3602,,
3603,0,18,2,False,1,1656546647,1,2,1,active,1,3603,,
3604,0,9,1,False,1,1656546657,1,8,0,active,1,3604,,
3605,0,20,0,False,1,1656546504,1,0,1,active,1,3605,,
3606,0,13,1,False,1,1656543079,1,7,1,active,1,3606,,
3607,0,8,0,False,1,1656545336,1,11,0,active,1,3607,,
3608,0,4,0,False,1,1656546719,1,17,0,active,1,3608,,
3609,0,2,2,False,1,1656546647,1,20,1,active,1,3609,,
3611,0,1,0,False,1,1656546007,1,28,2,active,1,3611,,
3612,0,11,1,False,1,1656546601,1,3,1,active,1,3612,,
3613,0,1,0,False,1,1656546190,1,26,0,active,1,3613,,
3614,0,20,0,False,1,1656546572,1,1,2,active,1,3614,,
3616,0,20,1,False,1,1656546665,1,3,2,active,1,3616,,
3617,1,20,1,False,1,1656546651,1,5,0,active,1,3617,,
3618,0,10,0,False,1,1656545860,1,21,2,active,1,3618,,
3619,0,21,1,False,1,1656546725,1,6,0,active,1,3619,,
3620,0,8,0,False,1,1656543458,1,20,0,active,1,3620,,
3621,0,34,2,False,1,1656545954,1,5,0,active,1,3621,,
3622,0,21,0,False,1,1656545849,1,2,0,active,1,3622,,
3623,0,38,0,False,1,1656546679,1,0,1,active,1,3623,,
3628,0,22,2,False,1,1656546393,1,7,1,active,1,3628,,
3629,0,7,3,False,1,1656546022,1,22,3,active,1,3629,,
3630,0,4,0,False,1,1656546677,1,22,7,active,1,3630,,
3635,0,40,0,False,1,1656546695,1,1,2,active,1,3635,,
3637,0,18,3,False,1,1656546328,1,13,0,active,1,3637,,
3638,0,10,1,False,1,1656546724,1,4,4,active,1,3638,,
3639,0,17,2,False,1,1656546509,1,12,1,active,1,3639,,
3640,0,16,0,False,1,1656545126,1,1,1,active,1,3640,,
3641,0,61,0,False,1,1656546706,1,2,8,active,1,3641,,
3646,0,22,0,False,1,1656546514,1,4,0,active,1,3646,,
3648,0,18,0,False,1,1656546379,1,1,6,active,1,3648,,
3649,0,28,0,False,1,1656546052,1,1,1,active,1,3649,,
3654,0,34,0,False,1,1656546395,1,1,0,active,1,3654,,
3656,0,9,0,False,1,1656546734,1,33,3,active,1,3656,,
3658,0,14,0,False,1,1656546295,1,13,0,active,1,3658,,
3661,0,6,2,False,1,1656546210,1,12,1,active,1,3661,,
3664,0,20,0,False,1,1656546498,1,2,6,active,1,3664,,
3668,0,0,1,False,1,1656545576,1,19,6,active,1,3668,,
3673,0,3,0,False,1,1656546435,1,16,2,active,1,3673,,
3674,0,4,0,False,1,1656546514,1,22,1,active,1,3674,,
3676,0,0,0,False,1,1656545350,1,23,1,active,1,3676,,
3677,0,6,6,False,1,1656545585,1,11,1,active,1,3677,,
3678,0,6,2,False,1,1656546251,1,6,6,active,1,3678,,
3679,0,8,0,False,1,1656546518,1,4,2,active,1,3679,,
3681,0,11,0,False,1,1656545730,1,6,1,active,1,3681,,
3686,0,17,0,False,1,1656546121,1,20,1,active,1,3686,,
3687,0,67,1,False,1,1656546739,1,4,10,active,1,3687,,
3688,0,26,0,False,1,1656546551,1,0,3,active,1,3688,,
3689,0,40,1,False,1,1656546239,1,4,3,active,1,3689,,
3690,0,14,0,False,1,1656546698,1,19,3,active,1,3690,,
3691,0,16,1,False,1,1656546342,1,2,0,active,1,3691,,
3692,24,0,0,False,1,1656546633,1,33,0,active,1,3692,"{'off_dock_capacity': 120, 'station_id': '918af7b2-e05c-477a-a8c0-7dcff984c566', 'off_dock_count': 19, 'valet_revision': 2531, 'dock_blocked_count': 24, 'region': 'BKN', 'active': False}",[{'id': '918af7b2-e05c-477a-a8c0-7dcff984c566'}]
3693,0,1,0,False,1,1656546451,1,23,2,active,1,3693,,
3694,0,12,3,False,1,1656546104,1,5,1,active,1,3694,,
3697,0,30,2,False,1,1656546728,1,10,3,active,1,3697,,
3699,0,20,0,False,1,1656546728,1,7,2,active,1,3699,,
3704,0,19,0,False,1,1656543600,1,0,0,active,1,3704,,
3705,0,8,0,False,1,1656546662,1,33,0,active,1,3705,,
3707,0,37,0,False,1,1656546676,1,14,3,active,1,3707,,
3708,0,20,1,False,1,1656546683,1,7,2,active,1,3708,,
3709,0,39,0,False,1,1656546682,1,6,4,active,1,3709,,
3711,0,40,0,False,1,1656546301,1,20,2,active,1,3711,,
3712,2,37,0,False,1,1656546651,1,0,2,active,1,3712,,
3714,0,19,4,False,1,1656546602,1,38,4,active,1,3714,,
3715,0,0,1,False,1,1656546388,1,27,4,active,1,3715,,
3716,0,23,0,False,1,1656545927,1,0,0,active,1,3716,,
3718,0,14,1,False,1,1656546684,1,30,1,active,1,3718,,
3721,0,27,0,False,1,1656546330,1,9,1,active,1,3721,,
3724,0,77,0,False,1,1656546651,1,2,2,active,1,3724,,
3725,0,38,0,False,1,1656546517,1,11,5,active,1,3725,,
3726,0,3,0,False,1,1656546504,1,18,1,active,1,3726,,
3727,0,0,0,False,1,1656546744,1,35,3,active,1,3727,,
3728,0,7,1,False,1,1656546639,1,14,3,active,1,3728,,
3731,0,44,0,False,1,1656546562,1,0,1,active,1,3731,,
3733,0,35,1,False,1,1656546658,1,10,1,active,1,3733,,
3734,0,42,0,False,1,1656546706,1,2,5,active,1,3734,,
3735,0,23,0,False,1,1656546729,1,6,8,active,1,3735,,
3736,0,28,0,False,1,1656546356,1,11,2,active,1,3736,,
3737,0,2,1,False,1,1656546683,1,19,1,active,1,3737,,
3738,0,0,0,False,1,1656546136,1,29,2,active,1,3738,,
3739,0,2,1,False,1,1656546737,1,33,2,active,1,3739,,
3740,0,11,1,False,1,1656546721,1,37,2,active,1,3740,,
3745,0,21,1,False,1,1656546314,1,3,3,active,1,3745,,
3746,0,39,0,False,1,1656546456,1,9,0,active,1,3746,,
3749,0,19,0,False,1,1656546458,1,0,3,active,1,3749,,
3755,0,2,1,False,1,1656546648,1,11,5,active,1,3755,,
3756,0,6,0,False,1,1656544713,1,15,0,active,1,3756,,
3757,0,10,0,False,1,1656546534,1,12,1,active,1,3757,,
3758,0,6,0,False,1,1656545849,1,13,0,active,1,3758,,
3759,0,2,0,False,1,1656546173,1,17,0,active,1,3759,,
3760,0,4,0,False,1,1656546580,1,19,0,active,1,3760,,
3761,0,13,0,False,1,1656546607,1,13,1,active,1,3761,,
3762,0,1,0,False,1,1656546723,1,24,2,active,1,3762,,
3763,0,1,1,False,1,1656546709,1,25,1,active,1,3763,,
3764,0,1,1,False,1,1656546740,1,19,1,active,1,3764,,
3765,0,4,1,False,1,1656546189,1,17,0,active,1,3765,,
3767,0,0,0,False,0,86400,0,0,0,out_of_service,0,3767,,
3768,0,9,0,False,1,1656546072,1,10,2,active,1,3768,,
3769,0,0,0,False,1,1656546475,1,21,2,active,1,3769,,
3770,0,2,1,False,1,1656546691,1,18,1,active,1,3770,,
3771,0,5,1,False,1,1656546669,1,24,1,active,1,3771,,
3772,0,2,1,False,1,1656544980,1,17,0,active,1,3772,,
3773,0,1,2,False,1,1656546312,1,17,2,active,1,3773,,
3774,0,9,1,False,1,1656546431,1,14,0,active,1,3774,,
3775,0,14,0,False,1,1656546360,1,12,0,active,1,3775,,
3776,0,19,2,False,1,1656546593,1,4,0,active,1,3776,,
3777,0,8,1,False,1,1656546495,1,15,0,active,1,3777,,
3778,0,0,0,False,1,1656546632,1,27,0,active,1,3778,,
3779,0,3,0,False,1,1656543365,1,19,1,active,1,3779,,
3780,0,10,0,False,1,1656546703,1,10,2,active,1,3780,,
3781,0,8,3,False,1,1656546461,1,22,0,active,1,3781,,
3782,0,2,1,False,1,1656546629,1,23,3,active,1,3782,,
3783,0,2,0,False,1,1656546691,1,63,0,active,1,3783,,
3785,0,32,0,False,1,1656546718,1,0,5,active,1,3785,,
3786,0,0,0,False,1,1656546728,1,45,2,active,1,3786,,
3787,13,0,1,False,1,1656546711,1,14,2,active,1,3787,"{'off_dock_capacity': 90, 'station_id': '17ba4945-b202-4667-965f-211d80622646', 'off_dock_count': 24, 'valet_revision': 17445, 'dock_blocked_count': 13, 'region': 'BKN', 'active': True}",[{'id': '17ba4945-b202-4667-965f-211d80622646'}]
3789,0,26,0,False,1,1656546743,1,4,1,active,1,3789,,
3790,0,13,0,False,1,1656546717,1,20,4,active,1,3790,,
3791,0,4,1,False,1,1656546273,1,28,0,active,1,3791,,
3792,0,25,0,False,1,1656546642,1,2,3,active,1,3792,,
3795,0,1,0,False,1,1656544212,1,17,1,active,1,3795,,
3798,0,49,0,False,1,1656546658,1,0,6,active,1,3798,,
3799,0,61,0,False,1,1656546705,1,2,4,active,1,3799,,
3803,0,19,0,False,1,1656546513,1,4,3,active,1,3803,,
3804,0,2,0,False,1,1656546505,1,22,0,active,1,3804,,
3808,0,15,0,False,1,1656543699,1,0,4,active,1,3808,,
3809,0,47,0,False,1,1656546584,1,0,4,active,1,3809,,
3811,0,2,1,False,1,1656546710,1,15,2,active,1,3811,,
3812,0,27,1,False,1,1656546719,1,32,2,active,1,3812,,
3813,1,11,0,False,1,1656546743,1,35,2,active,1,3813,,
3814,0,32,0,False,1,1656546275,1,0,0,active,1,3814,,
3815,0,38,0,False,1,1656546717,1,1,2,active,1,3815,,
3816,0,1,1,False,1,1656544797,1,23,0,active,1,3816,,
3817,0,0,0,False,1,1656544533,1,16,2,active,1,3817,,
3818,0,36,2,False,1,1656546260,1,3,1,active,1,3818,,
3819,0,2,0,False,1,1656546309,1,18,0,active,1,3819,,
3820,0,16,0,False,1,1656546280,1,3,0,active,1,3820,,
3821,0,13,1,False,1,1656546744,1,12,0,active,1,3821,,
3822,0,4,0,False,1,1656546472,1,14,2,active,1,3822,,
3823,0,4,0,False,1,1656546602,1,26,0,active,1,3823,,
3824,0,16,0,False,1,1656545696,1,3,2,active,1,3824,,
3825,0,25,2,False,1,1656541975,1,4,0,active,1,3825,,
3826,0,16,1,False,1,1656545752,1,2,0,active,1,3826,,
3827,0,16,3,False,1,1656546630,1,4,0,active,1,3827,,
3828,0,20,2,False,1,1656544585,1,2,0,active,1,3828,,
3829,0,15,0,False,1,1656546257,1,8,0,active,1,3829,,
3830,0,12,1,False,1,1656545913,1,10,0,active,1,3830,,
3831,0,31,1,False,1,1656546728,1,3,1,active,1,3831,,
3832,0,8,0,False,1,1656544454,1,13,0,active,1,3832,,
3833,0,18,0,False,1,1656546744,1,0,0,active,1,3833,,
3834,0,19,0,False,1,1656546079,1,0,0,active,1,3834,,
3835,0,0,0,False,0,86400,0,0,0,out_of_service,0,3835,,
3836,0,27,0,False,1,1656546419,1,1,1,active,1,3836,,
3837,0,27,2,False,1,1656546315,1,2,0,active,1,3837,,
3838,0,22,0,False,1,1656546734,1,1,2,active,1,3838,,
3839,0,28,0,False,1,1656545839,1,1,0,active,1,3839,,
3840,0,22,1,False,1,1656546231,1,1,1,active,1,3840,,
