station_id,num_bikes_available,last_reported,legacy_id,station_status,num_docks_disabled,eightd_has_available_keys,num_ebikes_available,is_installed,num_bikes_disabled,num_docks_available,is_renting,is_returning,eightd_active_station_services,valet
3277,1,1656543130,3277,active,0,False,0,1,0,13,1,1,,
3278,14,1656547556,3278,active,0,False,4,1,0,0,1,1,,
3279,4,1656548193,3279,active,0,False,2,1,0,14,1,1,,
3280,9,1656547989,3280,active,0,False,4,1,4,1,1,1,,
3281,12,1656547680,3281,active,0,False,3,1,1,1,1,1,,
3283,18,1656548132,3283,active,0,False,2,1,3,26,1,1,,
3284,2,1656548394,3284,active,0,False,0,1,2,34,1,1,,
3285,27,1656547681,3285,active,0,False,4,1,0,16,1,1,,
3286,19,1656548377,3286,active,0,False,2,1,3,16,1,1,,
3287,11,1656548351,3287,active,0,False,5,1,3,33,1,1,,
3288,31,1656548238,3288,active,0,False,6,1,4,4,1,1,,
3289,3,1656548381,3289,active,0,False,0,1,2,27,1,1,,
3290,24,1656547880,3290,active,0,False,0,1,1,9,1,1,,
3292,3,1656548189,3292,active,0,False,0,1,4,36,1,1,,
3293,3,1656548279,3293,active,0,False,0,1,3,18,1,1,,
3294,12,1656548353,3294,active,0,False,2,1,3,19,1,1,,
3296,20,1656547728,3296,active,0,False,2,1,1,52,1,1,,
3297,0,1656547642,3297,active,0,False,0,1,2,18,1,1,,
3298,26,1656548270,3298,active,0,False,2,1,4,0,1,1,,
3299,1,1656548361,3299,active,0,False,0,1,0,21,1,1,,
3300,0,1656548276,3300,active,0,False,0,1,0,22,1,1,,
3301,7,1656548353,3301,active,0,False,4,1,6,26,1,1,,
3302,3,1656548158,3302,active,0,False,1,1,6,31,1,1,,
3303,32,1656547690,3303,active,0,False,0,1,2,1,1,1,,
3304,17,1656547931,3304,active,0,False,1,1,3,6,1,1,,
3305,31,1656548082,3305,active,0,False,3,1,3,38,1,1,,
3306,3,1656548089,3306,active,0,False,0,1,1,19,1,1,,
3307,10,1656547926,3307,active,0,False,1,1,1,20,1,1,,
3308,0,1654615625,3308,out_of_service,12,False,0,0,0,0,0,0,,
3309,4,1656548322,3309,active,0,False,1,1,1,25,1,1,,
3310,3,1656548202,3310,active,0,False,1,1,1,19,1,1,,
3311,20,1656547374,3311,active,0,False,3,1,0,0,1,1,,
3312,18,1656548000,3312,active,0,False,0,1,0,21,1,1,,
3313,6,1656548119,3313,active,0,False,0,1,1,22,1,1,,
3314,5,1656548161,3314,active,0,False,0,1,2,25,1,1,,
3315,22,1656547851,3315,active,0,False,1,1,0,0,1,1,,
3317,21,1656547034,3317,active,0,False,0,1,2,1,1,1,,
3318,29,1656548364,3318,active,0,False,2,1,0,15,1,1,,
3319,14,1656548293,3319,active,0,False,2,1,1,6,1,1,,
3321,37,1656547736,3321,active,0,False,0,1,1,0,1,1,,
3322,23,1656548204,3322,active,0,False,1,1,0,2,1,1,,
3323,21,1656548349,3323,active,0,False,3,1,3,35,1,1,,
3324,25,1656543641,3324,active,0,False,0,1,0,0,1,1,,
3325,7,1656547191,3325,active,0,False,1,1,0,24,1,1,,
3326,11,1656545640,3326,active,0,False,0,1,0,10,1,1,,
3327,3,1656548227,3327,active,0,False,0,1,1,23,1,1,,
3328,10,1656548344,3328,active,0,False,0,1,3,26,1,1,,
3329,27,1656547026,3329,active,0,False,0,1,0,0,1,1,,
3330,19,1656547385,3330,active,0,False,1,1,0,0,1,1,,
3331,21,1656548371,3331,active,0,False,1,1,2,34,1,1,,
3332,26,1656547650,3332,active,0,False,2,1,1,0,1,1,,
3333,37,1656519401,3333,active,0,False,0,1,0,0,1,1,,
3335,28,1656543402,3335,active,0,False,0,1,0,0,1,1,,
3336,2,1656548013,3336,active,0,False,0,1,0,37,1,1,,
3337,23,1656543837,3337,active,0,False,0,1,0,0,1,1,,
3338,4,1656547999,3338,active,0,False,0,1,0,27,1,1,,
3339,36,1656548221,3339,active,0,False,2,1,2,2,1,1,,
3340,21,1656547889,3340,active,0,False,0,1,0,0,1,1,,
3342,22,1656547017,3342,active,0,False,0,1,0,1,1,1,,
3343,4,1656548078,3343,active,0,False,0,1,0,19,1,1,,
3344,34,1656546606,3344,active,0,False,0,1,4,1,1,1,,
3345,0,1656547578,3345,active,0,False,0,1,2,33,1,1,,
3346,14,1656548378,3346,active,0,False,1,1,3,12,1,1,,
3347,33,1656547729,3347,active,0,False,0,1,1,1,1,1,,
3348,30,1656544146,3348,active,0,False,0,1,2,0,1,1,,
3349,8,1656548362,3349,active,0,False,0,1,1,30,1,1,,
3350,3,1656548400,3350,active,0,False,2,1,9,26,1,1,,
3351,11,1656548397,3351,active,0,False,0,1,4,8,1,1,,
3352,20,1656547405,3352,active,0,False,0,1,0,1,1,1,,
3354,12,1656548236,3354,active,0,False,1,1,4,15,1,1,,
3355,2,1656548370,3355,active,0,False,1,1,0,23,1,1,,
3356,14,1656548047,3356,active,0,False,0,1,1,6,1,1,,
3357,15,1656548393,3357,active,0,False,0,1,2,18,1,1,,
3358,3,1656547291,3358,active,0,False,0,1,3,19,1,1,,
3359,4,1656547307,3359,active,0,False,0,1,1,53,1,1,,
3360,22,1656548299,3360,active,0,False,0,1,1,25,1,1,,
3361,21,1656547838,3361,active,0,False,1,1,0,2,1,1,,
3362,1,1656548371,3362,active,0,False,0,1,2,31,1,1,,
3363,0,1656548285,3363,active,0,False,0,1,2,31,1,1,,
3364,22,1656548246,3364,active,0,False,0,1,3,2,1,1,,
3365,6,1656548280,3365,active,0,False,0,1,2,19,1,1,,
3366,4,1656548233,3366,active,1,False,1,1,3,23,1,1,,
3367,1,1656547786,3367,active,0,False,0,1,3,34,1,1,,
3368,27,1656545641,3368,active,0,False,0,1,3,0,1,1,,
3369,11,1656548173,3369,active,0,False,0,1,5,13,1,1,,
3370,4,1656548065,3370,active,0,False,1,1,0,21,1,1,,
3372,15,1656548319,3372,active,0,False,1,1,4,60,1,1,,
3373,69,1656548241,3373,active,0,False,0,1,4,6,1,1,,
3374,28,1656548318,3374,active,0,False,2,1,4,2,1,1,,
3375,0,86400,3375,out_of_service,0,False,0,0,0,0,0,0,,
3376,0,1656547947,3376,active,0,False,0,1,0,48,1,1,,
3377,24,1656547985,3377,active,0,False,0,1,1,0,1,1,,
3378,4,1656548338,3378,active,0,False,1,1,1,23,1,1,,
3379,17,1656547119,3379,active,0,False,0,1,1,17,1,1,,
3381,44,1656548255,3381,active,0,False,1,1,2,7,1,1,,
3382,41,1656548037,3382,active,0,False,0,1,0,0,1,1,,
3383,1,1656548171,3383,active,0,False,1,1,4,19,1,1,,
3384,22,1656548192,3384,active,0,False,0,1,2,1,1,1,,
3386,20,1656548381,3386,active,0,False,1,1,2,12,1,1,,
3387,10,1656548126,3387,active,0,False,0,1,5,10,1,1,,
3388,0,86400,3388,out_of_service,0,False,0,0,0,0,0,0,,
3389,37,1656547872,3389,active,0,False,0,1,2,0,1,1,,
3391,14,1656547496,3391,active,0,False,1,1,2,10,1,1,,
3392,19,1656546030,3392,active,0,False,1,1,0,0,1,1,,
3393,16,1656548231,3393,active,0,False,1,1,0,3,1,1,,
3394,10,1656547932,3394,active,0,False,0,1,0,11,1,1,,
3395,16,1656547818,3395,active,0,False,1,1,0,3,1,1,,
3396,21,1656547621,3396,active,0,False,1,1,0,3,1,1,,
3397,30,1656547806,3397,active,0,False,0,1,1,2,1,1,,
3398,19,1656547365,3398,active,0,False,1,1,2,2,1,1,,
3399,19,1656547985,3399,active,0,False,0,1,2,2,1,1,,
3402,30,1656547890,3402,active,0,False,2,1,1,0,1,1,,
3403,26,1656548321,3403,active,0,False,0,1,0,5,1,1,,
3404,26,1656548273,3404,active,0,False,0,1,0,1,1,1,,
3405,14,1656547368,3405,active,0,False,0,1,1,8,1,1,,
3407,31,1656548181,3407,active,0,False,1,1,1,3,1,1,,
3409,45,1656548272,3409,active,0,False,1,1,2,1,1,1,,
3410,76,1656547140,3410,active,0,False,2,1,1,0,1,1,,
3411,26,1656548275,3411,active,0,False,0,1,0,1,1,1,,
3412,12,1656547545,3412,active,0,False,0,1,4,1,1,1,,
3414,29,1656548378,3414,active,0,False,1,1,3,0,1,1,,
3415,19,1656548310,3415,active,0,False,0,1,0,6,1,1,,
3416,10,1656547744,3416,active,0,False,0,1,1,14,1,1,,
3418,0,1656547761,3418,active,0,False,0,1,2,31,1,1,,
3419,48,1656546912,3419,active,0,False,0,1,3,0,1,1,,
3420,35,1656548223,3420,active,0,False,1,1,0,0,1,1,,
3421,34,1656547718,3421,active,0,False,0,1,0,1,1,1,,
3422,20,1656548176,3422,active,0,False,0,1,0,1,1,1,,
3423,14,1656548139,3423,active,0,False,9,1,4,10,1,1,,
3424,17,1656548041,3424,active,0,False,0,1,1,9,1,1,,
3425,7,1656547608,3425,active,0,False,0,1,2,24,1,1,,
3429,37,1656548402,3429,active,0,False,1,1,2,0,1,1,,
3430,25,1656548368,3430,active,0,False,2,1,0,0,1,1,,
3435,20,1656548293,3435,active,0,False,0,1,3,21,1,1,,
3436,3,1656548236,3436,active,0,False,0,1,4,27,1,1,,
3437,14,1656548112,3437,active,0,False,0,1,4,40,1,1,,
3440,20,1656548266,3440,active,0,False,0,1,0,27,1,1,,
3443,0,1656548186,3443,active,0,False,0,1,6,53,1,1,,
3452,40,1656548352,3452,active,0,False,0,1,2,1,1,1,,
3453,14,1656548324,3453,active,0,False,1,1,4,0,1,1,,
3454,14,1656548362,3454,active,0,False,0,1,3,7,1,1,,
3456,21,1656547986,3456,active,0,False,1,1,1,0,1,1,,
3457,0,1656547768,3457,active,0,False,0,1,1,65,1,1,,
3461,9,1656548073,3461,active,0,False,0,1,1,23,1,1,,
3462,1,1656548322,3462,active,0,False,0,1,3,32,1,1,,
3463,11,1656548107,3463,active,0,False,0,1,2,66,1,1,,
3464,0,1656546935,3464,active,0,False,0,1,20,36,1,1,,
3467,39,1656547966,3467,active,0,False,0,1,3,4,1,1,,
3472,35,1656548352,3472,active,0,False,0,1,2,2,1,1,,
3477,0,1656548233,3477,active,0,False,0,1,33,0,1,1,,
3478,37,1656548024,3478,active,0,False,0,1,2,4,1,1,,
3479,11,1656538868,3479,active,0,False,0,1,4,30,1,1,,
3481,0,86400,3481,out_of_service,0,False,0,0,0,0,0,0,,
3483,13,1656546165,3483,active,0,False,2,1,0,1,1,1,,
3486,35,1656548130,3486,active,0,False,0,1,1,4,1,1,,
3490,26,1656546680,3490,active,0,False,0,1,0,5,1,1,,
3491,18,1656547625,3491,active,0,False,0,1,4,2,1,1,,
3492,0,86400,3492,out_of_service,0,False,0,0,0,0,0,0,,
3493,0,86400,3493,out_of_service,0,False,0,0,0,0,0,0,,
3494,11,1656547614,3494,active,0,False,0,1,2,12,1,1,,
3495,19,1656547600,3495,active,0,False,1,1,2,5,1,1,,
3496,12,1656548230,3496,active,0,False,0,1,4,9,1,1,,
3497,0,86400,3497,out_of_service,0,False,0,0,0,0,0,0,,
3498,12,1656548223,3498,active,0,False,4,1,4,5,1,1,,
3499,23,1656548208,3499,active,0,False,1,1,1,1,1,1,,
3500,9,1656547136,3500,active,0,False,0,1,0,22,1,1,,
3501,10,1656547478,3501,active,0,False,2,1,0,19,1,1,,
3502,14,1656547819,3502,active,0,False,0,1,2,13,1,1,,
3503,5,1656547582,3503,active,0,False,0,1,0,25,1,1,,
3504,7,1656542841,3504,active,0,False,0,1,1,19,1,1,,
3505,1,1656545618,3505,active,0,False,0,1,3,28,1,1,,
3506,16,1656548369,3506,active,0,False,0,1,0,13,1,1,,
3507,2,1656548289,3507,active,0,False,0,1,1,33,1,1,,
3508,13,1656546893,3508,active,0,False,0,1,0,18,1,1,,
3509,15,1656548253,3509,active,0,False,0,1,0,16,1,1,,
3510,11,1656548130,3510,active,0,False,0,1,0,20,1,1,,
3511,15,1656547931,3511,active,0,False,0,1,3,4,1,1,,
3513,28,1656548345,3513,active,0,False,7,1,3,1,1,1,,
3514,33,1656548160,3514,active,0,False,8,1,0,0,1,1,,
3515,7,1656548110,3515,active,0,False,2,1,0,12,1,1,,
3516,0,86400,3516,out_of_service,0,False,0,0,0,0,0,0,,
3517,14,1656547941,3517,active,0,False,1,1,2,19,1,1,,
3518,11,1656548298,3518,active,0,False,4,1,2,20,1,1,,
3520,22,1656546937,3520,active,0,False,0,1,0,5,1,1,,
3521,21,1656548335,3521,active,0,False,3,1,5,9,1,1,,
3522,0,1656548184,3522,active,1,False,0,1,0,18,1,1,,
3523,5,1656546804,3523,active,0,False,0,1,1,39,1,1,,
3524,22,1656546001,3524,active,0,False,9,1,1,0,1,1,,
3525,10,1656548192,3525,active,0,False,1,1,0,11,1,1,,
3526,3,1656548403,3526,active,0,False,1,1,2,20,1,1,,
3528,0,1656546384,3528,active,0,False,0,1,3,18,1,1,,
3529,6,1656548110,3529,active,0,False,0,1,2,15,1,1,,
3530,8,1656548403,3530,active,0,False,2,1,1,9,1,1,,
3531,2,1656547528,3531,active,0,False,0,1,2,23,1,1,,
3532,24,1656547841,3532,active,0,False,10,1,3,0,1,1,,
3533,18,1656546949,3533,active,0,False,0,1,2,14,1,1,,
3534,34,1656547675,3534,active,0,False,1,1,4,0,1,1,,
3535,10,1656546971,3535,active,0,False,0,1,1,16,1,1,,
3536,1,1656547987,3536,active,0,False,0,1,3,39,1,1,,
3537,18,1656548396,3537,active,0,False,2,1,2,9,1,1,,
3538,13,1656548047,3538,active,0,False,2,1,0,32,1,1,,
3539,0,1656545246,3539,active,12,False,0,1,1,30,1,1,,
3540,7,1656548396,3540,active,0,False,0,1,1,26,1,1,,
3541,12,1656547505,3541,active,0,False,1,1,2,25,1,1,,
3543,5,1656547210,3543,active,0,False,2,1,1,29,1,1,,
3544,12,1656548338,3544,active,0,False,2,1,0,15,1,1,,
3545,0,1656546578,3545,active,0,False,0,1,0,33,1,1,,
3546,8,1656548108,3546,active,0,False,1,1,0,13,1,1,,
3547,7,1656547701,3547,active,0,False,0,1,0,34,1,1,,
3549,4,1656548230,3549,active,0,False,2,1,1,20,1,1,,
3551,10,1656548364,3551,active,0,False,0,1,0,13,1,1,,
3552,3,1656548179,3552,active,0,False,1,1,2,34,1,1,,
3553,1,1656548279,3553,active,9,False,1,1,27,0,1,1,,
3554,24,1656548152,3554,active,0,False,0,1,0,3,1,1,,
3555,0,1656546579,3555,active,0,False,0,1,1,26,1,1,,
3557,6,1656548322,3557,active,0,False,0,1,1,12,1,1,,
3558,10,1656548354,3558,active,0,False,2,1,4,13,1,1,,
3559,0,1656546207,3559,active,0,False,0,1,1,18,1,1,,
3561,1,1656545834,3561,active,0,False,0,1,0,25,1,1,,
3562,1,1656547964,3562,active,0,False,1,1,2,23,1,1,,
3563,2,1656548161,3563,active,0,False,0,1,2,25,1,1,,
3564,7,1656546276,3564,active,0,False,0,1,0,12,1,1,,
3565,8,1656547787,3565,active,0,False,0,1,0,11,1,1,,
3566,2,1656548283,3566,active,0,False,0,1,1,22,1,1,,
3568,3,1656547122,3568,active,0,False,0,1,2,16,1,1,,
3569,5,1656548272,3569,active,0,False,1,1,3,21,1,1,,
3570,5,1656548090,3570,active,0,False,0,1,0,26,1,1,,
3571,4,1656548070,3571,active,0,False,1,1,0,19,1,1,,
3572,0,1656547980,3572,active,0,False,0,1,0,33,1,1,,
3573,2,1656548115,3573,active,0,False,0,1,0,22,1,1,,
3574,9,1656547923,3574,active,0,False,3,1,0,14,1,1,,
3575,4,1656547331,3575,active,0,False,0,1,0,23,1,1,,
3577,2,1656546453,3577,active,0,False,0,1,0,20,1,1,,
3578,4,1656548062,3578,active,0,False,0,1,2,15,1,1,,
3579,6,1656548173,3579,active,0,False,1,1,3,16,1,1,,
3580,0,1656544259,3580,active,0,False,0,1,2,28,1,1,,
3581,3,1656547999,3581,active,0,False,0,1,2,22,1,1,,
3582,0,1656547913,3582,active,0,False,0,1,1,27,1,1,,
3583,7,1656548026,3583,active,0,False,1,1,2,22,1,1,,
3584,3,1656548189,3584,active,0,False,0,1,0,38,1,1,,
3585,1,1656548273,3585,active,0,False,0,1,2,21,1,1,,
3586,5,1656542765,3586,active,0,False,0,1,1,13,1,1,,
3587,7,1656546838,3587,active,0,False,0,1,1,19,1,1,,
3588,35,1656548365,3588,active,0,False,2,1,0,5,1,1,,
3589,27,1656547763,3589,active,0,False,0,1,1,3,1,1,,
3590,8,1656548056,3590,active,0,False,1,1,1,10,1,1,,
3591,8,1656548352,3591,active,0,False,0,1,0,13,1,1,,
3592,3,1656548362,3592,active,0,False,2,1,7,9,1,1,,
3593,0,1656548216,3593,active,0,False,0,1,1,33,1,1,,
3595,0,1656546845,3595,active,0,False,0,1,0,18,1,1,,
3596,13,1656548291,3596,active,0,False,0,1,1,5,1,1,,
3597,1,1656548325,3597,active,0,False,0,1,0,24,1,1,,
3598,0,1656545743,3598,active,0,False,0,1,0,19,1,1,,
3600,0,1656548233,3600,active,2,False,0,1,18,4,1,1,,
3601,17,1656547719,3601,active,0,False,2,1,0,1,1,1,,
3602,0,1656548358,3602,active,0,False,0,1,0,23,1,1,,
3603,0,1656548138,3603,active,0,False,0,1,1,20,1,1,,
3604,7,1656547869,3604,active,0,False,0,1,0,10,1,1,,
3605,0,1656548007,3605,active,0,False,0,1,1,20,1,1,,
3606,7,1656543079,3606,active,0,False,1,1,1,13,1,1,,
3607,11,1656545336,3607,active,0,False,0,1,0,8,1,1,,
3608,19,1656547355,3608,active,0,False,0,1,0,2,1,1,,
3609,20,1656547188,3609,active,0,False,1,1,1,2,1,1,,
3611,27,1656548021,3611,active,0,False,0,1,2,2,1,1,,
3612,2,1656547964,3612,active,0,False,0,1,1,12,1,1,,
3613,27,1656548128,3613,active,0,False,0,1,0,0,1,1,,
3614,0,1656547086,3614,active,0,False,0,1,2,21,1,1,,
3616,5,1656547758,3616,active,0,False,2,1,2,18,1,1,,
3617,3,1656548236,3617,active,1,False,0,1,0,22,1,1,,
3618,19,1656548342,3618,active,0,False,0,1,2,12,1,1,,
3619,3,1656548367,3619,active,0,False,0,1,0,24,1,1,,
3620,20,1656547363,3620,active,0,False,0,1,0,8,1,1,,
3621,5,1656548259,3621,active,0,False,1,1,0,34,1,1,,
3622,4,1656547889,3622,active,0,False,0,1,0,19,1,1,,
3623,0,1656546679,3623,active,0,False,0,1,1,38,1,1,,
3628,7,1656548353,3628,active,0,False,0,1,1,22,1,1,,
3629,24,1656548047,3629,active,0,False,3,1,3,5,1,1,,
3630,23,1656548361,3630,active,0,False,0,1,7,3,1,1,,
3635,2,1656548394,3635,active,0,False,0,1,2,39,1,1,,
3637,7,1656548333,3637,active,0,False,0,1,0,24,1,1,,
3638,1,1656548161,3638,active,0,False,1,1,4,13,1,1,,
3639,11,1656548360,3639,active,0,False,2,1,1,18,1,1,,
3640,1,1656545126,3640,active,0,False,0,1,1,16,1,1,,
3641,3,1656548389,3641,active,0,False,0,1,11,56,1,1,,
3646,5,1656548344,3646,active,0,False,1,1,0,21,1,1,,
3648,5,1656548306,3648,active,0,False,0,1,6,14,1,1,,
3649,3,1656548268,3649,active,0,False,1,1,1,26,1,1,,
3654,0,1656546992,3654,active,0,False,0,1,0,35,1,1,,
3656,39,1656548283,3656,active,0,False,1,1,3,3,1,1,,
3658,16,1656547378,3658,active,0,False,0,1,0,11,1,1,,
3661,10,1656548293,3661,active,0,False,0,1,1,8,1,1,,
3664,10,1656548275,3664,active,0,False,0,1,7,11,1,1,,
3668,19,1656547066,3668,active,0,False,0,1,6,0,1,1,,
3673,15,1656547968,3673,active,0,False,0,1,2,4,1,1,,
3674,23,1656548222,3674,active,0,False,0,1,2,2,1,1,,
3676,20,1656548342,3676,active,0,False,0,1,1,3,1,1,,
3677,11,1656545585,3677,active,0,False,6,1,1,6,1,1,,
3678,6,1656547842,3678,active,0,False,2,1,7,5,1,1,,
3679,2,1656548235,3679,active,0,False,0,1,2,10,1,1,,
3681,11,1656548214,3681,active,0,False,1,1,1,6,1,1,,
3686,19,1656547724,3686,active,0,False,1,1,1,18,1,1,,
3687,2,1656547943,3687,active,0,False,0,1,10,70,1,1,,
3688,0,1656548246,3688,active,0,False,0,1,3,26,1,1,,
3689,5,1656548125,3689,active,0,False,1,1,4,38,1,1,,
3690,19,1656548154,3690,active,0,False,0,1,3,14,1,1,,
3691,4,1656547339,3691,active,0,False,2,1,0,14,1,1,,
3692,33,1656547207,3692,active,24,False,0,1,0,0,1,1,[{'id': '918af7b2-e05c-477a-a8c0-7dcff984c566'}],"{'dock_blocked_count': 24, 'region': 'BKN', 'valet_revision': 2533, 'off_dock_capacity': 120, 'off_dock_count': 19, 'active': False, 'station_id': '918af7b2-e05c-477a-a8c0-7dcff984c566'}"
3693,24,1656546883,3693,active,0,False,0,1,2,0,1,1,,
3694,6,1656547967,3694,active,0,False,4,1,1,11,1,1,,
3697,9,1656547960,3697,active,0,False,2,1,3,31,1,1,,
3699,3,1656548398,3699,active,0,False,0,1,1,25,1,1,,
3704,0,1656543600,3704,active,0,False,0,1,0,19,1,1,,
3705,33,1656548224,3705,active,0,False,1,1,1,7,1,1,,
3707,7,1656548357,3707,active,0,False,0,1,3,44,1,1,,
3708,3,1656548293,3708,active,0,False,0,1,2,24,1,1,,
3709,7,1656548149,3709,active,0,False,0,1,3,39,1,1,,
3711,25,1656548383,3711,active,0,False,0,1,3,34,1,1,,
3712,1,1656548303,3712,active,2,False,0,1,2,36,1,1,,
3714,41,1656547707,3714,active,0,False,6,1,4,16,1,1,,
3715,26,1656548064,3715,active,0,False,0,1,4,1,1,1,,
3716,0,1656545927,3716,active,0,False,0,1,0,23,1,1,,
3718,35,1656548372,3718,active,0,False,2,1,1,9,1,1,,
3721,5,1656548209,3721,active,0,False,1,1,1,31,1,1,,
3724,0,1656548072,3724,active,0,False,0,1,2,79,1,1,,
3725,12,1656548379,3725,active,0,False,0,1,4,38,1,1,,
3726,18,1656548371,3726,active,0,False,1,1,2,2,1,1,,
3727,35,1656546744,3727,active,0,False,0,1,3,0,1,1,,
3728,16,1656547601,3728,active,0,False,1,1,3,5,1,1,,
3731,0,1656546562,3731,active,0,False,0,1,1,44,1,1,,
3733,11,1656548337,3733,active,0,False,0,1,1,34,1,1,,
3734,0,1656548385,3734,active,0,False,0,1,5,44,1,1,,
3735,3,1656548231,3735,active,0,False,0,1,8,26,1,1,,
3736,18,1656548099,3736,active,0,False,0,1,2,21,1,1,,
3737,20,1656548190,3737,active,0,False,0,1,1,1,1,1,,
3738,25,1656548128,3738,active,0,False,1,1,2,4,1,1,,
3739,32,1656548368,3739,active,0,False,0,1,2,3,1,1,,
3740,37,1656547917,3740,active,0,False,0,1,2,11,1,1,,
3745,2,1656548333,3745,active,0,False,0,1,3,22,1,1,,
3746,14,1656548396,3746,active,0,False,1,1,1,33,1,1,,
3749,0,1656548239,3749,active,0,False,0,1,3,19,1,1,,
3755,11,1656548065,3755,active,0,False,2,1,3,4,1,1,,
3756,17,1656547436,3756,active,0,False,0,1,0,4,1,1,,
3757,13,1656548323,3757,active,0,False,0,1,1,9,1,1,,
3758,15,1656547359,3758,active,0,False,0,1,0,4,1,1,,
3759,19,1656547534,3759,active,0,False,0,1,0,0,1,1,,
3760,20,1656548232,3760,active,0,False,1,1,0,3,1,1,,
3761,12,1656548260,3761,active,0,False,0,1,1,14,1,1,,
3762,24,1656546723,3762,active,0,False,0,1,2,1,1,1,,
3763,26,1656547824,3763,active,0,False,2,1,1,0,1,1,,
3764,17,1656546783,3764,active,0,False,0,1,1,3,1,1,,
3765,16,1656547035,3765,active,0,False,0,1,0,5,1,1,,
3767,0,86400,3767,out_of_service,0,False,0,0,0,0,0,0,,
3768,9,1656548054,3768,active,0,False,1,1,2,11,1,1,,
3769,21,1656548125,3769,active,0,False,0,1,2,0,1,1,,
3770,21,1656547530,3770,active,0,False,1,1,0,0,1,1,,
3771,26,1656547947,3771,active,0,False,2,1,1,3,1,1,,
3772,15,1656547855,3772,active,0,False,0,1,0,4,1,1,,
3773,17,1656547751,3773,active,0,False,2,1,2,1,1,1,,
3774,17,1656547806,3774,active,0,False,2,1,0,6,1,1,,
3775,25,1656548063,3775,active,0,False,4,1,0,1,1,1,,
3776,1,1656548108,3776,active,0,False,0,1,0,22,1,1,,
3777,11,1656548364,3777,active,0,False,0,1,0,12,1,1,,
3778,27,1656546632,3778,active,0,False,0,1,0,0,1,1,,
3779,19,1656543365,3779,active,0,False,0,1,1,3,1,1,,
3780,12,1656548230,3780,active,0,False,1,1,2,8,1,1,,
3781,22,1656547476,3781,active,0,False,2,1,0,8,1,1,,
3782,23,1656548063,3782,active,0,False,0,1,3,2,1,1,,
3783,64,1656548388,3783,active,0,False,0,1,0,1,1,1,,
3785,0,1656547853,3785,active,0,False,0,1,5,32,1,1,,
3786,45,1656548301,3786,active,0,False,0,1,3,0,1,1,,
3787,12,1656547244,3787,active,13,False,0,1,2,0,1,1,[{'id': '17ba4945-b202-4667-965f-211d80622646'}],"{'dock_blocked_count': 13, 'region': 'BKN', 'valet_revision': 17450, 'off_dock_capacity': 90, 'off_dock_count': 23, 'active': False, 'station_id': '17ba4945-b202-4667-965f-211d80622646'}"
3789,3,1656547859,3789,active,0,False,2,1,1,26,1,1,,
3790,20,1656547609,3790,active,0,False,0,1,4,13,1,1,,
3791,28,1656548249,3791,active,0,False,0,1,0,4,1,1,,
3792,1,1656547976,3792,active,0,False,0,1,3,26,1,1,,
3795,17,1656544212,3795,active,0,False,0,1,1,1,1,1,,
3798,0,1656547643,3798,active,0,False,0,1,6,49,1,1,,
3799,0,1656548164,3799,active,0,False,0,1,5,61,1,1,,
3803,7,1656547708,3803,active,0,False,0,1,3,16,1,1,,
3804,22,1656548305,3804,active,0,False,0,1,0,2,1,1,,
3808,0,1656543699,3808,active,0,False,0,1,4,15,1,1,,
3809,1,1656548092,3809,active,0,False,0,1,4,46,1,1,,
3811,14,1656548011,3811,active,0,False,0,1,1,4,1,1,,
3812,23,1656548259,3812,active,0,False,0,1,2,36,1,1,,
3813,36,1656548393,3813,active,1,False,1,1,2,10,1,1,,
3814,0,1656546275,3814,active,0,False,0,1,0,32,1,1,,
3815,0,1656548360,3815,active,0,False,0,1,2,39,1,1,,
3816,22,1656547514,3816,active,0,False,0,1,0,2,1,1,,
3817,16,1656548096,3817,active,0,False,1,1,2,0,1,1,,
3818,6,1656548128,3818,active,0,False,2,1,2,31,1,1,,
3819,19,1656547110,3819,active,0,False,0,1,0,1,1,1,,
3820,3,1656548318,3820,active,0,False,0,1,0,16,1,1,,
3821,9,1656548395,3821,active,0,False,0,1,0,16,1,1,,
3822,16,1656547769,3822,active,0,False,0,1,2,2,1,1,,
3823,26,1656546602,3823,active,0,False,0,1,0,4,1,1,,
3824,5,1656548255,3824,active,0,False,3,1,3,13,1,1,,
3825,2,1656547438,3825,active,0,False,0,1,0,27,1,1,,
3826,3,1656547900,3826,active,0,False,1,1,0,15,1,1,,
3827,2,1656548280,3827,active,0,False,1,1,0,18,1,1,,
3828,3,1656548130,3828,active,0,False,3,1,0,19,1,1,,
3829,8,1656546257,3829,active,0,False,0,1,0,15,1,1,,
3830,10,1656545913,3830,active,0,False,1,1,0,12,1,1,,
3831,4,1656548152,3831,active,0,False,1,1,1,30,1,1,,
3832,15,1656547869,3832,active,0,False,1,1,0,6,1,1,,
3833,0,1656546744,3833,active,0,False,0,1,0,18,1,1,,
3834,1,1656547908,3834,active,0,False,1,1,0,18,1,1,,
3835,0,86400,3835,out_of_service,0,False,0,0,0,0,0,0,,
3836,1,1656547925,3836,active,0,False,0,1,1,27,1,1,,
3837,1,1656547690,3837,active,0,False,0,1,0,28,1,1,,
3838,2,1656548180,3838,active,0,False,1,1,2,21,1,1,,
3839,2,1656548089,3839,active,0,False,1,1,0,27,1,1,,
3840,0,1656546824,3840,active,0,False,0,1,1,23,1,1,,
