station_id,is_installed,num_docks_disabled,eightd_has_available_keys,num_ebikes_available,legacy_id,last_reported,num_docks_available,num_bikes_available,num_bikes_disabled,is_returning,station_status,is_renting,eightd_active_station_services,valet
3243,1,0,False,2,3243,1656538104,24,5,0,1,active,1,,
3244,1,0,False,0,3244,1656538300,53,24,2,1,active,1,,
3246,1,0,False,0,3246,1656538261,16,32,0,1,active,1,,
3249,1,0,False,1,3249,1656536918,0,19,0,1,active,1,,
3254,1,0,False,0,3254,1656538058,7,19,3,1,active,1,,
3255,1,0,False,1,3255,1656538260,0,16,1,1,active,1,,
3256,1,0,False,0,3256,1656538098,0,16,7,1,active,1,,
3260,1,0,False,1,3260,1656537939,0,41,4,1,active,1,,
3263,1,0,False,0,3263,1656537904,14,42,3,1,active,1,,
3267,1,11,False,0,3267,1656538295,0,0,3,1,active,1,,
3268,1,0,False,3,3268,1656537921,8,5,1,1,active,1,,
3269,1,0,False,2,3269,1656538246,4,9,1,1,active,1,,
3270,1,0,False,3,3270,1656538138,2,12,0,0,active,0,,
3272,1,0,False,0,3272,1656538261,0,13,1,1,active,1,,
3273,1,0,False,0,3273,1656538010,4,12,2,1,active,1,,
3275,1,0,False,1,3275,1656538129,6,8,0,1,active,1,,
3276,1,0,False,8,3276,1656538256,13,13,0,1,active,1,,
3277,1,0,False,0,3277,1656532072,14,0,0,1,active,1,,
3278,1,0,False,0,3278,1656538219,12,2,0,1,active,1,,
3279,1,0,False,1,3279,1656538322,14,4,0,1,active,1,,
3280,1,0,False,0,3280,1656534420,12,0,2,1,active,1,,
3281,1,0,False,1,3281,1656532606,3,10,1,1,active,1,,
3283,1,0,False,0,3283,1656538191,43,1,3,1,active,1,,
3284,1,0,False,0,3284,1656538369,35,0,3,1,active,1,,
3285,1,0,False,1,3285,1656538169,26,14,1,1,active,1,,
3286,1,0,False,1,3286,1656538347,29,7,2,1,active,1,,
3287,1,0,False,1,3287,1656538251,44,1,1,1,active,1,,
3288,1,0,False,1,3288,1656538336,20,12,7,1,active,1,,
3289,1,0,False,1,3289,1656537949,28,1,2,1,active,1,,
3290,1,0,False,2,3290,1656538360,18,15,1,1,active,1,,
3292,1,0,False,1,3292,1656538349,37,4,2,1,active,1,,
3293,1,0,False,2,3293,1656538037,15,6,3,1,active,1,,
3294,1,0,False,1,3294,1656538362,30,2,2,1,active,1,,
3296,1,0,False,0,3296,1656538176,64,8,1,1,active,1,,
3297,1,0,False,2,3297,1656538191,17,2,2,1,active,1,,
3298,1,0,False,0,3298,1656526673,0,29,1,1,active,1,,
3299,1,0,False,0,3299,1656537244,19,3,0,1,active,1,,
3300,1,0,False,1,3300,1656538137,22,1,0,1,active,1,,
3301,1,0,False,2,3301,1656538362,31,3,5,1,active,1,,
3302,1,0,False,0,3302,1656538089,34,0,6,1,active,1,,
3303,1,0,False,1,3303,1656538232,1,32,2,1,active,1,,
3304,1,0,False,0,3304,1656537648,13,10,3,1,active,1,,
3305,1,0,False,2,3305,1656538168,62,7,3,1,active,1,,
3306,1,0,False,1,3306,1656538368,21,2,0,1,active,1,,
3307,1,0,False,2,3307,1656537884,24,6,1,1,active,1,,
3308,0,12,False,0,3308,1654615625,0,0,0,0,out_of_service,0,,
3309,1,0,False,2,3309,1656536155,27,2,1,1,active,1,,
3310,1,0,False,0,3310,1656538158,23,0,1,1,active,1,,
3311,1,0,False,0,3311,1656538194,10,10,0,1,active,1,,
3312,1,0,False,3,3312,1656538348,28,11,0,1,active,1,,
3313,1,0,False,1,3313,1656538136,18,10,1,1,active,1,,
3314,1,0,False,2,3314,1656538285,25,4,3,1,active,1,,
3315,1,0,False,0,3315,1656538151,8,14,0,1,active,1,,
3317,1,0,False,0,3317,1656537796,2,20,2,1,active,1,,
3318,1,0,False,2,3318,1656538344,8,36,0,1,active,1,,
3319,1,0,False,3,3319,1656537865,1,17,3,1,active,1,,
3321,1,0,False,0,3321,1656537842,21,17,0,1,active,1,,
3322,1,0,False,0,3322,1656538096,6,18,1,1,active,1,,
3323,1,0,False,0,3323,1656538202,49,6,2,1,active,1,,
3324,1,0,False,0,3324,1656535306,0,25,0,1,active,1,,
3325,1,0,False,0,3325,1656538076,27,4,0,1,active,1,,
3326,1,0,False,0,3326,1656536005,11,10,0,1,active,1,,
3327,1,0,False,0,3327,1656538364,25,0,1,1,active,1,,
3328,1,0,False,3,3328,1656538227,31,7,1,1,active,1,,
3329,1,0,False,0,3329,1656537971,6,20,1,1,active,1,,
3330,1,0,False,1,3330,1656537654,0,19,0,1,active,1,,
3331,1,0,False,3,3331,1656538354,52,4,1,1,active,1,,
3332,1,0,False,0,3332,1656538073,1,25,1,1,active,1,,
3333,1,0,False,0,3333,1656519401,0,37,0,1,active,1,,
3335,1,0,False,0,3335,1656538324,1,26,1,1,active,1,,
3336,1,0,False,1,3336,1656537898,38,1,1,1,active,1,,
3337,1,0,False,0,3337,1656538032,0,23,0,1,active,1,,
3338,1,0,False,0,3338,1656535548,28,2,1,1,active,1,,
3339,1,0,False,1,3339,1656538061,3,31,6,1,active,1,,
3340,1,0,False,0,3340,1656537006,0,21,0,1,active,1,,
3342,1,0,False,0,3342,1656538016,1,22,0,1,active,1,,
3343,1,0,False,0,3343,1656537326,17,6,0,1,active,1,,
3344,1,0,False,0,3344,1656538064,4,31,4,1,active,1,,
3345,1,0,False,0,3345,1656538290,30,3,2,1,active,1,,
3346,1,0,False,0,3346,1656538002,11,16,2,1,active,1,,
3347,1,0,False,0,3347,1656538116,4,32,0,1,active,1,,
3348,1,0,False,0,3348,1656538151,2,29,1,1,active,1,,
3349,1,0,False,1,3349,1656538333,31,7,1,1,active,1,,
3350,1,0,False,2,3350,1656538329,27,6,6,1,active,1,,
3351,1,0,False,0,3351,1656538297,17,4,3,1,active,1,,
3352,1,0,False,0,3352,1656536997,2,19,0,1,active,1,,
3354,1,0,False,2,3354,1656538273,24,4,3,1,active,1,,
3355,1,0,False,1,3355,1656537951,21,4,0,1,active,1,,
3356,1,0,False,0,3356,1656538362,14,3,1,1,active,1,,
3357,1,0,False,0,3357,1656537154,32,2,1,1,active,1,,
3358,1,0,False,0,3358,1656538168,21,1,3,1,active,1,,
3359,1,0,False,12,3359,1656538206,23,32,2,1,active,1,,
3360,1,0,False,1,3360,1656538331,39,6,3,1,active,1,,
3361,1,0,False,1,3361,1656538264,2,19,2,1,active,1,,
3362,1,0,False,0,3362,1656538159,31,2,1,1,active,1,,
3363,1,0,False,1,3363,1656537842,27,6,0,1,active,1,,
3364,1,0,False,2,3364,1656538296,8,18,1,1,active,1,,
3365,1,0,False,1,3365,1656538262,19,6,1,1,active,1,,
3366,1,1,False,0,3366,1656538300,27,0,3,1,active,1,,
3367,1,0,False,0,3367,1656538220,31,4,3,1,active,1,,
3368,1,0,False,0,3368,1656538234,2,24,4,1,active,1,,
3369,1,0,False,0,3369,1656538262,25,3,1,1,active,1,,
3370,1,0,False,2,3370,1656538201,22,3,0,1,active,1,,
3372,1,0,False,0,3372,1656538266,70,7,1,1,active,1,,
3373,1,0,False,0,3373,1656538351,3,73,3,1,active,1,,
3374,1,0,False,0,3374,1656538369,8,22,5,1,active,1,,
3375,0,0,False,0,3375,86400,0,0,0,0,out_of_service,0,,
3376,1,0,False,1,3376,1656538344,43,5,0,1,active,1,,
3377,1,0,False,0,3377,1656538257,9,15,1,1,active,1,,
3378,1,0,False,0,3378,1656538260,22,5,1,1,active,1,,
3379,1,0,False,0,3379,1656537865,17,16,2,1,active,1,,
3381,1,0,False,0,3381,1656538341,6,44,3,1,active,1,,
3382,1,0,False,0,3382,1656538176,1,40,0,1,active,1,,
3383,1,0,False,0,3383,1656537937,21,0,3,1,active,1,,
3384,1,0,False,0,3384,1656537990,1,23,1,1,active,1,,
3386,1,0,False,0,3386,1656537479,23,10,1,1,active,1,,
3387,1,0,False,2,3387,1656538268,7,15,3,1,active,1,,
3388,0,0,False,0,3388,86400,0,0,0,0,out_of_service,0,,
3389,1,0,False,1,3389,1656538044,2,35,2,1,active,1,,
3391,1,0,False,0,3391,1656537641,11,12,2,1,active,1,,
3392,1,0,False,0,3392,1656538365,3,16,0,1,active,1,,
3393,1,0,False,0,3393,1656537038,4,15,0,1,active,1,,
3394,1,0,False,0,3394,1656537008,0,21,0,1,active,1,,
3395,1,0,False,0,3395,1656528406,3,16,0,1,active,1,,
3396,1,0,False,0,3396,1656538343,4,19,1,1,active,1,,
3397,1,0,False,0,3397,1656538222,1,31,1,1,active,1,,
3398,1,0,False,0,3398,1656538080,2,19,2,1,active,1,,
3399,1,0,False,0,3399,1656538356,2,20,2,1,active,1,,
3402,1,0,False,2,3402,1656537771,0,31,0,1,active,1,,
3403,1,0,False,0,3403,1656538366,4,24,3,1,active,1,,
3404,1,0,False,0,3404,1656537937,1,26,0,1,active,1,,
3405,1,0,False,0,3405,1656535569,17,5,1,1,active,1,,
3407,1,0,False,0,3407,1656533689,0,34,1,1,active,1,,
3409,1,0,False,0,3409,1656538262,3,44,1,1,active,1,,
3410,1,0,False,0,3410,1656538181,2,74,1,1,active,1,,
3411,1,0,False,1,3411,1656538273,0,27,0,1,active,1,,
3412,1,0,False,0,3412,1656538263,0,16,2,1,active,1,,
3414,1,0,False,0,3414,1656538321,10,21,2,1,active,1,,
3415,1,0,False,2,3415,1656538077,3,22,0,1,active,1,,
3416,1,0,False,0,3416,1656538259,10,13,2,1,active,1,,
3418,1,0,False,3,3418,1656538253,24,6,3,1,active,1,,
3419,1,0,False,0,3419,1656538283,1,48,2,1,active,1,,
3420,1,0,False,2,3420,1656537954,0,35,0,1,active,1,,
3421,1,0,False,0,3421,1656535248,0,35,0,1,active,1,,
3422,1,0,False,0,3422,1656538198,9,11,1,1,active,1,,
3423,1,0,False,3,3423,1656538338,22,4,2,1,active,1,,
3424,1,0,False,0,3424,1656538094,4,22,1,1,active,1,,
3425,1,0,False,1,3425,1656538212,26,6,1,1,active,1,,
3429,1,0,False,0,3429,1656537593,1,36,2,1,active,1,,
3430,1,0,False,0,3430,1656537630,11,14,0,1,active,1,,
3435,1,0,False,1,3435,1656538343,14,28,2,1,active,1,,
3436,1,23,False,0,3436,1656538210,0,21,4,1,active,1,[{'id': '66de867e-0aca-11e7-82f6-3863bb44ef7c'}],"{'off_dock_capacity': 120, 'active': False, 'dock_blocked_count': 23, 'valet_revision': 17052, 'region': 'BKN', 'station_id': '66de867e-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_count': 56}"
3437,1,0,False,4,3437,1656538006,48,8,2,1,active,1,,
3440,1,0,False,0,3440,1656538356,10,37,0,1,active,1,,
3443,1,31,False,0,3443,1656537495,22,0,6,1,active,1,[{'id': '66de8a86-0aca-11e7-82f6-3863bb44ef7c'}],"{'off_dock_capacity': 120, 'active': False, 'dock_blocked_count': 31, 'valet_revision': 19210, 'region': 'BKN', 'station_id': '66de8a86-0aca-11e7-82f6-3863bb44ef7c', 'off_dock_count': 38}"
3452,1,0,False,0,3452,1656538143,0,41,2,1,active,1,,
3453,1,0,False,0,3453,1656538361,1,16,2,1,active,1,,
3454,1,0,False,0,3454,1656537579,17,6,1,1,active,1,,
3456,1,0,False,1,3456,1656538360,7,15,0,1,active,1,,
3457,1,1,False,0,3457,1656538266,27,38,0,1,active,1,,
3461,1,0,False,0,3461,1656538242,6,27,0,1,active,1,,
3462,1,0,False,0,3462,1656538287,33,3,1,1,active,1,,
3463,1,0,False,0,3463,1656538351,52,26,1,1,active,1,,
3464,1,0,False,0,3464,1656537935,23,10,21,1,active,1,,
3467,1,0,False,1,3467,1656538059,10,32,4,1,active,1,,
3472,1,0,False,2,3472,1656538366,20,17,2,1,active,1,,
3477,1,0,False,0,3477,1656538128,0,0,33,1,active,1,,
3478,1,0,False,0,3478,1656538115,5,37,1,1,active,1,,
3479,1,0,False,0,3479,1656538370,28,13,4,1,active,1,,
3481,0,0,False,0,3481,86400,0,0,0,0,out_of_service,0,,
3483,1,0,False,0,3483,1656534132,4,10,0,1,active,1,,
3486,1,0,False,0,3486,1656538336,4,34,2,1,active,1,,
3490,1,0,False,0,3490,1656537791,6,24,0,1,active,1,,
3491,1,0,False,2,3491,1656538023,5,16,3,1,active,1,,
3492,0,0,False,0,3492,86400,0,0,0,0,out_of_service,0,,
3493,0,0,False,0,3493,86400,0,0,0,0,out_of_service,0,,
3494,1,0,False,0,3494,1656537643,12,10,3,1,active,1,,
3495,1,0,False,0,3495,1656538369,6,17,3,1,active,1,,
3496,1,0,False,1,3496,1656538324,13,7,4,1,active,1,,
3497,0,0,False,0,3497,86400,0,0,0,0,out_of_service,0,,
3498,1,0,False,3,3498,1656538289,3,11,5,1,active,1,,
3499,1,0,False,0,3499,1656536444,2,21,1,1,active,1,,
3500,1,0,False,0,3500,1656537567,24,7,0,1,active,1,,
3501,1,0,False,1,3501,1656538201,20,7,2,1,active,1,,
3502,1,0,False,0,3502,1656538093,17,10,1,1,active,1,,
3503,1,0,False,2,3503,1656538331,25,5,0,1,active,1,,
3504,1,0,False,0,3504,1656538339,17,9,1,1,active,1,,
3505,1,0,False,0,3505,1656538200,23,7,2,1,active,1,,
3506,1,0,False,0,3506,1656536635,15,14,0,1,active,1,,
3507,1,0,False,2,3507,1656538207,19,16,1,1,active,1,,
3508,1,0,False,1,3508,1656538315,9,20,2,1,active,1,,
3509,1,0,False,0,3509,1656538120,14,17,0,1,active,1,,
3510,1,0,False,1,3510,1656538067,18,13,0,1,active,1,,
3511,1,0,False,0,3511,1656538033,9,11,2,1,active,1,,
3513,1,0,False,0,3513,1656538095,27,4,1,1,active,1,,
3514,1,0,False,1,3514,1656538263,31,2,0,1,active,1,,
3515,1,0,False,0,3515,1656537542,18,1,0,1,active,1,,
3516,0,0,False,0,3516,86400,0,0,0,0,out_of_service,0,,
3517,1,0,False,0,3517,1656538241,8,26,1,1,active,1,,
3518,1,0,False,1,3518,1656538339,23,8,2,1,active,1,,
3520,1,0,False,0,3520,1656537955,8,19,0,1,active,1,,
3521,1,0,False,1,3521,1656537498,21,9,5,1,active,1,,
3522,1,1,False,0,3522,1656538253,18,0,0,1,active,1,,
3523,1,0,False,1,3523,1656538153,38,6,1,1,active,1,,
3524,1,0,False,2,3524,1656538158,13,9,1,1,active,1,,
3525,1,0,False,0,3525,1656536356,17,4,0,1,active,1,,
3526,1,0,False,1,3526,1656537577,11,15,1,1,active,1,,
3528,1,0,False,0,3528,1656536451,19,1,1,1,active,1,,
3529,1,0,False,2,3529,1656538242,18,4,2,1,active,1,,
3530,1,0,False,1,3530,1656538022,16,3,0,1,active,1,,
3531,1,0,False,0,3531,1656538360,24,2,1,1,active,1,,
3532,1,0,False,0,3532,1656538359,21,5,1,1,active,1,,
3533,1,0,False,1,3533,1656538184,11,20,3,1,active,1,,
3534,1,0,False,1,3534,1656538237,6,29,2,1,active,1,,
3535,1,0,False,1,3535,1656538173,15,11,1,1,active,1,,
3536,1,0,False,0,3536,1656538239,42,0,1,1,active,1,,
3537,1,0,False,0,3537,1656538324,10,18,1,1,active,1,,
3538,1,0,False,0,3538,1656538339,45,0,0,1,active,1,,
3539,1,12,False,1,3539,1656538204,30,1,0,1,active,1,,
3540,1,0,False,1,3540,1656538126,26,7,1,1,active,1,,
3541,1,0,False,0,3541,1656537770,33,5,1,1,active,1,,
3543,1,0,False,1,3543,1656538183,32,2,1,1,active,1,,
3544,1,0,False,0,3544,1656538329,23,2,2,1,active,1,,
3545,1,0,False,1,3545,1656538105,30,3,0,1,active,1,,
3546,1,0,False,1,3546,1656537944,14,7,0,1,active,1,,
3547,1,0,False,0,3547,1656538143,37,4,0,1,active,1,,
3549,1,0,False,2,3549,1656538336,18,7,0,1,active,1,,
3551,1,0,False,1,3551,1656537306,13,10,0,1,active,1,,
3552,1,0,False,0,3552,1656538239,39,0,0,1,active,1,,
3553,1,9,False,1,3553,1656538112,0,1,27,1,active,1,,
3554,1,0,False,0,3554,1656537852,2,25,0,1,active,1,,
3555,1,0,False,0,3555,1656538212,22,4,1,1,active,1,,
3557,1,0,False,0,3557,1656534924,15,4,0,1,active,1,,
3558,1,0,False,1,3558,1656538354,23,2,2,1,active,1,,
3559,1,0,False,0,3559,1656533531,16,2,1,1,active,1,,
3561,1,0,False,0,3561,1656538035,25,1,0,1,active,1,,
3562,1,0,False,0,3562,1656538115,24,0,2,1,active,1,,
3563,1,0,False,0,3563,1656537102,26,2,1,1,active,1,,
3564,1,0,False,0,3564,1656538247,13,6,0,1,active,1,,
3565,1,0,False,0,3565,1656537970,18,0,1,1,active,1,,
3566,1,0,False,0,3566,1656535617,24,0,1,1,active,1,,
3568,1,0,False,0,3568,1656538196,17,2,2,1,active,1,,
3569,1,0,False,0,3569,1656538143,25,1,3,1,active,1,,
3570,1,0,False,0,3570,1656538017,29,2,0,1,active,1,,
3571,1,0,False,0,3571,1656537868,21,3,0,1,active,1,,
3572,1,0,False,1,3572,1656537971,27,6,0,1,active,1,,
3573,1,0,False,15,3573,1656538341,10,15,0,1,active,1,,
3574,1,0,False,1,3574,1656537703,22,1,0,1,active,1,,
3575,1,0,False,0,3575,1656538191,25,1,1,1,active,1,,
3577,1,0,False,0,3577,1656536356,20,2,0,1,active,1,,
3578,1,0,False,0,3578,1656537652,14,5,2,1,active,1,,
3579,1,0,False,0,3579,1656537108,23,0,2,1,active,1,,
3580,1,0,False,2,3580,1656537857,22,7,1,1,active,1,,
3581,1,0,False,2,3581,1656538168,19,4,4,1,active,1,,
3582,1,0,False,1,3582,1656537935,25,2,1,1,active,1,,
3583,1,0,False,1,3583,1656537803,26,5,0,1,active,1,,
3584,1,0,False,0,3584,1656538237,41,1,0,1,active,1,,
3585,1,0,False,0,3585,1656537834,20,2,2,1,active,1,,
3586,1,0,False,1,3586,1656537563,13,6,0,1,active,1,,
3587,1,0,False,0,3587,1656535508,20,6,1,1,active,1,,
3588,1,0,False,1,3588,1656538312,4,36,0,1,active,1,,
3589,1,0,False,0,3589,1656535800,0,30,1,1,active,1,,
3590,1,0,False,0,3590,1656538168,9,9,1,1,active,1,,
3591,1,0,False,0,3591,1656538054,8,13,0,1,active,1,,
3592,1,0,False,0,3592,1656538217,10,0,9,1,active,1,,
3593,1,0,False,0,3593,1656538219,28,4,2,1,active,1,,
3595,1,0,False,0,3595,1656538305,18,0,0,1,active,1,,
3596,1,0,False,0,3596,1656536664,6,13,0,1,active,1,,
3597,1,0,False,1,3597,1656536270,23,2,0,1,active,1,,
3598,1,0,False,0,3598,1656537653,19,0,0,1,active,1,,
3600,1,1,False,2,3600,1656538352,1,5,18,1,active,1,,
3601,1,0,False,4,3601,1656537518,4,15,0,1,active,1,,
3602,1,0,False,0,3602,1656538181,23,0,0,1,active,1,,
3603,1,0,False,1,3603,1656537973,20,1,0,1,active,1,,
3604,1,0,False,0,3604,1656538257,11,6,0,1,active,1,,
3605,1,0,False,0,3605,1656538073,10,10,1,1,active,1,,
3606,1,0,False,0,3606,1656537622,12,8,1,1,active,1,,
3607,1,0,False,0,3607,1656537454,7,12,0,1,active,1,,
3608,1,0,False,0,3608,1656535854,7,14,0,1,active,1,,
3609,1,0,False,0,3609,1656537183,8,14,1,1,active,1,,
3611,1,0,False,0,3611,1656537985,4,25,2,1,active,1,,
3612,1,0,False,0,3612,1656537595,11,4,0,1,active,1,,
3613,1,0,False,0,3613,1656538287,0,27,0,1,active,1,,
3614,1,0,False,0,3614,1656538324,17,4,2,1,active,1,,
3616,1,0,False,1,3616,1656538356,17,5,3,1,active,1,,
3617,1,1,False,0,3617,1656538330,24,1,0,1,active,1,,
3618,1,0,False,1,3618,1656538251,8,24,1,1,active,1,,
3619,1,0,False,0,3619,1656537509,22,5,0,1,active,1,,
3620,1,0,False,0,3620,1656538316,5,23,0,1,active,1,,
3621,1,0,False,2,3621,1656537653,33,6,0,1,active,1,,
3622,1,0,False,0,3622,1656537478,21,2,0,1,active,1,,
3623,1,0,False,1,3623,1656538191,37,1,1,1,active,1,,
3628,1,0,False,0,3628,1656537874,26,2,2,1,active,1,,
3629,1,0,False,0,3629,1656537888,11,19,2,1,active,1,,
3630,1,0,False,1,3630,1656538249,17,11,5,1,active,1,,
3635,1,0,False,0,3635,1656538156,37,4,2,1,active,1,,
3637,1,0,False,2,3637,1656538357,23,8,0,1,active,1,,
3638,1,0,False,1,3638,1656538281,7,9,2,1,active,1,,
3639,1,0,False,1,3639,1656538342,17,13,0,1,active,1,,
3640,1,0,False,10,3640,1656538355,0,17,1,1,active,1,,
3641,1,0,False,1,3641,1656538359,18,49,4,1,active,1,,
3646,1,0,False,1,3646,1656538300,20,6,0,1,active,1,,
3648,1,0,False,1,3648,1656538289,9,13,3,1,active,1,,
3649,1,0,False,0,3649,1656536334,27,2,1,1,active,1,,
3654,1,0,False,0,3654,1656536991,30,5,0,1,active,1,,
3656,1,0,False,1,3656,1656538263,25,19,2,1,active,1,,
3658,1,0,False,0,3658,1656537874,15,12,0,1,active,1,,
3661,1,0,False,0,3661,1656535419,5,12,2,1,active,1,,
3664,1,29,False,0,3664,1656538358,0,14,5,1,active,1,[{'id': 'c1e24edf-7192-433f-8d38-be5b6b3647c5'}],"{'off_dock_capacity': 120, 'active': True, 'dock_blocked_count': 29, 'valet_revision': 64495, 'region': 'BKN', 'station_id': 'c1e24edf-7192-433f-8d38-be5b6b3647c5', 'off_dock_count': 34}"
3668,1,0,False,2,3668,1656537910,0,21,4,1,active,1,,
3673,1,0,False,1,3673,1656537951,3,17,1,1,active,1,,
3674,1,0,False,2,3674,1656538303,4,23,0,1,active,1,,
3676,1,0,False,0,3676,1656538339,6,17,1,1,active,1,,
3677,1,0,False,6,3677,1656538096,6,11,1,1,active,1,,
3678,1,0,False,4,3678,1656537388,3,11,4,1,active,1,,
3679,1,0,False,0,3679,1656536106,12,0,2,1,active,1,,
3681,1,0,False,0,3681,1656538367,7,11,0,1,active,1,,
3686,1,0,False,2,3686,1656538242,11,27,1,1,active,1,,
3687,1,0,False,1,3687,1656538341,68,7,8,1,active,1,,
3688,1,0,False,0,3688,1656538074,26,2,1,1,active,1,,
3689,1,0,False,2,3689,1656537582,43,3,1,1,active,1,,
3690,1,0,False,0,3690,1656538343,9,24,3,1,active,1,,
3691,1,0,False,0,3691,1656537162,18,0,0,1,active,1,,
3692,1,24,False,0,3692,1656538187,0,30,0,1,active,1,[{'id': '918af7b2-e05c-477a-a8c0-7dcff984c566'}],"{'off_dock_capacity': 120, 'active': False, 'dock_blocked_count': 24, 'valet_revision': 2513, 'region': 'BKN', 'station_id': '918af7b2-e05c-477a-a8c0-7dcff984c566', 'off_dock_count': 37}"
3693,1,0,False,0,3693,1656538243,1,25,1,1,active,1,,
3694,1,0,False,4,3694,1656534675,13,5,0,1,active,1,,
3697,1,0,False,3,3697,1656538325,33,6,3,1,active,1,,
3699,1,0,False,0,3699,1656538313,28,1,0,1,active,1,,
3704,1,0,False,0,3704,1656537195,19,0,0,1,active,1,,
3705,1,0,False,0,3705,1656538367,11,30,0,1,active,1,,
3707,1,0,False,0,3707,1656538138,33,19,2,1,active,1,,
3708,1,0,False,1,3708,1656538210,4,24,1,1,active,1,,
3709,1,0,False,0,3709,1656538370,27,21,1,1,active,1,,
3711,1,0,False,0,3711,1656538030,56,5,1,1,active,1,,
3712,1,2,False,0,3712,1656538058,35,2,2,1,active,1,,
3714,1,0,False,0,3714,1656538365,32,26,3,1,active,1,,
3715,1,0,False,1,3715,1656538206,2,28,1,1,active,1,,
3716,1,0,False,0,3716,1656538226,22,1,0,1,active,1,,
3718,1,0,False,0,3718,1656538088,39,5,1,1,active,1,,
3721,1,0,False,3,3721,1656537887,14,22,1,1,active,1,,
3724,1,0,False,1,3724,1656538347,76,1,4,1,active,1,,
3725,1,0,False,0,3725,1656538201,44,5,4,1,active,1,,
3726,1,0,False,0,3726,1656538010,8,13,2,1,active,1,,
3727,1,0,False,3,3727,1656538016,0,35,3,1,active,1,,
3728,1,0,False,1,3728,1656538082,9,14,1,1,active,1,,
3731,1,0,False,0,3731,1656538306,29,17,0,1,active,1,,
3733,1,0,False,0,3733,1656537986,40,5,1,1,active,1,,
3734,1,0,False,1,3734,1656538291,40,6,4,1,active,1,,
3735,1,0,False,0,3735,1656538329,30,4,4,1,active,1,,
3736,1,0,False,1,3736,1656537971,32,7,2,1,active,1,,
3737,1,0,False,2,3737,1656538310,9,14,0,1,active,1,,
3738,1,0,False,0,3738,1656537799,10,20,1,1,active,1,,
3739,1,0,False,2,3739,1656538329,23,13,1,1,active,1,,
3740,1,0,False,0,3740,1656537823,3,45,2,1,active,1,,
3745,1,0,False,0,3745,1656537548,24,0,3,1,active,1,,
3746,1,0,False,1,3746,1656538367,26,20,2,1,active,1,,
3749,1,0,False,1,3749,1656538360,18,2,2,1,active,1,,
3755,1,0,False,0,3755,1656538074,3,14,2,1,active,1,,
3756,1,0,False,1,3756,1656538352,3,18,0,1,active,1,,
3757,1,0,False,0,3757,1656537086,8,14,1,1,active,1,,
3758,1,0,False,0,3758,1656538049,8,11,0,1,active,1,,
3759,1,0,False,0,3759,1656537491,8,10,0,1,active,1,,
3760,1,0,False,0,3760,1656537488,1,22,0,1,active,1,,
3761,1,0,False,0,3761,1656536129,16,11,0,1,active,1,,
3762,1,0,False,0,3762,1656537708,1,25,1,1,active,1,,
3763,1,0,False,0,3763,1656537227,4,22,1,1,active,1,,
3764,1,0,False,0,3764,1656537761,2,18,1,1,active,1,,
3765,1,0,False,0,3765,1656536667,1,20,0,1,active,1,,
3767,0,0,False,0,3767,86400,0,0,0,0,out_of_service,0,,
3768,1,0,False,1,3768,1656537930,10,11,2,1,active,1,,
3769,1,0,False,0,3769,1656538219,0,22,1,1,active,1,,
3770,1,0,False,0,3770,1656534891,2,19,0,0,active,0,,
3771,1,0,False,0,3771,1656537803,6,22,1,1,active,1,,
3772,1,0,False,0,3772,1656538329,0,19,0,1,active,1,,
3773,1,0,False,0,3773,1656537930,5,13,1,1,active,1,,
3774,1,0,False,0,3774,1656537309,11,12,0,1,active,1,,
3775,1,0,False,0,3775,1656538037,11,15,0,1,active,1,,
3776,1,0,False,0,3776,1656537854,21,0,2,1,active,1,,
3777,1,0,False,1,3777,1656537980,6,17,0,1,active,1,,
3778,1,0,False,0,3778,1656537685,6,21,0,1,active,1,,
3779,1,0,False,0,3779,1656537379,3,20,1,1,active,1,,
3780,1,0,False,1,3780,1656538328,7,14,1,1,active,1,,
3781,1,0,False,1,3781,1656537049,7,23,0,1,active,1,,
3782,1,0,False,0,3782,1656538274,1,28,1,1,active,1,,
3783,1,0,False,0,3783,1656538363,1,63,1,1,active,1,,
3785,1,0,False,1,3785,1656538335,28,5,4,1,active,1,,
3786,1,0,False,2,3786,1656538271,3,43,2,1,active,1,,
3787,1,13,False,0,3787,1656538345,0,7,2,1,active,1,[{'id': '17ba4945-b202-4667-965f-211d80622646'}],"{'off_dock_capacity': 90, 'active': True, 'dock_blocked_count': 13, 'valet_revision': 17393, 'region': 'BKN', 'station_id': '17ba4945-b202-4667-965f-211d80622646', 'off_dock_count': 60}"
3789,1,0,False,1,3789,1656538049,22,8,1,1,active,1,,
3790,1,0,False,2,3790,1656538232,4,29,4,1,active,1,,
3791,1,0,False,2,3791,1656538277,10,22,0,1,active,1,,
3792,1,0,False,0,3792,1656538036,8,19,3,1,active,1,,
3795,1,0,False,1,3795,1656537719,0,19,0,1,active,1,,
3798,1,0,False,0,3798,1656538335,39,9,6,1,active,1,,
3799,1,0,False,1,3799,1656538314,39,22,6,1,active,1,,
3803,1,0,False,0,3803,1656537352,12,11,3,1,active,1,,
3804,1,0,False,1,3804,1656538366,4,20,0,1,active,1,,
3808,1,0,False,0,3808,1656537834,13,2,4,1,active,1,,
3809,1,0,False,0,3809,1656538354,37,11,4,1,active,1,,
