station_id,num_docks_disabled,station_status,eightd_has_available_keys,is_installed,legacy_id,num_ebikes_available,num_docks_available,last_reported,num_bikes_disabled,is_renting,is_returning,num_bikes_available,eightd_active_station_services,valet
4614,0,active,False,1,4614,0,20,1656545494,0,1,1,1,,
4617,0,active,False,1,4617,0,19,1656546033,1,1,1,7,,
4618,0,out_of_service,False,0,4618,0,0,86400,0,0,0,0,,
4619,0,active,False,1,4619,14,2,1656545618,1,1,1,16,,
4620,0,active,False,1,4620,1,1,1656545575,1,1,1,42,,
4622,0,active,False,1,4622,0,23,1656541324,1,1,1,0,,
4623,0,active,False,1,4623,0,19,1656537733,0,1,1,1,,
4624,0,active,False,1,4624,0,20,1656540177,2,1,1,4,,
4625,0,active,False,1,4625,0,0,1656545666,1,1,1,53,,
4626,0,active,False,1,4626,3,17,1656545820,0,1,1,3,,
4627,0,active,False,1,4627,0,17,1656543796,0,1,1,3,,
4628,0,active,False,1,4628,0,20,1656531562,0,1,1,0,,
4629,0,active,False,1,4629,0,21,1656545572,1,1,1,0,,
4630,0,active,False,1,4630,0,4,1656545512,9,1,1,4,,
4631,0,active,False,1,4631,0,9,1656529412,0,1,1,10,,
4632,0,active,False,1,4632,0,1,1656545507,0,1,1,44,,
4633,0,active,False,1,4633,1,10,1656522365,1,1,1,7,,
4634,0,active,False,1,4634,0,20,1656537621,0,1,1,0,,
4635,0,active,False,1,4635,3,17,1656545463,1,1,1,9,,
4636,0,active,False,1,4636,0,19,1656541604,0,1,1,0,,
4637,0,active,False,1,4637,0,7,1656536747,0,1,1,16,,
4638,0,active,False,1,4638,0,21,1656539455,2,1,1,0,,
4639,0,active,False,1,4639,0,23,1656546081,1,1,1,2,,
4640,0,active,False,1,4640,2,45,1656546026,3,1,1,5,,
4641,0,active,False,1,4641,0,41,1656546037,4,1,1,1,,
4642,0,active,False,1,4642,0,66,1656546094,5,1,1,0,,
4643,0,active,False,1,4643,0,49,1656546126,3,1,1,0,,
4644,0,active,False,1,4644,1,20,1656544567,0,1,1,3,,
4645,0,active,False,1,4645,0,25,1656545556,5,1,1,6,,
4647,0,active,False,1,4647,0,45,1656545638,1,1,1,1,,
4648,0,active,False,1,4648,0,16,1656545810,3,1,1,29,,
4649,0,active,False,1,4649,2,1,1656545886,3,1,1,24,,
4651,0,active,False,1,4651,0,51,1656546128,5,1,1,1,,
4652,0,active,False,1,4652,0,14,1656536533,0,1,1,4,,
4653,0,active,False,1,4653,1,0,1656543969,1,1,1,14,,
4654,0,active,False,1,4654,0,22,1656546125,0,1,1,0,,
4655,0,active,False,1,4655,0,10,1656545349,2,1,1,2,,
4656,0,active,False,1,4656,0,3,1656545190,1,1,1,10,,
4657,0,active,False,1,4657,0,23,1656543772,1,1,1,6,,
4658,0,active,False,1,4658,0,3,1656546063,2,1,1,34,,
4660,0,active,False,1,4660,0,9,1656546127,4,1,1,24,,
4661,0,active,False,1,4661,0,19,1656544668,2,1,1,0,,
4662,0,active,False,1,4662,0,15,1656541473,0,1,1,6,,
4663,0,active,False,1,4663,2,0,1656546058,1,1,1,27,,
4664,0,active,False,1,4664,0,4,1656541823,0,1,1,19,,
4665,0,active,False,1,4665,0,2,1656545951,2,1,1,31,,
4666,0,active,False,1,4666,0,1,1656545942,2,1,1,21,,
4670,0,active,False,1,4670,1,1,1656544102,0,1,1,18,,
4671,0,active,False,1,4671,0,0,1656545450,0,1,1,20,,
4672,0,active,False,1,4672,0,21,1656543663,1,1,1,1,,
4673,0,active,False,1,4673,2,2,1656546066,2,1,1,14,,
4674,0,active,False,1,4674,1,6,1656545778,1,1,1,14,,
4675,0,active,False,1,4675,0,80,1656545698,7,1,1,0,,
4676,0,active,False,1,4676,0,61,1656545697,1,1,1,0,,
4677,0,out_of_service,False,0,4677,0,0,86400,0,0,0,0,,
4678,0,out_of_service,False,0,4678,0,0,86400,0,0,0,0,,
4682,0,active,False,1,4682,0,36,1656546097,2,1,1,0,,
4683,0,active,False,1,4683,0,46,1656546004,2,1,1,2,,
4684,0,active,False,1,4684,0,6,1656534437,0,1,1,23,,
4685,0,active,False,1,4685,0,5,1656545841,4,1,1,18,,
4687,0,active,False,1,4687,0,37,1656546119,2,1,1,0,,
4688,0,out_of_service,False,0,4688,0,0,86400,0,0,0,0,,
4689,0,active,False,1,4689,1,20,1656546096,1,1,1,26,,
4690,3,active,False,1,4690,4,0,1656546038,33,1,1,5,,
4691,0,active,False,1,4691,1,22,1656545958,0,1,1,21,,
4693,0,active,False,1,4693,0,1,1656546124,2,1,1,55,,
4694,0,active,False,1,4694,2,1,1656546106,0,1,1,34,,
4695,0,active,False,1,4695,1,2,1656545885,2,1,1,27,,
4696,0,active,False,1,4696,1,1,1656545945,0,1,1,33,,
4697,0,active,False,1,4697,0,11,1656545910,1,1,1,35,,
4698,0,active,False,1,4698,1,2,1656546110,5,1,1,17,,
4699,0,active,False,1,4699,0,33,1656546001,3,1,1,11,,
4700,0,active,False,1,4700,0,28,1656545545,1,1,1,9,,
4701,0,active,False,1,4701,0,24,1656545894,1,1,1,21,,
4702,0,active,False,1,4702,0,17,1656546075,3,1,1,21,,
4703,0,active,False,1,4703,0,4,1656546090,3,1,1,27,,
4704,0,active,False,1,4704,0,0,86400,0,1,1,0,,
4705,0,active,False,1,4705,0,4,1656545954,3,1,1,34,,
4706,0,active,False,1,4706,3,0,1656545654,1,1,1,39,,
4708,0,active,False,1,4708,1,19,1656546026,2,1,1,16,,
4709,0,active,False,1,4709,0,23,1656545960,3,1,1,19,,
4710,0,active,False,1,4710,1,0,1656545767,2,1,1,50,,
4711,1,active,False,1,4711,0,24,1656546090,1,1,1,19,,
4712,0,active,False,1,4712,0,43,1656545968,4,1,1,0,,
4713,0,active,False,1,4713,0,22,1656545841,6,1,1,37,,
4714,0,active,False,1,4714,0,6,1656545893,0,1,1,29,,
4715,0,active,False,1,4715,0,33,1656546127,2,1,1,4,,
4720,0,active,False,1,4720,0,46,1656545543,4,1,1,0,,
4721,0,active,False,1,4721,0,23,1656546027,2,1,1,14,,
4723,0,active,False,1,4723,0,44,1656545625,3,1,1,0,,
4724,0,active,False,1,4724,1,20,1656546016,2,1,1,28,,
4725,0,active,False,1,4725,1,33,1656546126,4,1,1,12,,
4726,0,active,False,1,4726,1,21,1656546114,1,1,1,16,,
4727,0,active,False,1,4727,0,43,1656545917,2,1,1,0,,
4732,0,active,False,1,4732,1,16,1656543725,0,1,1,6,,
4733,0,active,False,1,4733,0,45,1656545813,0,1,1,1,,
4734,0,active,False,1,4734,0,48,1656545268,2,1,1,0,,
4735,0,active,False,1,4735,0,38,1656546098,3,1,1,3,,
4736,0,active,False,1,4736,0,21,1656545404,0,1,1,18,,
4737,0,active,False,1,4737,0,20,1656545939,0,1,1,27,,
4738,0,active,False,1,4738,0,16,1656545672,3,1,1,5,,
4739,0,active,False,1,4739,0,16,1656526366,0,1,1,5,,
4742,0,active,False,1,4742,0,2,1656545451,3,1,1,39,,
4743,0,active,False,1,4743,7,8,1656544523,0,1,1,13,,
4745,0,active,False,1,4745,0,17,1656539633,0,1,1,6,,
4746,0,active,False,1,4746,0,8,1656546105,2,1,1,14,,
4747,0,active,False,1,4747,0,15,1656545220,0,1,1,4,,
4748,0,active,False,1,4748,0,20,1656543893,1,1,1,10,,
4749,0,active,False,1,4749,0,9,1656545821,2,1,1,33,,
4750,0,active,False,1,4750,1,7,1656543197,0,1,1,13,,
4751,0,active,False,1,4751,0,18,1656544207,0,1,1,2,,
4752,0,active,False,1,4752,1,7,1656545613,1,1,1,16,,
4754,0,active,False,1,4754,0,35,1656545936,3,1,1,3,,
4755,0,active,False,1,4755,0,16,1656545584,3,1,1,0,,
4756,0,active,False,1,4756,0,21,1656540853,0,1,1,0,,
4757,0,active,False,1,4757,0,17,1656545447,0,1,1,4,,
4758,0,active,False,1,4758,0,10,1656539057,0,1,1,9,,
4759,0,active,False,1,4759,0,16,1656540222,0,1,1,3,,
4760,0,active,False,1,4760,1,19,1656546125,1,1,1,4,,
4762,0,active,False,1,4762,0,16,1656546008,0,1,1,3,,
4763,0,active,False,1,4763,0,17,1656540520,0,1,1,2,,
4764,0,active,False,1,4764,0,15,1656543320,4,1,1,0,,
4765,0,active,False,1,4765,0,18,1656535450,1,1,1,0,,
4766,0,out_of_service,False,0,4766,0,0,86400,0,0,0,0,,
4767,0,out_of_service,False,0,4767,0,0,86400,0,0,0,0,,
4768,0,out_of_service,False,0,4768,0,0,86400,0,0,0,0,,
4769,0,out_of_service,False,0,4769,0,0,86400,0,0,0,0,,
4770,0,out_of_service,False,0,4770,0,0,86400,0,0,0,0,,
4771,0,out_of_service,False,0,4771,0,0,86400,0,0,0,0,,
4772,0,out_of_service,False,0,4772,0,0,86400,0,0,0,0,,
4773,0,out_of_service,False,0,4773,0,0,86400,0,0,0,0,,
4774,0,out_of_service,False,0,4774,0,0,86400,0,0,0,0,,
4775,0,out_of_service,False,0,4775,0,0,86400,0,0,0,0,,
4776,0,out_of_service,False,0,4776,0,0,86400,0,0,0,0,,
4777,0,out_of_service,False,0,4777,0,0,86400,0,0,0,0,,
4778,0,out_of_service,False,0,4778,0,0,86400,0,0,0,0,,
4779,0,out_of_service,False,0,4779,0,0,86400,0,0,0,0,,
4780,0,out_of_service,False,0,4780,0,0,86400,0,0,0,0,,
4781,0,out_of_service,False,0,4781,0,0,86400,0,0,0,0,,
4782,0,out_of_service,False,0,4782,0,0,86400,0,0,0,0,,
4783,0,out_of_service,False,0,4783,0,0,86400,0,0,0,0,,
4784,0,out_of_service,False,0,4784,0,0,86400,0,0,0,0,,
4785,0,out_of_service,False,0,4785,0,0,86400,0,0,0,0,,
4789,0,out_of_service,False,0,4789,0,0,86400,0,0,0,0,,
4790,0,out_of_service,False,0,4790,0,0,86400,0,0,0,0,,
4792,0,out_of_service,False,0,4792,0,0,86400,0,0,0,0,,
4793,0,out_of_service,False,0,4793,0,0,86400,0,0,0,0,,
4794,0,out_of_service,False,0,4794,0,0,86400,0,0,0,0,,
4795,0,out_of_service,False,0,4795,0,0,86400,0,0,0,0,,
4797,0,out_of_service,False,0,4797,0,0,86400,0,0,0,0,,
4798,0,out_of_service,False,0,4798,0,0,86400,0,0,0,0,,
4799,0,out_of_service,False,0,4799,0,0,86400,0,0,0,0,,
4800,0,out_of_service,False,0,4800,0,0,86400,0,0,0,0,,
4801,0,out_of_service,False,0,4801,0,0,86400,0,0,0,0,,
4802,0,out_of_service,False,0,4802,0,0,86400,0,0,0,0,,
4803,0,out_of_service,False,0,4803,0,0,86400,0,0,0,0,,
4804,0,out_of_service,False,0,4804,0,0,86400,0,0,0,0,,
4805,0,out_of_service,False,0,4805,0,0,86400,0,0,0,0,,
4808,0,out_of_service,False,0,4808,0,0,86400,0,0,0,0,,
4810,0,out_of_service,False,0,4810,0,0,86400,0,0,0,0,,
4811,0,out_of_service,False,0,4811,0,0,86400,0,0,0,0,,
4812,0,out_of_service,False,0,4812,0,0,86400,0,0,0,0,,
4815,0,out_of_service,False,0,4815,0,0,86400,0,0,0,0,,
4816,0,out_of_service,False,0,4816,0,0,86400,0,0,0,0,,
4817,0,out_of_service,False,0,4817,0,0,86400,0,0,0,0,,
4818,0,out_of_service,False,0,4818,0,0,86400,0,0,0,0,,
4819,0,out_of_service,False,0,4819,0,0,86400,0,0,0,0,,
4820,0,out_of_service,False,0,4820,0,0,86400,0,0,0,0,,
4821,0,out_of_service,False,0,4821,0,0,86400,0,0,0,0,,
4823,0,out_of_service,False,0,4823,0,0,86400,0,0,0,0,,
4824,0,out_of_service,False,0,4824,0,0,86400,0,0,0,0,,
4826,0,out_of_service,False,0,4826,0,0,86400,0,0,0,0,,
4827,0,out_of_service,False,0,4827,0,0,86400,0,0,0,0,,
4830,0,active,False,1,4830,1,38,1656545765,5,1,1,4,,
4834,0,active,False,1,4834,0,17,1656546020,3,1,1,13,,
4873,0,active,False,1,4873,1,14,1656546077,1,1,1,2,,
