station_id,num_bikes_disabled,legacy_id,is_installed,eightd_has_available_keys,last_reported,is_renting,num_docks_disabled,station_status,is_returning,num_bikes_available,num_ebikes_available,num_docks_available,valet,eightd_active_station_services
3272,1,3272,1,False,1656540828,1,0,active,1,11,0,2,,
3273,2,3273,1,False,1656542591,1,0,active,1,14,0,2,,
3275,0,3275,1,False,1656542333,1,0,active,1,11,0,3,,
3276,0,3276,1,False,1656542581,1,0,active,1,18,5,8,,
3277,0,3277,1,False,1656539791,1,0,active,1,1,1,13,,
3278,0,3278,1,False,1656542244,1,0,active,1,5,1,9,,
3279,0,3279,1,False,1656541900,1,0,active,1,4,1,14,,
3280,3,3280,1,False,1656542521,1,0,active,1,10,7,1,,
3281,1,3281,1,False,1656541319,1,0,active,1,11,2,2,,
3283,3,3283,1,False,1656542606,1,0,active,1,11,4,32,,
3284,2,3284,1,False,1656542354,1,0,active,1,7,1,29,,
3285,1,3285,1,False,1656542605,1,0,active,1,16,1,24,,
3286,2,3286,1,False,1656542465,1,0,active,1,17,2,19,,
3287,2,3287,1,False,1656542593,1,0,active,1,4,2,39,,
3288,7,3288,1,False,1656542481,1,0,active,1,21,0,11,,
3289,2,3289,1,False,1656542536,1,0,active,1,4,1,25,,
3290,1,3290,1,False,1656542485,1,0,active,1,19,0,13,,
3292,3,3292,1,False,1656541669,1,0,active,1,7,0,33,,
3293,3,3293,1,False,1656541729,1,0,active,1,8,1,13,,
3294,2,3294,1,False,1656542553,1,0,active,1,2,0,30,,
3296,1,3296,1,False,1656542598,1,0,active,1,12,1,60,,
3297,2,3297,1,False,1656542530,1,0,active,1,1,0,17,,
3298,1,3298,1,False,1656542440,1,0,active,1,28,2,1,,
3299,0,3299,1,False,1656542475,1,0,active,1,0,0,22,,
3300,0,3300,1,False,1656542335,1,0,active,1,3,2,20,,
3301,6,3301,1,False,1656542587,1,0,active,1,8,0,25,,
3302,7,3302,1,False,1656541966,1,0,active,1,2,1,31,,
3303,2,3303,1,False,1656542295,1,0,active,1,30,0,3,,
3304,3,3304,1,False,1656542611,1,0,active,1,12,0,12,,
3305,4,3305,1,False,1656542592,1,0,active,1,20,4,48,,
3306,0,3306,1,False,1656542360,1,0,active,1,1,0,22,,
3307,1,3307,1,False,1656542554,1,0,active,1,2,1,28,,
3308,0,3308,0,False,1654615625,0,12,out_of_service,0,0,0,0,,
3309,1,3309,1,False,1656541947,1,0,active,1,1,1,28,,
3310,1,3310,1,False,1656542536,1,0,active,1,6,0,17,,
3311,0,3311,1,False,1656541597,1,0,active,1,18,2,2,,
3312,0,3312,1,False,1656542499,1,0,active,1,13,0,26,,
3313,1,3313,1,False,1656542591,1,0,active,1,9,0,19,,
3314,2,3314,1,False,1656542393,1,0,active,1,3,0,27,,
3315,0,3315,1,False,1656542510,1,0,active,1,21,0,1,,
3317,2,3317,1,False,1656541436,1,0,active,1,22,0,0,,
3318,0,3318,1,False,1656542503,1,0,active,1,30,1,13,,
3319,1,3319,1,False,1656542357,1,0,active,1,18,4,2,,
3321,0,3321,1,False,1656542564,1,0,active,1,24,2,14,,
3322,1,3322,1,False,1656541755,1,0,active,1,19,0,5,,
3323,4,3323,1,False,1656542076,1,0,active,1,13,4,40,,
3324,0,3324,1,False,1656541199,1,0,active,1,23,0,2,,
3325,0,3325,1,False,1656542610,1,0,active,1,7,1,24,,
3326,0,3326,1,False,1656542563,1,0,active,1,13,1,8,,
3327,2,3327,1,False,1656542228,1,0,active,1,4,0,20,,
3328,1,3328,1,False,1656542587,1,0,active,1,3,1,35,,
3329,1,3329,1,False,1656542097,1,0,active,1,26,0,0,,
3330,0,3330,1,False,1656542390,1,0,active,1,15,0,4,,
3331,2,3331,1,False,1656542502,1,0,active,1,12,4,43,,
3332,2,3332,1,False,1656541129,1,0,active,1,24,0,1,,
3333,0,3333,1,False,1656519401,1,0,active,1,37,0,0,,
3335,1,3335,1,False,1656542377,1,0,active,1,27,0,0,,
3336,0,3336,1,False,1656542285,1,0,active,1,0,0,39,,
3337,0,3337,1,False,1656541589,1,0,active,1,23,0,0,,
3338,0,3338,1,False,1656541810,1,0,active,1,3,0,28,,
3339,6,3339,1,False,1656542505,1,0,active,1,31,0,3,,
3340,0,3340,1,False,1656537006,1,0,active,1,21,0,0,,
3342,0,3342,1,False,1656538016,1,0,active,1,22,0,1,,
3343,0,3343,1,False,1656542593,1,0,active,1,5,1,18,,
3344,4,3344,1,False,1656542486,1,0,active,1,32,0,3,,
3345,1,3345,1,False,1656542369,1,0,active,1,0,0,34,,
3346,1,3346,1,False,1656542438,1,0,active,1,20,0,8,,
3347,1,3347,1,False,1656541654,1,0,active,1,31,0,4,,
3348,2,3348,1,False,1656541959,1,0,active,1,29,0,1,,
3349,1,3349,1,False,1656542470,1,0,active,1,7,2,31,,
3350,6,3350,1,False,1656542601,1,0,active,1,6,5,26,,
3351,3,3351,1,False,1656542609,1,0,active,1,10,0,11,,
3352,0,3352,1,False,1656542309,1,0,active,1,19,0,2,,
3354,2,3354,1,False,1656542309,1,0,active,1,7,4,22,,
3355,0,3355,1,False,1656542315,1,0,active,1,2,1,23,,
3356,1,3356,1,False,1656542553,1,0,active,1,14,3,6,,
3357,2,3357,1,False,1656542552,1,0,active,1,3,0,29,,
3358,3,3358,1,False,1656542505,1,0,active,1,4,0,18,,
3359,1,3359,1,False,1656542607,1,0,active,1,15,0,42,,
3360,1,3360,1,False,1656542557,1,0,active,1,17,0,29,,
3361,0,3361,1,False,1656542156,1,0,active,1,17,1,6,,
3362,1,3362,1,False,1656541713,1,0,active,1,3,0,30,,
3363,0,3363,1,False,1656542567,1,0,active,1,0,0,33,,
3364,2,3364,1,False,1656542347,1,0,active,1,18,2,7,,
3365,1,3365,1,False,1656542217,1,0,active,1,7,1,18,,
3366,3,3366,1,False,1656542081,1,1,active,1,2,0,25,,
3367,3,3367,1,False,1656542564,1,0,active,1,3,2,32,,
3368,3,3368,1,False,1656542540,1,0,active,1,26,1,1,,
3369,2,3369,1,False,1656542190,1,0,active,1,5,0,22,,
3370,0,3370,1,False,1656542174,1,0,active,1,2,0,23,,
3372,3,3372,1,False,1656542429,1,0,active,1,6,0,69,,
3373,3,3373,1,False,1656542576,1,0,active,1,70,0,6,,
3374,6,3374,1,False,1656542611,1,0,active,1,23,1,4,,
3375,0,3375,0,False,86400,0,0,out_of_service,0,0,0,0,,
3376,0,3376,1,False,1656542537,1,0,active,1,2,0,46,,
3377,2,3377,1,False,1656542143,1,0,active,1,19,0,4,,
3378,1,3378,1,False,1656541949,1,0,active,1,2,0,25,,
3379,2,3379,1,False,1656542607,1,0,active,1,17,0,16,,
3381,3,3381,1,False,1656542501,1,0,active,1,43,0,7,,
3382,0,3382,1,False,1656542464,1,0,active,1,41,1,0,,
3383,4,3383,1,False,1656542353,1,0,active,1,2,0,18,,
3384,2,3384,1,False,1656542218,1,0,active,1,23,0,0,,
3386,1,3386,1,False,1656542578,1,0,active,1,15,0,18,,
3387,3,3387,1,False,1656542559,1,0,active,1,16,0,6,,
3388,0,3388,0,False,86400,0,0,out_of_service,0,0,0,0,,
3389,2,3389,1,False,1656541821,1,0,active,1,33,1,4,,
3391,2,3391,1,False,1656541690,1,0,active,1,15,1,9,,
3392,0,3392,1,False,1656540829,1,0,active,1,16,0,3,,
3393,0,3393,1,False,1656541513,1,0,active,1,14,0,5,,
3394,0,3394,1,False,1656537008,1,0,active,1,21,0,0,,
3395,0,3395,1,False,1656540777,1,0,active,1,16,1,3,,
3396,0,3396,1,False,1656542303,1,0,active,1,17,0,7,,
3397,1,3397,1,False,1656541927,1,0,active,1,30,0,2,,
3398,2,3398,1,False,1656542471,1,0,active,1,18,0,3,,
3399,2,3399,1,False,1656542561,1,0,active,1,18,0,4,,
3402,0,3402,1,False,1656542573,1,0,active,1,25,0,6,,
3403,1,3403,1,False,1656542599,1,0,active,1,27,0,3,,
3404,0,3404,1,False,1656540287,1,0,active,1,27,0,0,,
3405,1,3405,1,False,1656541656,1,0,active,1,7,0,15,,
3407,1,3407,1,False,1656542386,1,0,active,1,30,0,4,,
3409,2,3409,1,False,1656542215,1,0,active,1,46,1,0,,
3410,1,3410,1,False,1656541844,1,0,active,1,76,1,0,,
3411,1,3411,1,False,1656542554,1,0,active,1,24,0,2,,
3412,3,3412,1,False,1656542563,1,0,active,1,13,0,1,,
3414,2,3414,1,False,1656542346,1,0,active,1,20,0,11,,
3415,0,3415,1,False,1656542497,1,0,active,1,19,0,6,,
3416,2,3416,1,False,1656542576,1,0,active,1,13,3,10,,
3418,2,3418,1,False,1656542574,1,0,active,1,9,0,22,,
3419,2,3419,1,False,1656542433,1,0,active,1,49,2,0,,
3420,0,3420,1,False,1656542404,1,0,active,1,35,0,0,,
3421,0,3421,1,False,1656541103,1,0,active,1,34,0,1,,
3422,0,3422,1,False,1656542529,1,0,active,1,17,0,4,,
3423,3,3423,1,False,1656542593,1,0,active,1,7,5,18,,
3424,1,3424,1,False,1656542575,1,0,active,1,23,1,3,,
3425,2,3425,1,False,1656542074,1,0,active,1,7,0,24,,
3429,2,3429,1,False,1656542558,1,0,active,1,34,0,3,,
3430,0,3430,1,False,1656542541,1,0,active,1,21,0,4,,
3435,3,3435,1,False,1656542527,1,0,active,1,24,0,17,,
3436,4,3436,1,False,1656542600,1,23,active,1,27,0,0,"{'off_dock_count': 4, 'off_dock_capacity': 120, 'dock_blocked_count': 23, 'region': 'BKN', 'valet_revision': 17087, 'station_id': '66de867e-0aca-11e7-82f6-3863bb44ef7c', 'active': True}",[{'id': '66de867e-0aca-11e7-82f6-3863bb44ef7c'}]
3437,3,3437,1,False,1656542426,1,0,active,1,15,1,40,,
3440,0,3440,1,False,1656542581,1,0,active,1,32,0,15,,
3443,6,3443,1,False,1656541772,1,0,active,1,0,0,53,,
3452,2,3452,1,False,1656540013,1,0,active,1,41,0,0,,
3453,2,3453,1,False,1656542517,1,0,active,1,14,1,3,,
3454,3,3454,1,False,1656542588,1,0,active,1,3,0,18,,
3456,1,3456,1,False,1656542247,1,0,active,1,21,2,0,,
3457,1,3457,1,False,1656542589,1,0,active,1,3,0,62,,
3461,0,3461,1,False,1656542588,1,0,active,1,24,0,9,,
3462,1,3462,1,False,1656542414,1,0,active,1,0,0,36,,
3463,2,3463,1,False,1656542608,1,0,active,1,7,1,70,,
3464,20,3464,1,False,1656542492,1,0,active,1,0,0,35,,
3467,3,3467,1,False,1656542579,1,0,active,1,36,0,7,,
3472,2,3472,1,False,1656542386,1,0,active,1,32,1,5,,
3477,33,3477,1,False,1656542502,1,0,active,1,0,0,0,,
3478,2,3478,1,False,1656541610,1,0,active,1,38,0,3,,
3479,4,3479,1,False,1656538868,1,0,active,1,11,0,30,,
3481,0,3481,0,False,86400,0,0,out_of_service,0,0,0,0,,
3483,0,3483,1,False,1656542554,1,0,active,1,13,2,1,,
3486,2,3486,1,False,1656542599,1,0,active,1,34,0,4,,
3490,0,3490,1,False,1656542189,1,0,active,1,26,0,5,,
3491,2,3491,1,False,1656542387,1,0,active,1,17,0,5,,
3492,0,3492,0,False,86400,0,0,out_of_service,0,0,0,0,,
3493,0,3493,0,False,86400,0,0,out_of_service,0,0,0,0,,
3494,3,3494,1,False,1656541270,1,0,active,1,8,0,14,,
3495,2,3495,1,False,1656542189,1,0,active,1,20,0,4,,
3496,4,3496,1,False,1656542473,1,0,active,1,11,0,9,,
3497,0,3497,0,False,86400,0,0,out_of_service,0,0,0,0,,
3498,5,3498,1,False,1656542208,1,0,active,1,12,0,2,,
3499,1,3499,1,False,1656542240,1,0,active,1,23,0,0,,
3500,0,3500,1,False,1656540504,1,0,active,1,9,0,22,,
3501,2,3501,1,False,1656542071,1,0,active,1,6,1,21,,
3502,1,3502,1,False,1656542439,1,0,active,1,9,0,18,,
3503,0,3503,1,False,1656542463,1,0,active,1,8,0,22,,
3504,1,3504,1,False,1656541276,1,0,active,1,8,0,18,,
3505,2,3505,1,False,1656542317,1,0,active,1,5,0,25,,
3506,0,3506,1,False,1656541871,1,0,active,1,14,0,15,,
3507,2,3507,1,False,1656542403,1,0,active,1,13,0,21,,
3508,2,3508,1,False,1656542575,1,0,active,1,18,2,11,,
3509,0,3509,1,False,1656542527,1,0,active,1,16,1,15,,
3510,0,3510,1,False,1656542559,1,0,active,1,7,0,24,,
3511,2,3511,1,False,1656542199,1,0,active,1,13,1,7,,
3513,1,3513,1,False,1656542505,1,0,active,1,11,0,20,,
3514,0,3514,1,False,1656542454,1,0,active,1,7,1,26,,
3515,0,3515,1,False,1656542358,1,0,active,1,2,0,17,,
3516,0,3516,0,False,86400,0,0,out_of_service,0,0,0,0,,
3517,1,3517,1,False,1656542400,1,0,active,1,14,1,20,,
3518,3,3518,1,False,1656542559,1,0,active,1,1,1,29,,
3520,0,3520,1,False,1656542234,1,0,active,1,22,0,5,,
3521,4,3521,1,False,1656542404,1,0,active,1,11,0,20,,
3522,0,3522,1,False,1656542550,1,1,active,1,3,3,15,,
3523,1,3523,1,False,1656541838,1,0,active,1,6,0,38,,
3524,1,3524,1,False,1656542460,1,0,active,1,7,2,15,,
3525,0,3525,1,False,1656542482,1,0,active,1,2,0,19,,
3526,1,3526,1,False,1656542490,1,0,active,1,9,0,16,,
3528,1,3528,1,False,1656542580,1,0,active,1,4,3,16,,
3529,2,3529,1,False,1656542604,1,0,active,1,4,0,17,,
3530,1,3530,1,False,1656542576,1,0,active,1,5,1,13,,
3531,2,3531,1,False,1656541137,1,0,active,1,2,1,23,,
3532,1,3532,1,False,1656542297,1,0,active,1,9,5,17,,
3533,3,3533,1,False,1656542280,1,0,active,1,17,0,14,,
3534,4,3534,1,False,1656542316,1,0,active,1,33,0,1,,
3535,1,3535,1,False,1656541122,1,0,active,1,10,0,16,,
3536,3,3536,1,False,1656542589,1,0,active,1,4,2,36,,
3537,1,3537,1,False,1656542304,1,0,active,1,18,0,10,,
3538,0,3538,1,False,1656542453,1,0,active,1,1,0,44,,
3539,0,3539,1,False,1656540506,1,12,active,1,0,0,31,,
3540,1,3540,1,False,1656542330,1,0,active,1,8,0,25,,
3541,1,3541,1,False,1656542301,1,0,active,1,4,0,34,,
3543,1,3543,1,False,1656541631,1,0,active,1,0,0,34,,
3544,0,3544,1,False,1656542509,1,0,active,1,5,0,22,,
3545,0,3545,1,False,1656542379,1,0,active,1,5,1,28,,
3546,0,3546,1,False,1656541940,1,0,active,1,6,0,15,,
3547,0,3547,1,False,1656542499,1,0,active,1,8,1,33,,
3549,0,3549,1,False,1656542555,1,0,active,1,3,0,22,,
3551,0,3551,1,False,1656542477,1,0,active,1,9,1,14,,
3552,1,3552,1,False,1656542533,1,0,active,1,3,3,35,,
3553,27,3553,1,False,1656542531,1,9,active,1,1,1,0,,
3554,0,3554,1,False,1656542275,1,0,active,1,26,0,1,,
3555,1,3555,1,False,1656542380,1,0,active,1,1,0,25,,
3557,0,3557,1,False,1656540904,1,0,active,1,5,0,14,,
3558,3,3558,1,False,1656542481,1,0,active,1,3,1,21,,
3559,1,3559,1,False,1656541557,1,0,active,1,2,0,16,,
3561,0,3561,1,False,1656541603,1,0,active,1,2,0,24,,
3562,2,3562,1,False,1656541931,1,0,active,1,1,1,23,,
3563,1,3563,1,False,1656542052,1,0,active,1,4,0,24,,
3564,0,3564,1,False,1656542111,1,0,active,1,6,0,13,,
3565,0,3565,1,False,1656542585,1,0,active,1,6,2,13,,
3566,1,3566,1,False,1656541747,1,0,active,1,4,3,20,,
3568,2,3568,1,False,1656541645,1,0,active,1,4,0,15,,
3569,3,3569,1,False,1656542536,1,0,active,1,7,0,19,,
3570,0,3570,1,False,1656541681,1,0,active,1,6,1,25,,
3571,0,3571,1,False,1656542458,1,0,active,1,1,0,23,,
3572,0,3572,1,False,1656541925,1,0,active,1,2,0,31,,
3573,0,3573,1,False,1656542527,1,0,active,1,9,6,16,,
3574,0,3574,1,False,1656542450,1,0,active,1,2,1,21,,
3575,0,3575,1,False,1656542128,1,0,active,1,1,0,26,,
3577,0,3577,1,False,1656541797,1,0,active,1,4,0,18,,
3578,2,3578,1,False,1656542061,1,0,active,1,3,0,16,,
3579,3,3579,1,False,1656542380,1,0,active,1,3,0,19,,
3580,3,3580,1,False,1656542227,1,0,active,1,2,0,25,,
3581,2,3581,1,False,1656542542,1,0,active,1,6,1,19,,
3582,1,3582,1,False,1656542365,1,0,active,1,2,1,25,,
3583,0,3583,1,False,1656542550,1,0,active,1,7,4,24,,
3584,0,3584,1,False,1656542206,1,0,active,1,0,0,42,,
3585,2,3585,1,False,1656542484,1,0,active,1,4,0,18,,
3586,0,3586,1,False,1656537563,1,0,active,1,6,1,13,,
3587,1,3587,1,False,1656542203,1,0,active,1,8,2,18,,
3588,0,3588,1,False,1656542164,1,0,active,1,32,0,8,,
3589,1,3589,1,False,1656542471,1,0,active,1,30,0,0,,
3590,1,3590,1,False,1656541308,1,0,active,1,9,0,9,,
3591,0,3591,1,False,1656541675,1,0,active,1,10,1,11,,
3592,7,3592,1,False,1656542389,1,0,active,1,3,2,9,,
3593,2,3593,1,False,1656542390,1,0,active,1,5,0,27,,
3595,0,3595,1,False,1656542060,1,0,active,1,2,1,16,,
3596,0,3596,1,False,1656536664,1,0,active,1,13,0,6,,
3597,0,3597,1,False,1656540831,1,0,active,1,0,0,25,,
3598,0,3598,1,False,1656537653,1,0,active,1,0,0,19,,
3600,19,3600,1,False,1656542543,1,3,active,1,1,0,1,,
3601,0,3601,1,False,1656542561,1,0,active,1,14,0,4,,
3602,1,3602,1,False,1656542380,1,0,active,1,4,0,18,,
3603,0,3603,1,False,1656542206,1,0,active,1,1,0,20,,
3604,0,3604,1,False,1656542578,1,0,active,1,5,1,12,,
3605,1,3605,1,False,1656539690,1,0,active,1,4,0,16,,
3606,0,3606,1,False,1656541274,1,0,active,1,7,1,14,,
3607,0,3607,1,False,1656542026,1,0,active,1,14,1,5,,
3608,0,3608,1,False,1656541842,1,0,active,1,13,0,8,,
3609,1,3609,1,False,1656542412,1,0,active,1,14,0,8,,
3611,2,3611,1,False,1656542291,1,0,active,1,29,0,0,,
3612,0,3612,1,False,1656542363,1,0,active,1,2,0,13,,
3613,0,3613,1,False,1656542303,1,0,active,1,26,1,1,,
3614,3,3614,1,False,1656542465,1,0,active,1,4,1,16,,
3616,3,3616,1,False,1656541920,1,0,active,1,4,0,18,,
3617,0,3617,1,False,1656542292,1,1,active,1,0,0,25,,
3618,2,3618,1,False,1656542402,1,0,active,1,21,0,10,,
3619,0,3619,1,False,1656541959,1,0,active,1,4,0,23,,
3620,0,3620,1,False,1656542459,1,0,active,1,23,1,5,,
3621,0,3621,1,False,1656542246,1,0,active,1,3,1,36,,
3622,0,3622,1,False,1656541903,1,0,active,1,2,0,21,,
3623,1,3623,1,False,1656542096,1,0,active,1,0,0,38,,
3628,2,3628,1,False,1656542606,1,0,active,1,2,1,26,,
3629,2,3629,1,False,1656542061,1,0,active,1,17,0,13,,
3630,6,3630,1,False,1656542603,1,0,active,1,18,1,9,,
3635,2,3635,1,False,1656542599,1,0,active,1,0,0,41,,
3637,0,3637,1,False,1656542555,1,0,active,1,11,0,20,,
3638,2,3638,1,False,1656542512,1,0,active,1,1,0,15,,
3639,0,3639,1,False,1656542419,1,0,active,1,15,0,15,,
3640,1,3640,1,False,1656542440,1,0,active,1,3,0,14,,
3641,7,3641,1,False,1656542476,1,0,active,1,11,0,53,,
3646,0,3646,1,False,1656541955,1,0,active,1,5,1,21,,
3648,6,3648,1,False,1656542574,1,0,active,1,6,0,13,,
3649,1,3649,1,False,1656542344,1,0,active,1,3,3,26,,
3654,0,3654,1,False,1656540232,1,0,active,1,1,0,34,,
3656,4,3656,1,False,1656542601,1,0,active,1,31,2,11,,
3658,0,3658,1,False,1656542391,1,0,active,1,10,0,17,,
3661,1,3661,1,False,1656542101,1,0,active,1,12,1,6,,
3664,6,3664,1,False,1656542531,1,0,active,1,8,0,14,,
3668,3,3668,1,False,1656542586,1,0,active,1,21,2,1,,
3673,1,3673,1,False,1656542340,1,0,active,1,14,0,6,,
3674,1,3674,1,False,1656542363,1,0,active,1,21,0,5,,
3676,1,3676,1,False,1656541843,1,0,active,1,18,1,5,,
3677,1,3677,1,False,1656542581,1,0,active,1,10,5,7,,
3678,5,3678,1,False,1656542501,1,0,active,1,9,3,4,,
3679,2,3679,1,False,1656542244,1,0,active,1,2,0,10,,
3681,1,3681,1,False,1656542310,1,0,active,1,5,0,12,,
3686,1,3686,1,False,1656542546,1,0,active,1,27,2,11,,
3687,8,3687,1,False,1656542595,1,0,active,1,4,0,70,,
3688,3,3688,1,False,1656542610,1,0,active,1,5,0,21,,
3689,3,3689,1,False,1656542503,1,0,active,1,2,2,42,,
3690,3,3690,1,False,1656542562,1,0,active,1,17,0,16,,
3691,0,3691,1,False,1656542563,1,0,active,1,2,0,16,,
3692,0,3692,1,False,1656541562,1,24,active,1,33,0,0,"{'off_dock_count': 26, 'off_dock_capacity': 120, 'dock_blocked_count': 24, 'region': 'BKN', 'valet_revision': 2524, 'station_id': '918af7b2-e05c-477a-a8c0-7dcff984c566', 'active': False}",[{'id': '918af7b2-e05c-477a-a8c0-7dcff984c566'}]
3693,1,3693,1,False,1656541939,1,0,active,1,26,0,0,,
3694,0,3694,1,False,1656534675,1,0,active,1,5,4,13,,
3697,3,3697,1,False,1656542442,1,0,active,1,13,0,27,,
3699,0,3699,1,False,1656542607,1,0,active,1,3,0,26,,
3704,0,3704,1,False,1656537195,1,0,active,1,0,0,19,,
3705,0,3705,1,False,1656542397,1,0,active,1,34,0,7,,
3707,2,3707,1,False,1656542203,1,0,active,1,23,1,29,,
3708,2,3708,1,False,1656542496,1,0,active,1,13,1,14,,
3709,3,3709,1,False,1656542609,1,0,active,1,18,0,28,,
3711,1,3711,1,False,1656542597,1,0,active,1,17,0,44,,
3712,3,3712,1,False,1656542455,1,2,active,1,1,0,35,,
3714,3,3714,1,False,1656542492,1,0,active,1,30,0,28,,
3715,4,3715,1,False,1656541934,1,0,active,1,27,1,0,,
3716,0,3716,1,False,1656542118,1,0,active,1,1,0,22,,
3718,1,3718,1,False,1656542578,1,0,active,1,19,2,25,,
3721,1,3721,1,False,1656542337,1,0,active,1,18,0,18,,
3724,1,3724,1,False,1656542466,1,0,active,1,2,1,78,,
3725,4,3725,1,False,1656542469,1,0,active,1,11,1,39,,
3726,1,3726,1,False,1656542533,1,0,active,1,12,2,10,,
3727,3,3727,1,False,1656542564,1,0,active,1,33,0,2,,
3728,1,3728,1,False,1656542596,1,0,active,1,16,2,7,,
3731,1,3731,1,False,1656541970,1,0,active,1,0,0,45,,
3733,1,3733,1,False,1656542490,1,0,active,1,4,0,41,,
3734,5,3734,1,False,1656542609,1,0,active,1,3,0,41,,
3735,6,3735,1,False,1656542545,1,0,active,1,17,1,14,,
3736,2,3736,1,False,1656542156,1,0,active,1,12,1,27,,
3737,1,3737,1,False,1656542480,1,0,active,1,19,0,2,,
3738,1,3738,1,False,1656542560,1,0,active,1,30,0,0,,
3739,2,3739,1,False,1656542533,1,0,active,1,13,1,22,,
3740,2,3740,1,False,1656542308,1,0,active,1,41,0,7,,
3745,3,3745,1,False,1656542375,1,0,active,1,2,0,22,,
3746,0,3746,1,False,1656542578,1,0,active,1,5,1,43,,
3749,3,3749,1,False,1656542313,1,0,active,1,0,0,19,,
3755,3,3755,1,False,1656542522,1,0,active,1,7,0,8,,
3756,0,3756,1,False,1656542149,1,0,active,1,18,1,3,,
3757,1,3757,1,False,1656542296,1,0,active,1,15,0,7,,
3758,0,3758,1,False,1656540397,1,0,active,1,10,0,9,,
3759,0,3759,1,False,1656542421,1,0,active,1,13,3,6,,
3760,0,3760,1,False,1656542255,1,0,active,1,21,0,2,,
3761,1,3761,1,False,1656542315,1,0,active,1,13,1,13,,
3762,1,3762,1,False,1656542411,1,0,active,1,23,0,3,,
3763,1,3763,1,False,1656542486,1,0,active,1,22,0,4,,
3764,2,3764,1,False,1656542328,1,0,active,1,17,0,2,,
3765,0,3765,1,False,1656542099,1,0,active,1,18,0,3,,
3767,0,3767,0,False,86400,0,0,out_of_service,0,0,0,0,,
3768,2,3768,1,False,1656541698,1,0,active,1,13,2,7,,
3769,1,3769,1,False,1656542511,1,0,active,1,22,0,0,,
3770,0,3770,1,False,1656541610,1,0,active,1,19,1,2,,
3771,1,3771,1,False,1656542309,1,0,active,1,24,2,5,,
3772,0,3772,1,False,1656541972,1,0,active,1,19,3,0,,
3773,2,3773,1,False,1656542381,1,0,active,1,14,0,4,,
3774,0,3774,1,False,1656541915,1,0,active,1,14,0,9,,
3775,0,3775,1,False,1656542234,1,0,active,1,18,2,8,,
3776,0,3776,1,False,1656542394,1,0,active,1,1,1,22,,
3777,0,3777,1,False,1656542600,1,0,active,1,16,0,7,,
3778,0,3778,1,False,1656540448,1,0,active,1,22,0,5,,
3779,1,3779,1,False,1656542473,1,0,active,1,19,0,3,,
3780,1,3780,1,False,1656542602,1,0,active,1,13,0,8,,
3781,0,3781,1,False,1656541602,1,0,active,1,20,2,10,,
3782,2,3782,1,False,1656542571,1,0,active,1,24,0,3,,
3783,0,3783,1,False,1656542588,1,0,active,1,63,1,2,,
3785,3,3785,1,False,1656542308,1,0,active,1,0,0,34,,
3786,2,3786,1,False,1656542249,1,0,active,1,42,2,4,,
3787,2,3787,1,False,1656542470,1,13,active,1,12,0,0,"{'off_dock_count': 35, 'off_dock_capacity': 90, 'dock_blocked_count': 13, 'region': 'BKN', 'valet_revision': 17434, 'station_id': '17ba4945-b202-4667-965f-211d80622646', 'active': True}",[{'id': '17ba4945-b202-4667-965f-211d80622646'}]
3789,1,3789,1,False,1656542449,1,0,active,1,7,0,23,,
3790,4,3790,1,False,1656542593,1,0,active,1,21,0,12,,
3791,0,3791,1,False,1656542579,1,0,active,1,21,0,11,,
3792,3,3792,1,False,1656542452,1,0,active,1,9,0,18,,
3795,0,3795,1,False,1656542484,1,0,active,1,18,1,1,,
3798,6,3798,1,False,1656542385,1,0,active,1,0,0,48,,
3799,6,3799,1,False,1656542603,1,0,active,1,20,0,41,,
3803,2,3803,1,False,1656542245,1,0,active,1,7,0,17,,
3804,0,3804,1,False,1656542531,1,0,active,1,21,0,3,,
3808,4,3808,1,False,1656539332,1,0,active,1,0,0,15,,
3809,4,3809,1,False,1656542549,1,0,active,1,0,0,47,,
3811,2,3811,1,False,1656541260,1,0,active,1,16,1,1,,
3812,5,3812,1,False,1656542608,1,0,active,1,39,4,17,,
3813,2,3813,1,False,1656542601,1,1,active,1,43,0,3,,
3814,0,3814,1,False,1656542358,1,0,active,1,1,0,31,,
3815,2,3815,1,False,1656542562,1,0,active,1,8,0,31,,
3816,0,3816,1,False,1656541977,1,0,active,1,24,1,0,,
3817,1,3817,1,False,1656542117,1,0,active,1,17,0,0,,
3818,0,3818,1,False,1656541757,1,0,active,1,2,1,38,,
3819,0,3819,1,False,1656542506,1,0,active,1,18,1,2,,
3820,0,3820,1,False,1656542353,1,0,active,1,3,2,16,,
3821,0,3821,1,False,1656540802,1,0,active,1,15,0,10,,
3822,1,3822,1,False,1656542412,1,0,active,1,11,0,8,,
3823,0,3823,1,False,1656541951,1,0,active,1,22,0,7,,
3824,2,3824,1,False,1656542082,1,0,active,1,4,0,15,,
3825,0,3825,1,False,1656541975,1,0,active,1,4,2,25,,
3826,0,3826,1,False,1656541069,1,0,active,1,5,1,13,,
3827,2,3827,1,False,1656542505,1,0,active,1,1,0,17,,
3828,0,3828,1,False,1656539353,1,0,active,1,0,0,22,,
3829,0,3829,1,False,1656541518,1,0,active,1,7,0,15,,
3830,0,3830,1,False,1656541682,1,0,active,1,7,0,15,,
3831,1,3831,1,False,1656541978,1,0,active,1,2,0,32,,
3832,0,3832,1,False,1656542366,1,0,active,1,14,0,7,,
