station_id,is_installed,station_status,num_bikes_disabled,num_bikes_available,num_ebikes_available,legacy_id,is_returning,last_reported,num_docks_available,is_renting,num_docks_disabled,eightd_has_available_keys,eightd_active_station_services,valet
4101,1,active,3,12,0,4101,1,1656539001,4,1,0,False,,
4102,1,active,1,2,0,4102,1,1656538503,19,1,0,False,,
4103,1,active,0,0,0,4103,1,1656533195,17,1,0,False,,
4104,1,active,0,1,1,4104,1,1656538232,19,1,0,False,,
4105,1,active,0,0,0,4105,1,1656536240,21,1,0,False,,
4106,1,active,0,1,0,4106,1,1656536822,18,1,0,False,,
4107,1,active,1,1,1,4107,1,1656539626,22,1,0,False,,
4108,1,active,1,5,0,4108,1,1656538861,13,1,0,False,,
4109,1,active,0,0,0,4109,1,1656537455,21,1,0,False,,
4110,1,active,2,16,0,4110,1,1656538908,12,1,0,False,,
4111,1,active,2,13,0,4111,1,1656539470,31,1,0,False,,
4112,1,active,0,3,1,4112,1,1656539222,15,1,0,False,,
4113,1,active,1,9,0,4113,1,1656539565,12,1,0,False,,
4114,1,active,3,5,1,4114,1,1656539194,17,1,0,False,,
4115,1,active,1,7,0,4115,1,1656538208,17,1,0,False,,
4116,1,active,0,13,0,4116,1,1656535796,6,1,0,False,,
4117,1,active,1,22,0,4117,1,1656537942,4,1,0,False,,
4118,1,active,3,20,0,4118,1,1656539322,19,1,0,False,,
4120,1,active,3,0,0,4120,1,1656539024,39,1,0,False,,
4121,1,active,8,0,0,4121,1,1656539606,45,1,0,False,,
4122,1,active,7,9,3,4122,1,1656539523,37,1,0,False,,
4123,1,active,2,2,0,4123,1,1656539630,35,1,0,False,,
4124,1,active,4,16,1,4124,1,1656539443,27,1,0,False,,
4125,1,active,5,5,1,4125,1,1656539325,26,1,0,False,,
4126,1,active,1,8,0,4126,1,1656539618,9,1,0,False,,
4127,1,active,0,1,1,4127,1,1656537734,18,1,0,False,,
4128,1,active,0,1,0,4128,1,1656537711,23,1,0,False,,
4129,1,active,0,0,0,4129,1,1656538680,19,1,0,False,,
4130,1,active,4,5,0,4130,1,1656539590,13,1,0,False,,
4131,1,active,1,11,0,4131,1,1656538018,7,1,0,False,,
4132,1,active,0,2,0,4132,1,1656537262,17,1,0,False,,
4133,1,active,1,2,0,4133,1,1656538060,17,1,0,False,,
4134,1,active,1,3,2,4134,1,1656538145,20,1,0,False,,
4135,1,active,2,1,0,4135,1,1656534324,20,1,0,False,,
4136,1,active,0,3,0,4136,1,1656539153,18,1,0,False,,
4137,1,active,2,1,0,4137,1,1656539247,24,1,0,False,,
4138,1,active,1,5,0,4138,1,1656534321,12,1,0,False,,
4139,1,active,1,0,0,4139,1,1656537923,18,1,0,False,,
4140,1,active,1,0,0,4140,1,1656539375,23,1,0,False,,
4141,1,active,0,3,0,4141,1,1656488373,16,1,0,False,,
4142,1,active,0,4,0,4142,1,1656488375,15,1,0,False,,
4143,1,active,0,10,0,4143,1,1656533524,11,1,0,False,,
4144,1,active,0,0,0,4144,1,1656530944,21,1,0,False,,
4146,1,active,0,2,0,4146,1,1656538500,28,1,0,False,,
4147,1,active,1,0,0,4147,1,1656539464,17,1,0,False,,
4148,1,active,0,2,0,4148,1,1656530084,13,1,0,False,,
4149,1,active,0,0,0,4149,1,1656538976,20,1,0,False,,
4151,1,active,0,0,0,4151,1,1656536774,20,1,0,False,,
4152,1,active,1,0,0,4152,1,1656531366,20,1,0,False,,
4153,1,active,0,0,0,4153,1,1656511058,27,1,0,False,,
4154,1,active,0,11,0,4154,1,1656511351,8,1,0,False,,
4155,1,active,0,0,0,4155,1,1656532947,19,1,0,False,,
4156,1,active,3,6,1,4156,1,1656538230,10,1,0,False,,
4157,1,active,0,0,0,4157,1,1656539530,19,1,0,False,,
4158,1,active,0,1,0,4158,1,1656533379,18,1,0,False,,
4159,1,active,1,4,0,4159,1,1656539084,14,1,0,False,,
4160,1,active,0,15,0,4160,1,1656536099,4,1,0,False,,
4161,1,active,1,20,0,4161,1,1656533377,14,1,0,False,,
4162,1,active,0,0,0,4162,1,1656537630,19,1,0,False,,
4163,1,active,0,14,0,4163,1,1656538726,4,1,0,False,,
4164,1,active,1,4,2,4164,1,1656537799,15,1,0,False,,
4165,1,active,0,17,0,4165,1,1656538375,2,1,0,False,,
4166,1,active,2,10,0,4166,1,1656537624,15,1,0,False,,
4167,1,active,0,1,1,4167,1,1656538652,18,1,0,False,,
4168,1,active,0,2,0,4168,1,1656538053,17,1,0,False,,
4169,1,active,1,0,0,4169,1,1656538095,20,1,0,False,,
4170,1,active,0,11,0,4170,1,1656534616,8,1,0,False,,
4171,1,active,3,0,0,4171,1,1656537170,18,1,0,False,,
4172,1,active,0,8,0,4172,1,1656538372,11,1,0,False,,
4173,1,active,0,0,0,4173,1,1656533346,21,1,0,False,,
4174,1,active,1,1,0,4174,1,1656539591,19,1,0,False,,
4175,1,active,0,17,0,4175,1,1656535862,3,1,0,False,,
4176,1,active,1,1,0,4176,1,1656535194,22,1,0,False,,
4177,1,active,0,0,0,4177,1,1656538208,20,1,0,False,,
4179,1,active,0,11,0,4179,1,1656536542,11,1,0,False,,
4180,0,out_of_service,0,0,0,4180,0,86400,0,0,0,False,,
4181,1,active,0,0,0,4181,1,1656535147,20,1,0,False,,
4182,1,active,1,1,0,4182,1,1656539365,17,1,0,False,,
4183,1,active,2,7,2,4183,1,1656537069,10,1,0,False,,
4184,1,active,1,2,0,4184,1,1656537784,24,1,0,False,,
4185,1,active,2,2,1,4185,1,1656539536,15,1,0,False,,
4186,1,active,1,2,0,4186,1,1656535862,24,1,0,False,,
4188,1,active,0,2,0,4188,1,1656539265,29,1,0,False,,
4189,1,active,5,2,2,4189,1,1656539440,5,1,0,False,,
4190,1,active,2,0,0,4190,1,1656532324,17,1,0,False,,
4191,1,active,1,0,0,4191,1,1656539559,18,1,1,False,,
4192,1,active,0,1,0,4192,1,1656534652,18,1,0,False,,
4193,1,active,2,0,0,4193,1,1656539629,18,1,0,False,,
4194,1,active,2,8,1,4194,1,1656539600,20,1,0,False,,
4195,1,active,1,24,1,4195,1,1656538416,5,1,0,False,,
4198,1,active,0,4,0,4198,1,1656539422,17,1,0,False,,
4199,1,active,1,10,1,4199,1,1656538617,10,1,0,False,,
4200,1,active,0,4,0,4200,1,1656533746,22,1,0,False,,
4201,1,active,1,17,0,4201,1,1656539547,2,1,0,False,,
4202,1,active,2,1,0,4202,1,1656512705,16,1,0,False,,
4203,1,active,1,5,2,4203,1,1656539623,15,1,0,False,,
4204,1,active,0,0,0,4204,1,1656534924,20,1,0,False,,
4205,1,active,2,6,3,4205,1,1656535432,11,1,0,False,,
4206,1,active,0,13,1,4206,1,1656539044,14,1,0,False,,
4207,1,active,6,0,0,4207,1,1656539286,12,1,0,False,,
4208,1,active,1,1,0,4208,1,1656538057,17,1,0,False,,
4209,1,active,2,0,0,4209,1,1656538892,16,1,0,False,,
4210,1,active,7,0,0,4210,1,1656539587,17,1,0,False,,
4211,1,active,0,1,0,4211,1,1656535480,18,1,0,False,,
4212,1,active,4,3,0,4212,1,1656539209,12,1,0,False,,
4213,1,active,0,3,1,4213,1,1656536068,16,1,0,False,,
4214,1,active,2,16,0,4214,1,1656539634,25,1,0,False,,
4215,1,active,0,14,0,4215,1,1656539621,14,1,0,False,,
4216,1,active,3,50,0,4216,1,1656539517,2,1,0,False,,
4218,1,active,0,49,0,4218,1,1656539510,6,1,0,False,,
4219,1,active,6,2,1,4219,1,1656539633,24,1,0,False,,
4220,1,active,2,0,0,4220,1,1656537753,25,1,0,False,,
4222,1,active,0,6,0,4222,1,1656539429,19,1,0,False,,
4224,1,active,0,0,0,4224,1,1656539050,29,1,0,False,,
4225,1,active,1,19,0,4225,1,1656539324,13,1,0,False,,
4227,1,active,0,0,0,4227,1,1656538883,19,1,0,False,,
4228,1,active,2,0,0,4228,1,1656528397,17,1,0,False,,
4229,1,active,1,1,1,4229,1,1656539410,22,1,0,False,,
4230,1,active,0,3,0,4230,1,1656539022,15,1,0,False,,
4232,1,active,6,2,0,4232,1,1656539593,35,1,0,False,,
4233,1,active,8,0,0,4233,1,1656539625,31,1,0,False,,
4235,1,active,5,13,3,4235,1,1656539618,36,1,0,False,,
4236,1,active,2,16,1,4236,1,1656539567,40,1,0,False,,
4238,1,active,1,5,0,4238,1,1656539555,73,1,0,False,,
4239,1,active,2,0,0,4239,1,1656539308,35,1,0,False,,
4240,1,active,9,0,0,4240,1,1656539628,22,1,0,False,,
4244,1,active,3,13,0,4244,1,1656539614,21,1,0,False,,
4245,1,active,0,13,0,4245,1,1656532979,10,1,0,False,,
4247,1,active,1,2,0,4247,1,1656539276,18,1,0,False,,
4248,1,active,0,25,1,4248,1,1656539503,38,1,0,False,,
4249,1,active,0,18,0,4249,1,1656539610,6,1,0,False,,
4250,1,active,0,9,0,4250,1,1656537382,10,1,0,False,,
4251,1,active,0,3,1,4251,1,1656538240,17,1,0,False,,
4252,1,active,2,5,0,4252,1,1656538935,13,1,0,False,,
4254,1,active,1,11,0,4254,1,1656539033,13,1,0,False,,
4255,0,out_of_service,0,0,0,4255,0,86400,0,0,0,False,,
4256,1,active,0,4,1,4256,1,1656539230,19,1,0,False,,
4257,1,active,1,20,3,4257,1,1656539246,0,1,0,False,,
4258,1,active,1,5,0,4258,1,1656538121,17,1,0,False,,
4259,1,active,0,2,0,4259,1,1656537868,23,1,0,False,,
4260,1,active,0,1,0,4260,1,1656539105,22,1,0,False,,
4261,1,active,1,8,0,4261,1,1656539634,16,1,0,False,,
4262,1,active,1,5,1,4262,1,1656538067,17,1,0,False,,
4263,1,active,0,4,1,4263,1,1656536996,19,1,0,False,,
4264,1,active,1,10,3,4264,1,1656538562,20,1,0,False,,
4265,1,active,0,0,0,4265,1,1656527711,19,1,0,False,,
4266,1,active,0,2,1,4266,1,1656537651,21,1,0,False,,
4267,1,active,1,7,1,4267,1,1656537212,11,1,0,False,,
4268,1,active,1,24,0,4268,1,1656539615,2,1,0,False,,
4269,1,active,0,11,0,4269,1,1656536722,16,1,0,False,,
4270,1,active,0,22,3,4270,1,1656538564,5,1,0,False,,
4271,1,active,0,18,1,4271,1,1656538172,3,1,0,False,,
4272,1,active,3,2,0,4272,1,1656538982,22,1,0,False,,
4273,0,out_of_service,0,0,0,4273,0,86400,0,0,0,False,,
4274,1,active,0,2,1,4274,1,1656538927,20,1,0,False,,
4275,1,active,0,4,0,4275,1,1656537213,17,1,0,False,,
4276,1,active,0,6,0,4276,1,1656515025,13,1,0,False,,
4277,1,active,1,16,0,4277,1,1656537240,4,1,0,False,,
4278,1,active,1,11,1,4278,1,1656539567,33,1,0,False,,
4279,1,active,2,8,0,4279,1,1656539554,28,1,0,False,,
4280,1,active,1,19,0,4280,1,1656539340,25,1,0,False,,
4281,1,active,5,16,1,4281,1,1656539525,10,1,0,False,,
4282,1,active,3,20,0,4282,1,1656539521,16,1,0,False,,
4283,1,active,1,6,1,4283,1,1656539056,20,1,0,False,,
4284,1,active,0,2,1,4284,1,1656538794,23,1,0,False,,
4285,1,active,2,8,1,4285,1,1656539604,13,1,0,False,,
4286,1,active,0,13,0,4286,1,1656538192,5,1,0,False,,
4287,1,active,0,1,0,4287,1,1656537821,20,1,0,False,,
4288,1,active,0,0,0,4288,1,1656533368,21,1,0,False,,
4289,1,active,0,3,1,4289,1,1656538410,24,1,0,False,,
4290,1,active,1,20,1,4290,1,1656539009,8,1,0,False,,
4291,1,active,1,19,0,4291,1,1656525909,3,1,0,False,,
4292,1,active,0,8,0,4292,1,1656536730,15,1,0,False,,
4293,1,active,0,3,1,4293,1,1656525686,16,1,0,False,,
4294,1,active,0,1,0,4294,1,1656539471,20,1,0,False,,
4295,1,active,1,6,1,4295,1,1656535477,18,1,0,False,,
4296,1,active,0,18,1,4296,1,1656537529,3,1,0,False,,
4297,1,active,2,20,1,4297,1,1656539519,9,1,0,False,,
4298,1,active,2,3,0,4298,1,1656539436,21,1,0,False,,
4300,1,active,5,32,0,4300,1,1656539630,5,1,0,False,,
4301,1,active,2,12,0,4301,1,1656539048,19,1,0,False,,
4302,1,active,2,2,0,4302,1,1656537841,18,1,0,False,,
4303,1,active,2,11,0,4303,1,1656539593,19,1,0,False,,
4304,1,active,2,11,1,4304,1,1656538385,17,1,0,False,,
4305,1,active,0,3,0,4305,1,1656539470,16,1,0,False,,
4306,1,active,1,10,0,4306,1,1656539522,17,1,0,False,,
4308,1,active,0,28,0,4308,1,1656526592,2,1,0,False,,
4309,1,active,1,3,1,4309,1,1656539433,18,1,0,False,,
4310,1,active,1,4,1,4310,1,1656539051,14,1,0,False,,
4311,1,active,0,7,0,4311,1,1656538573,11,1,0,False,,
4312,1,active,0,6,1,4312,1,1656539627,27,1,0,False,,
4313,1,active,0,1,1,4313,1,1656538706,18,1,0,False,,
4314,1,active,0,5,0,4314,1,1656538754,16,1,0,False,,
4315,1,active,1,8,1,4315,1,1656538930,12,1,0,False,,
4316,1,active,1,20,1,4316,1,1656539617,4,1,0,False,,
4318,1,active,0,4,2,4318,1,1656537459,21,1,0,False,,
4319,1,active,1,1,1,4319,1,1656539581,21,1,0,False,,
4320,1,active,9,1,1,4320,1,1656539572,0,1,14,False,,
4321,1,active,1,2,0,4321,1,1656539011,21,1,0,False,,
4322,1,active,0,2,0,4322,1,1656539453,17,1,0,False,,
4324,1,active,0,10,0,4324,1,1656532179,9,1,0,False,,
4325,1,active,0,5,1,4325,1,1656526093,14,1,0,False,,
4326,1,active,3,2,1,4326,1,1656538769,18,1,0,False,,
4327,1,active,0,0,0,4327,1,1656538501,21,1,0,False,,
4329,1,active,0,10,2,4329,1,1656539460,19,1,0,False,,
4330,1,active,1,3,0,4330,1,1656539514,15,1,0,False,,
4331,1,active,2,27,4,4331,1,1656537430,0,1,0,False,,
4332,1,active,0,1,0,4332,1,1656538876,19,1,0,False,,
4333,1,active,1,27,2,4333,1,1656539541,6,1,0,False,,
4336,1,active,5,11,1,4336,1,1656539495,38,1,0,False,,
4337,1,active,1,27,1,4337,1,1656539408,22,1,0,False,,
4338,1,active,3,11,1,4338,1,1656539494,41,1,0,False,,
4339,1,active,1,46,2,4339,1,1656539592,16,1,0,False,,
4340,1,active,2,25,4,4340,1,1656539507,6,1,0,False,,
4341,1,active,1,14,0,4341,1,1656539303,13,1,0,False,,
4342,1,active,2,25,1,4342,1,1656539255,3,1,0,False,,
4343,1,active,0,20,0,4343,1,1656537026,1,1,0,False,,
4345,1,active,1,1,0,4345,1,1656538663,18,1,0,False,,
4346,1,active,0,22,0,4346,1,1656539628,3,1,0,False,,
4347,1,active,1,16,1,4347,1,1656539450,4,1,0,False,,
4348,1,active,0,13,2,4348,1,1656539630,14,1,0,False,,
4349,1,active,0,1,1,4349,1,1656538878,19,1,0,False,,
4350,1,active,2,2,1,4350,1,1656532626,21,1,0,False,,
4351,1,active,0,11,1,4351,1,1656539379,9,1,0,False,,
4352,1,active,0,14,2,4352,1,1656537173,7,1,0,False,,
4353,1,active,0,13,0,4353,1,1656539517,6,1,0,False,,
4356,1,active,0,17,1,4356,1,1656539624,4,1,0,False,,
4357,1,active,1,16,1,4357,1,1656537950,1,1,0,False,,
4358,1,active,2,19,0,4358,1,1656538306,2,1,0,False,,
4359,1,active,0,12,1,4359,1,1656539542,17,1,0,False,,
4360,1,active,1,16,0,4360,1,1656539599,4,1,0,False,,
4361,1,active,1,28,1,4361,1,1656539136,1,1,0,False,,
4362,1,active,0,2,1,4362,1,1656539159,22,1,0,False,,
4363,1,active,0,29,0,4363,1,1656539284,1,1,0,False,,
4364,1,active,0,18,0,4364,1,1656538523,2,1,0,False,,
4365,1,active,0,21,0,4365,1,1656537137,0,1,0,False,,
4366,1,active,1,18,1,4366,1,1656538169,1,1,0,False,,
4367,1,active,1,20,0,4367,1,1656512705,0,1,0,False,,
4368,1,active,0,16,0,4368,1,1656539336,5,1,0,False,,
4369,1,active,14,1,1,4369,1,1656539410,0,1,9,False,,
4370,1,active,0,15,1,4370,1,1656536254,4,1,0,False,,
4371,1,active,0,19,0,4371,1,1656538130,0,1,0,False,,
4372,1,active,0,19,0,4372,1,1656539232,0,1,0,False,,
4373,1,active,0,27,0,4373,1,1656539111,3,1,0,False,,
4374,1,active,1,17,0,4374,1,1656532756,0,1,0,False,,
4376,1,active,0,29,0,4376,1,1656515395,0,1,0,False,,
4377,1,active,0,20,1,4377,1,1656536777,2,1,0,False,,
4378,1,active,0,22,7,4378,1,1656531833,1,1,0,False,,
4379,1,active,2,21,0,4379,1,1656538237,0,1,0,False,,
4380,1,active,0,27,0,4380,1,1656539604,3,1,0,False,,
4381,1,active,0,13,0,4381,1,1656538920,6,1,0,False,,
4382,1,active,0,19,0,4382,1,1656489589,0,1,0,False,,
4384,1,active,0,2,0,4384,1,1656538607,28,1,0,False,,
4385,1,active,0,22,2,4385,1,1656539301,3,1,0,False,,
4386,1,active,1,26,2,4386,1,1656532493,0,1,0,False,,
4387,1,active,0,34,0,4387,1,1656536187,1,1,0,False,,
4388,1,active,0,18,0,4388,1,1656537073,0,1,0,False,,
4389,1,active,0,22,2,4389,1,1656539633,2,1,0,False,,
4390,1,active,1,0,0,4390,1,1656538947,20,1,0,False,,
4391,1,active,0,1,0,4391,1,1656535802,18,1,0,False,,
4392,1,active,0,22,0,4392,1,1656531755,0,1,0,False,,
4393,1,active,0,4,1,4393,1,1656538634,23,1,0,False,,
4394,1,active,0,1,0,4394,1,1656525152,18,1,0,False,,
4395,1,active,0,19,0,4395,1,1656538878,3,1,0,False,,
4396,1,active,0,19,1,4396,1,1656519554,0,1,0,False,,
4397,1,active,0,19,1,4397,1,1656513477,16,1,0,False,,
4398,1,active,0,18,0,4398,1,1656539634,1,1,0,False,,
4399,1,active,0,11,0,4399,1,1656536495,9,1,0,False,,
4400,1,active,1,1,0,4400,1,1656539583,18,1,0,False,,
4401,1,active,1,8,2,4401,1,1656538417,16,1,0,False,,
4403,1,active,1,20,2,4403,1,1656533309,14,1,0,False,,
4404,1,active,0,27,2,4404,1,1656538883,0,1,0,False,,
4406,1,active,2,23,0,4406,1,1656539476,54,1,0,False,,
4407,1,active,1,42,0,4407,1,1656539283,1,1,0,False,,
4408,1,active,3,9,0,4408,1,1656539518,11,1,0,False,,
4409,1,active,1,27,0,4409,1,1656538964,2,1,0,False,,
4410,1,active,2,20,0,4410,1,1656535977,1,1,0,False,,
4411,1,active,0,7,0,4411,1,1656535945,20,1,0,False,,
4412,1,active,0,24,0,4412,1,1656537315,5,1,0,False,,
4414,1,active,1,13,0,4414,1,1656539345,5,1,0,False,,
4415,1,active,0,31,0,4415,1,1656533025,0,1,0,False,,
4416,1,active,1,29,1,4416,1,1656537854,0,1,0,False,,
4417,1,active,0,23,3,4417,1,1656538825,2,1,0,False,,
4418,1,active,0,25,0,4418,1,1656531068,2,1,0,False,,
4419,1,active,1,0,0,4419,1,1656538670,23,1,0,False,,
4420,1,active,0,6,0,4420,1,1656539579,19,1,0,False,,
4421,1,active,0,9,0,4421,1,1656539509,15,1,0,False,,
4422,1,active,0,22,0,4422,1,1656536661,0,1,0,False,,
4423,1,active,2,20,5,4423,1,1656536066,0,1,0,False,,
4424,1,active,1,19,1,4424,1,1656538925,0,1,0,False,,
4425,1,active,2,31,1,4425,1,1656539367,20,1,0,False,,
4426,1,active,1,37,1,4426,1,1656539538,21,1,0,False,,
4427,1,active,0,1,0,4427,1,1656538889,21,1,0,False,,
4428,1,active,0,0,0,4428,1,1656539415,30,1,0,False,,
4429,1,active,2,20,2,4429,1,1656539575,8,1,0,False,,
4430,1,active,0,20,1,4430,1,1656536600,4,1,0,False,,
4431,1,active,2,16,0,4431,1,1656539618,16,1,0,False,,
4434,0,out_of_service,0,0,0,4434,0,86400,0,0,0,False,,
4435,1,active,0,22,0,4435,1,1656536854,1,1,0,False,,
4436,1,active,2,24,1,4436,1,1656538624,3,1,0,False,,
4437,1,active,0,3,0,4437,1,1656538910,16,1,0,False,,
4438,1,active,1,0,0,4438,1,1656539416,25,1,0,False,,
4439,1,active,0,0,0,4439,1,86400,0,1,0,False,,
4440,1,active,0,0,0,4440,1,1656518855,19,1,0,False,,
4441,1,active,0,13,1,4441,1,1656539613,10,1,0,False,,
4442,1,active,2,19,0,4442,1,1656538813,13,1,0,False,,
4443,1,active,4,11,2,4443,1,1656539166,6,1,0,False,,
4444,1,active,0,17,1,4444,1,1656538040,3,1,0,False,,
4445,1,active,0,17,0,4445,1,1656531801,3,1,0,False,,
4446,1,active,0,17,1,4446,1,1656537427,3,1,0,False,,
4447,1,active,0,10,0,4447,1,1656537160,18,1,0,False,,
4448,1,active,0,17,0,4448,1,1656490803,2,1,0,False,,
4449,1,active,0,22,0,4449,1,1656539384,3,1,0,False,,
4450,1,active,0,14,1,4450,1,1656539577,5,1,0,False,,
4451,1,active,0,1,1,4451,1,1656537029,20,1,0,False,,
4453,0,out_of_service,1,0,0,4453,0,1651760362,0,0,2,False,,
4456,1,active,1,9,0,4456,1,1656539242,11,1,0,False,,
4457,1,active,17,0,0,4457,1,1656539482,0,1,2,False,,
4458,1,active,1,14,0,4458,1,1656535968,4,1,0,False,,
4459,1,active,0,19,3,4459,1,1656539211,2,1,0,False,,
4460,1,active,0,12,1,4460,1,1656539491,7,1,0,False,,
4461,1,active,0,10,0,4461,1,1656537269,9,1,0,False,,
4462,1,active,1,15,2,4462,1,1656535004,7,1,0,False,,
4463,1,active,0,15,0,4463,1,1656535351,7,1,0,False,,
4464,1,active,0,21,0,4464,1,1656538520,3,1,0,False,,
4465,1,active,1,6,1,4465,1,1656539333,16,1,0,False,,
4466,1,active,0,0,0,4466,1,86400,0,1,0,False,,
4467,1,active,1,10,2,4467,1,1656535036,10,1,0,False,,
4468,1,active,2,14,0,4468,1,1656525035,5,1,0,False,,
4471,1,active,1,1,0,4471,1,1656535216,19,1,0,False,,
4472,1,active,1,0,0,4472,1,1656536391,24,1,0,False,,
4473,1,active,1,15,2,4473,1,1656539556,2,1,0,False,,
4474,1,active,12,19,0,4474,1,1656539422,8,1,0,False,,
4475,1,active,1,5,0,4475,1,1656538711,29,1,0,False,,
4476,1,active,1,18,0,4476,1,1656538435,8,1,0,False,,
4477,1,active,2,23,0,4477,1,1656534943,1,1,0,False,,
4478,1,active,1,21,0,4478,1,1656539622,40,1,0,False,,
4480,1,active,0,35,0,4480,1,1656538169,0,1,0,False,,
4481,1,active,1,33,0,4481,1,1656538844,5,1,0,False,,
4482,1,active,1,30,0,4482,1,1656539606,2,1,0,False,,
4483,1,active,1,15,2,4483,1,1656539111,21,1,0,False,,
4484,1,active,0,6,3,4484,1,1656539476,23,1,0,False,,
4485,1,active,2,14,2,4485,1,1656539583,17,1,0,False,,
4486,1,active,2,0,0,4486,1,1656539202,29,1,0,False,,
4487,1,active,0,1,1,4487,1,1656539265,18,1,0,False,,
4488,1,active,1,20,1,4488,1,1656539613,2,1,0,False,,
4489,1,active,3,19,0,4489,1,1656538667,2,1,0,False,,
4490,1,active,0,0,0,4490,1,1656537911,22,1,0,False,,
4492,1,active,0,14,2,4492,1,1656537008,7,1,0,False,,
4493,1,active,0,1,0,4493,1,1656539009,18,1,0,False,,
4494,1,active,0,16,1,4494,1,1656536274,2,1,0,False,,
4495,1,active,0,0,0,4495,1,1656538593,20,1,0,False,,
4496,1,active,1,27,0,4496,1,1656531450,1,1,0,False,,
4497,1,active,2,10,2,4497,1,1656533232,8,1,0,False,,
4498,1,active,1,1,0,4498,1,1656538648,18,1,0,False,,
4500,1,active,0,2,0,4500,1,1656527267,21,1,0,False,,
4501,1,active,0,0,0,4501,1,1656531229,28,1,0,False,,
4502,1,active,0,12,1,4502,1,1656538248,14,1,0,False,,
4503,1,active,2,4,0,4503,1,1656539449,35,1,0,False,,
4504,1,active,2,9,0,4504,1,1656539629,52,1,0,False,,
4505,1,active,0,2,0,4505,1,1656539214,21,1,0,False,,
4506,1,active,0,1,0,4506,1,1656520612,20,1,0,False,,
4508,1,active,0,6,0,4508,1,1656539555,14,1,0,False,,
4509,1,active,0,5,2,4509,1,1656538992,27,1,0,False,,
4510,1,active,0,0,0,4510,1,1656538989,24,1,0,False,,
4511,1,active,1,0,0,4511,1,1656526230,18,1,0,False,,
4512,1,active,0,2,1,4512,1,1656537270,17,1,0,False,,
4513,1,active,0,10,1,4513,1,1656537956,8,1,0,False,,
4514,1,active,1,28,0,4514,1,1656539609,2,1,0,False,,
4515,1,active,0,2,1,4515,1,1656537902,18,1,0,False,,
4516,1,active,0,4,1,4516,1,1656538541,13,1,0,False,,
4517,1,active,2,15,0,4517,1,1656539270,13,1,0,False,,
4518,1,active,22,2,2,4518,1,1656539440,0,1,0,False,,
4519,1,active,4,28,0,4519,1,1656539627,14,1,0,False,,
4520,1,active,1,8,2,4520,1,1656539257,13,1,0,False,,
4521,1,active,1,14,1,4521,1,1656539537,6,1,0,False,,
4522,1,active,0,13,1,4522,1,1656539387,1,1,0,False,,
4523,1,active,1,4,1,4523,1,1656539606,16,1,0,False,,
4524,1,active,1,10,1,4524,1,1656539521,15,1,0,False,,
4525,1,active,1,17,1,4525,1,1656539236,1,1,0,False,,
4526,1,active,2,9,0,4526,1,1656538885,9,1,0,False,,
4528,1,active,2,14,5,4528,1,1656539222,5,1,0,False,,
4530,1,active,1,13,1,4530,1,1656539627,7,1,0,False,,
4531,1,active,0,13,1,4531,1,1656538779,5,1,0,False,,
4532,1,active,1,11,4,4532,1,1656539553,6,1,0,False,,
4533,1,active,2,11,1,4533,1,1656539112,5,1,0,False,,
4534,1,active,2,7,0,4534,1,1656538992,13,1,0,False,,
4535,1,active,1,15,2,4535,1,1656537848,2,1,0,False,,
4536,1,active,2,5,0,4536,1,1656539502,17,1,0,False,,
4537,1,active,3,28,3,4537,1,1656539600,1,1,0,False,,
4539,1,active,1,14,6,4539,1,1656539620,0,1,0,False,,
4541,1,active,2,4,2,4541,1,1656539088,13,1,0,False,,
4542,1,active,1,1,1,4542,1,1656538434,17,1,0,False,,
4543,1,active,0,0,0,4543,1,86400,0,1,0,False,,
4544,1,active,1,3,0,4544,1,1656536697,29,1,0,False,,
4545,1,active,1,17,0,4545,1,1656539424,12,1,0,False,,
4546,1,active,1,12,2,4546,1,1656537994,5,1,0,False,,
4547,1,active,1,0,0,4547,1,1656539326,22,1,0,False,,
4548,1,active,0,31,0,4548,1,1656539334,0,1,0,False,,
4549,0,out_of_service,0,0,0,4549,0,86400,0,0,0,False,,
4550,1,active,0,23,0,4550,1,1656532146,0,1,0,False,,
4551,1,active,0,0,0,4551,1,1656535827,20,1,0,False,,
4553,1,active,0,0,0,4553,1,1656536719,19,1,0,False,,
4554,1,active,0,6,2,4554,1,1656537349,18,1,0,False,,
4555,1,active,0,0,0,4555,1,1656537074,25,1,0,False,,
4556,1,active,1,1,0,4556,1,1656539517,20,1,0,False,,
4557,1,active,0,3,0,4557,1,1656539413,19,1,0,False,,
4559,1,active,1,1,0,4559,1,1656534306,16,1,0,False,,
4560,1,active,1,1,0,4560,1,1656538969,16,1,0,False,,
4561,1,active,0,10,2,4561,1,1656526817,17,1,0,False,,
4562,1,active,1,0,0,4562,1,1656519031,23,1,0,False,,
4563,1,active,3,0,0,4563,1,1656539546,0,1,17,False,,
4564,1,active,1,2,1,4564,1,1656536424,18,1,0,False,,
4565,1,active,0,1,1,4565,1,1656537421,23,1,0,False,,
4566,1,active,0,0,0,4566,1,1656524254,18,1,0,False,,
4567,1,active,0,9,1,4567,1,1656538028,11,1,0,False,,
4568,1,active,0,31,0,4568,1,1656534019,1,1,0,False,,
4569,1,active,0,1,1,4569,1,1656532085,18,1,0,False,,
4570,1,active,0,0,0,4570,1,1656537938,19,1,0,False,,
4571,1,active,2,15,9,4571,1,1656537993,5,1,0,False,,
