station_id,num_bikes_disabled,legacy_id,is_installed,eightd_has_available_keys,last_reported,is_renting,num_docks_disabled,station_status,is_returning,num_bikes_available,num_ebikes_available,num_docks_available,valet,eightd_active_station_services
3272,1,3272,1,False,1656542653,1,0,active,1,12,0,1,,
3273,2,3273,1,False,1656542591,1,0,active,1,14,0,2,,
3275,0,3275,1,False,1656542333,1,0,active,1,11,0,3,,
3276,0,3276,1,False,1656542738,1,0,active,1,18,4,8,,
3277,0,3277,1,False,1656543130,1,0,active,1,1,0,13,,
3278,0,3278,1,False,1656543148,1,0,active,1,8,1,6,,
3279,0,3279,1,False,1656541900,1,0,active,1,4,1,14,,
3280,3,3280,1,False,1656542521,1,0,active,1,10,7,1,,
3281,1,3281,1,False,1656542843,1,0,active,1,12,3,1,,
3283,4,3283,1,False,1656543193,1,0,active,1,14,4,29,,
3284,2,3284,1,False,1656542874,1,0,active,1,6,0,30,,
3285,0,3285,1,False,1656543170,1,0,active,1,21,4,20,,
3286,2,3286,1,False,1656543055,1,0,active,1,18,2,18,,
3287,2,3287,1,False,1656543020,1,0,active,1,2,0,41,,
3288,7,3288,1,False,1656543031,1,0,active,1,23,1,9,,
3289,2,3289,1,False,1656543027,1,0,active,1,4,1,25,,
3290,1,3290,1,False,1656543095,1,0,active,1,21,2,12,,
3292,3,3292,1,False,1656543200,1,0,active,1,6,0,34,,
3293,3,3293,1,False,1656543164,1,0,active,1,6,1,15,,
3294,3,3294,1,False,1656543192,1,0,active,1,4,2,27,,
3296,1,3296,1,False,1656543161,1,0,active,1,14,1,58,,
3297,2,3297,1,False,1656542530,1,0,active,1,1,0,17,,
3298,1,3298,1,False,1656543203,1,0,active,1,26,2,3,,
3299,0,3299,1,False,1656542475,1,0,active,1,0,0,22,,
3300,0,3300,1,False,1656542778,1,0,active,1,3,1,19,,
3301,6,3301,1,False,1656542936,1,0,active,1,6,0,27,,
3302,6,3302,1,False,1656543038,1,0,active,1,1,0,33,,
3303,2,3303,1,False,1656543076,1,0,active,1,31,0,2,,
3304,4,3304,1,False,1656543062,1,0,active,1,13,0,9,,
3305,4,3305,1,False,1656543126,1,0,active,1,22,3,46,,
3306,0,3306,1,False,1656542662,1,0,active,1,0,0,23,,
3307,1,3307,1,False,1656543131,1,0,active,1,4,1,26,,
3308,0,3308,0,False,1654615625,0,12,out_of_service,0,0,0,0,,
3309,1,3309,1,False,1656543036,1,0,active,1,3,1,26,,
3310,1,3310,1,False,1656543051,1,0,active,1,4,0,19,,
3311,0,3311,1,False,1656543214,1,0,active,1,20,3,0,,
3312,0,3312,1,False,1656542726,1,0,active,1,12,0,27,,
3313,1,3313,1,False,1656543207,1,0,active,1,8,0,20,,
3314,2,3314,1,False,1656543069,1,0,active,1,4,0,26,,
3315,0,3315,1,False,1656542959,1,0,active,1,22,1,0,,
3317,2,3317,1,False,1656541436,1,0,active,1,22,0,0,,
3318,0,3318,1,False,1656543066,1,0,active,1,30,1,13,,
3319,2,3319,1,False,1656543168,1,0,active,1,15,3,4,,
3321,1,3321,1,False,1656543198,1,0,active,1,24,2,13,,
3322,1,3322,1,False,1656541755,1,0,active,1,19,0,5,,
3323,4,3323,1,False,1656542873,1,0,active,1,14,4,39,,
3324,0,3324,1,False,1656542775,1,0,active,1,24,0,1,,
3325,0,3325,1,False,1656543185,1,0,active,1,7,1,24,,
3326,0,3326,1,False,1656542636,1,0,active,1,12,0,9,,
3327,2,3327,1,False,1656542715,1,0,active,1,3,0,21,,
3328,2,3328,1,False,1656542637,1,0,active,1,3,1,34,,
3329,1,3329,1,False,1656542097,1,0,active,1,26,0,0,,
3330,0,3330,1,False,1656542390,1,0,active,1,15,0,4,,
3331,2,3331,1,False,1656543062,1,0,active,1,14,5,41,,
3332,2,3332,1,False,1656541129,1,0,active,1,24,0,1,,
3333,0,3333,1,False,1656519401,1,0,active,1,37,0,0,,
3335,0,3335,1,False,1656543158,1,0,active,1,26,0,2,,
3336,0,3336,1,False,1656543150,1,0,active,1,1,0,38,,
3337,0,3337,1,False,1656542981,1,0,active,1,22,0,1,,
3338,0,3338,1,False,1656541810,1,0,active,1,3,0,28,,
3339,2,3339,1,False,1656543169,1,0,active,1,32,0,6,,
3340,0,3340,1,False,1656537006,1,0,active,1,21,0,0,,
3342,0,3342,1,False,1656538016,1,0,active,1,22,0,1,,
3343,0,3343,1,False,1656543016,1,0,active,1,6,1,17,,
3344,4,3344,1,False,1656542778,1,0,active,1,33,0,2,,
3345,1,3345,1,False,1656542369,1,0,active,1,0,0,34,,
3346,1,3346,1,False,1656542776,1,0,active,1,21,0,7,,
3347,1,3347,1,False,1656543013,1,0,active,1,31,0,4,,
3348,2,3348,1,False,1656541959,1,0,active,1,29,0,1,,
3349,1,3349,1,False,1656543200,1,0,active,1,7,0,31,,
3350,6,3350,1,False,1656543114,1,0,active,1,5,2,27,,
3351,3,3351,1,False,1656543120,1,0,active,1,11,0,10,,
3352,0,3352,1,False,1656542309,1,0,active,1,19,0,2,,
3354,2,3354,1,False,1656542819,1,0,active,1,8,4,21,,
3355,0,3355,1,False,1656542914,1,0,active,1,4,1,21,,
3356,1,3356,1,False,1656543143,1,0,active,1,14,1,6,,
3357,2,3357,1,False,1656542958,1,0,active,1,5,1,28,,
3358,3,3358,1,False,1656543145,1,0,active,1,5,1,17,,
3359,1,3359,1,False,1656543127,1,0,active,1,10,0,47,,
3360,1,3360,1,False,1656543183,1,0,active,1,21,3,25,,
3361,0,3361,1,False,1656542917,1,0,active,1,18,1,5,,
3362,1,3362,1,False,1656542783,1,0,active,1,4,0,29,,
3363,0,3363,1,False,1656542567,1,0,active,1,0,0,33,,
3364,2,3364,1,False,1656543122,1,0,active,1,22,4,3,,
3365,1,3365,1,False,1656543102,1,0,active,1,6,0,19,,
3366,3,3366,1,False,1656543025,1,1,active,1,4,0,23,,
3367,3,3367,1,False,1656542807,1,0,active,1,2,1,33,,
3368,3,3368,1,False,1656543140,1,0,active,1,25,0,2,,
3369,2,3369,1,False,1656543057,1,0,active,1,5,0,22,,
3370,0,3370,1,False,1656543155,1,0,active,1,2,1,23,,
3372,3,3372,1,False,1656543172,1,0,active,1,6,0,70,,
3373,4,3373,1,False,1656542958,1,0,active,1,71,1,4,,
3374,6,3374,1,False,1656542905,1,0,active,1,24,0,3,,
3375,0,3375,0,False,86400,0,0,out_of_service,0,0,0,0,,
3376,0,3376,1,False,1656543159,1,0,active,1,3,0,45,,
3377,2,3377,1,False,1656542143,1,0,active,1,19,0,4,,
3378,1,3378,1,False,1656541949,1,0,active,1,2,0,25,,
3379,2,3379,1,False,1656542870,1,0,active,1,16,0,17,,
3381,3,3381,1,False,1656542970,1,0,active,1,43,0,7,,
3382,0,3382,1,False,1656543077,1,0,active,1,39,0,2,,
3383,4,3383,1,False,1656542841,1,0,active,1,1,0,19,,
3384,2,3384,1,False,1656542218,1,0,active,1,23,0,0,,
3386,1,3386,1,False,1656542578,1,0,active,1,15,0,18,,
3387,3,3387,1,False,1656543213,1,0,active,1,16,1,6,,
3388,0,3388,0,False,86400,0,0,out_of_service,0,0,0,0,,
3389,2,3389,1,False,1656542626,1,0,active,1,34,1,3,,
3391,2,3391,1,False,1656541690,1,0,active,1,15,1,9,,
3392,0,3392,1,False,1656542934,1,0,active,1,17,0,2,,
3393,0,3393,1,False,1656541513,1,0,active,1,14,0,5,,
3394,0,3394,1,False,1656537008,1,0,active,1,21,0,0,,
3395,0,3395,1,False,1656542908,1,0,active,1,17,2,2,,
3396,0,3396,1,False,1656542303,1,0,active,1,17,0,7,,
3397,1,3397,1,False,1656543190,1,0,active,1,32,1,0,,
3398,2,3398,1,False,1656542694,1,0,active,1,17,0,4,,
3399,2,3399,1,False,1656542691,1,0,active,1,19,0,3,,
3402,0,3402,1,False,1656543165,1,0,active,1,27,0,4,,
3403,0,3403,1,False,1656543213,1,0,active,1,29,2,2,,
3404,0,3404,1,False,1656540287,1,0,active,1,27,0,0,,
3405,1,3405,1,False,1656541656,1,0,active,1,7,0,15,,
3407,1,3407,1,False,1656542386,1,0,active,1,30,0,4,,
3409,2,3409,1,False,1656543131,1,0,active,1,45,0,1,,
3410,1,3410,1,False,1656541844,1,0,active,1,76,1,0,,
3411,1,3411,1,False,1656543140,1,0,active,1,26,1,0,,
3412,3,3412,1,False,1656542937,1,0,active,1,14,1,0,,
3414,2,3414,1,False,1656542961,1,0,active,1,22,1,9,,
3415,0,3415,1,False,1656543024,1,0,active,1,20,0,4,,
3416,2,3416,1,False,1656543180,1,0,active,1,11,2,12,,
3418,2,3418,1,False,1656542870,1,0,active,1,8,0,23,,
3419,2,3419,1,False,1656542953,1,0,active,1,49,2,0,,
3420,0,3420,1,False,1656542404,1,0,active,1,35,0,0,,
3421,0,3421,1,False,1656541103,1,0,active,1,34,0,1,,
3422,0,3422,1,False,1656543036,1,0,active,1,20,1,1,,
3423,2,3423,1,False,1656543186,1,0,active,1,10,6,16,,
3424,1,3424,1,False,1656543183,1,0,active,1,23,0,3,,
3425,2,3425,1,False,1656542931,1,0,active,1,7,0,24,,
3429,2,3429,1,False,1656542947,1,0,active,1,35,1,2,,
3430,0,3430,1,False,1656542870,1,0,active,1,25,2,0,,
3435,3,3435,1,False,1656542906,1,0,active,1,28,0,13,,
3436,4,3436,1,False,1656543214,1,23,active,1,21,0,0,"{'off_dock_count': 4, 'off_dock_capacity': 120, 'dock_blocked_count': 23, 'region': 'BKN', 'valet_revision': 17087, 'station_id': '66de867e-0aca-11e7-82f6-3863bb44ef7c', 'active': True}",[{'id': '66de867e-0aca-11e7-82f6-3863bb44ef7c'}]
3437,3,3437,1,False,1656542838,1,0,active,1,16,0,39,,
3440,0,3440,1,False,1656543105,1,0,active,1,28,0,19,,
3443,6,3443,1,False,1656541772,1,0,active,1,0,0,53,,
3452,2,3452,1,False,1656543146,1,0,active,1,41,0,0,,
3453,3,3453,1,False,1656543059,1,0,active,1,16,2,0,,
3454,3,3454,1,False,1656543038,1,0,active,1,7,2,14,,
3456,1,3456,1,False,1656542983,1,0,active,1,20,1,1,,
3457,1,3457,1,False,1656542868,1,0,active,1,0,0,65,,
3461,0,3461,1,False,1656542970,1,0,active,1,26,0,7,,
3462,2,3462,1,False,1656543204,1,0,active,1,7,7,27,,
3463,2,3463,1,False,1656543180,1,0,active,1,7,0,70,,
3464,20,3464,1,False,1656543177,1,0,active,1,1,0,34,,
3467,3,3467,1,False,1656543019,1,0,active,1,37,1,6,,
3472,3,3472,1,False,1656543130,1,0,active,1,33,0,3,,
3477,33,3477,1,False,1656543175,1,0,active,1,0,0,0,,
3478,2,3478,1,False,1656542864,1,0,active,1,38,0,3,,
3479,4,3479,1,False,1656538868,1,0,active,1,11,0,30,,
3481,0,3481,0,False,86400,0,0,out_of_service,0,0,0,0,,
3483,0,3483,1,False,1656542554,1,0,active,1,13,2,1,,
3486,2,3486,1,False,1656543097,1,0,active,1,36,0,2,,
3490,0,3490,1,False,1656543172,1,0,active,1,26,1,5,,
3491,2,3491,1,False,1656542387,1,0,active,1,17,0,5,,
3492,0,3492,0,False,86400,0,0,out_of_service,0,0,0,0,,
3493,0,3493,0,False,86400,0,0,out_of_service,0,0,0,0,,
3494,3,3494,1,False,1656542819,1,0,active,1,10,1,12,,
3495,2,3495,1,False,1656542794,1,0,active,1,21,0,3,,
3496,4,3496,1,False,1656543135,1,0,active,1,13,1,7,,
3497,0,3497,0,False,86400,0,0,out_of_service,0,0,0,0,,
3498,5,3498,1,False,1656543019,1,0,active,1,11,0,3,,
3499,1,3499,1,False,1656542240,1,0,active,1,23,0,0,,
3500,0,3500,1,False,1656540504,1,0,active,1,9,0,22,,
3501,2,3501,1,False,1656543180,1,0,active,1,5,0,22,,
3502,1,3502,1,False,1656542881,1,0,active,1,10,1,17,,
3503,0,3503,1,False,1656542756,1,0,active,1,9,0,21,,
3504,1,3504,1,False,1656542841,1,0,active,1,7,0,19,,
3505,3,3505,1,False,1656543071,1,0,active,1,4,0,25,,
3506,0,3506,1,False,1656542749,1,0,active,1,13,0,16,,
3507,2,3507,1,False,1656542830,1,0,active,1,10,0,24,,
3508,2,3508,1,False,1656542826,1,0,active,1,16,0,13,,
3509,0,3509,1,False,1656542941,1,0,active,1,15,0,16,,
3510,0,3510,1,False,1656543184,1,0,active,1,8,0,23,,
3511,2,3511,1,False,1656543051,1,0,active,1,13,1,7,,
3513,2,3513,1,False,1656543214,1,0,active,1,10,0,20,,
3514,0,3514,1,False,1656543155,1,0,active,1,10,3,23,,
3515,0,3515,1,False,1656542358,1,0,active,1,2,0,17,,
3516,0,3516,0,False,86400,0,0,out_of_service,0,0,0,0,,
3517,2,3517,1,False,1656542869,1,0,active,1,14,0,19,,
3518,3,3518,1,False,1656542770,1,0,active,1,1,1,29,,
3520,0,3520,1,False,1656542845,1,0,active,1,21,0,6,,
3521,6,3521,1,False,1656542995,1,0,active,1,15,0,14,,
3522,0,3522,1,False,1656543210,1,1,active,1,2,2,16,,
3523,1,3523,1,False,1656542874,1,0,active,1,5,0,39,,
3524,1,3524,1,False,1656542460,1,0,active,1,7,2,15,,
3525,0,3525,1,False,1656543209,1,0,active,1,4,0,17,,
3526,1,3526,1,False,1656542867,1,0,active,1,7,0,18,,
3528,2,3528,1,False,1656543200,1,0,active,1,4,3,15,,
3529,2,3529,1,False,1656542616,1,0,active,1,5,0,16,,
3530,1,3530,1,False,1656542576,1,0,active,1,5,1,13,,
3531,2,3531,1,False,1656541137,1,0,active,1,2,1,23,,
3532,2,3532,1,False,1656543052,1,0,active,1,8,5,17,,
3533,4,3533,1,False,1656543161,1,0,active,1,20,1,10,,
3534,4,3534,1,False,1656543004,1,0,active,1,34,0,0,,
3535,1,3535,1,False,1656543094,1,0,active,1,10,0,16,,
3536,3,3536,1,False,1656542859,1,0,active,1,3,2,37,,
3537,1,3537,1,False,1656542856,1,0,active,1,17,0,11,,
3538,0,3538,1,False,1656543027,1,0,active,1,2,0,43,,
3539,0,3539,1,False,1656540506,1,12,active,1,0,0,31,,
3540,1,3540,1,False,1656542330,1,0,active,1,8,0,25,,
3541,1,3541,1,False,1656542721,1,0,active,1,5,0,33,,
3543,1,3543,1,False,1656541631,1,0,active,1,0,0,34,,
3544,0,3544,1,False,1656543092,1,0,active,1,3,0,24,,
3545,0,3545,1,False,1656542844,1,0,active,1,4,0,29,,
3546,0,3546,1,False,1656542790,1,0,active,1,4,0,17,,
3547,0,3547,1,False,1656543187,1,0,active,1,7,0,34,,
3549,0,3549,1,False,1656542687,1,0,active,1,2,0,23,,
3551,0,3551,1,False,1656543183,1,0,active,1,7,0,16,,
3552,1,3552,1,False,1656543123,1,0,active,1,1,1,37,,
3553,27,3553,1,False,1656543209,1,9,active,1,1,1,0,,
3554,0,3554,1,False,1656542275,1,0,active,1,26,0,1,,
3555,1,3555,1,False,1656542380,1,0,active,1,1,0,25,,
3557,0,3557,1,False,1656540904,1,0,active,1,5,0,14,,
3558,4,3558,1,False,1656543174,1,0,active,1,6,0,17,,
3559,1,3559,1,False,1656541557,1,0,active,1,2,0,16,,
3561,0,3561,1,False,1656541603,1,0,active,1,2,0,24,,
3562,2,3562,1,False,1656543176,1,0,active,1,4,3,20,,
3563,2,3563,1,False,1656543091,1,0,active,1,4,0,23,,
3564,0,3564,1,False,1656542111,1,0,active,1,6,0,13,,
3565,0,3565,1,False,1656542585,1,0,active,1,6,2,13,,
3566,1,3566,1,False,1656542974,1,0,active,1,3,2,21,,
3568,2,3568,1,False,1656541645,1,0,active,1,4,0,15,,
3569,3,3569,1,False,1656542945,1,0,active,1,6,0,20,,
3570,0,3570,1,False,1656541681,1,0,active,1,6,1,25,,
3571,0,3571,1,False,1656542984,1,0,active,1,3,2,21,,
3572,0,3572,1,False,1656543060,1,0,active,1,1,0,32,,
3573,0,3573,1,False,1656543038,1,0,active,1,7,5,18,,
3574,0,3574,1,False,1656542977,1,0,active,1,0,0,23,,
3575,0,3575,1,False,1656543017,1,0,active,1,2,1,25,,
3577,0,3577,1,False,1656541797,1,0,active,1,4,0,18,,
3578,2,3578,1,False,1656543152,1,0,active,1,4,0,15,,
3579,3,3579,1,False,1656542959,1,0,active,1,2,0,20,,
3580,3,3580,1,False,1656542725,1,0,active,1,1,0,26,,
3581,2,3581,1,False,1656543127,1,0,active,1,7,0,18,,
3582,1,3582,1,False,1656543062,1,0,active,1,1,1,26,,
3583,0,3583,1,False,1656543178,1,0,active,1,10,8,21,,
3584,0,3584,1,False,1656543084,1,0,active,1,0,0,41,,
3585,2,3585,1,False,1656543179,1,0,active,1,5,0,17,,
3586,1,3586,1,False,1656542765,1,0,active,1,5,0,13,,
3587,1,3587,1,False,1656542203,1,0,active,1,8,2,18,,
3588,0,3588,1,False,1656543169,1,0,active,1,36,1,4,,
3589,1,3589,1,False,1656543171,1,0,active,1,29,0,1,,
3590,1,3590,1,False,1656541308,1,0,active,1,9,0,9,,
3591,0,3591,1,False,1656542996,1,0,active,1,9,1,12,,
3592,7,3592,1,False,1656543052,1,0,active,1,3,2,9,,
3593,2,3593,1,False,1656543038,1,0,active,1,7,0,25,,
3595,0,3595,1,False,1656542630,1,0,active,1,3,2,15,,
3596,0,3596,1,False,1656536664,1,0,active,1,13,0,6,,
3597,0,3597,1,False,1656540831,1,0,active,1,0,0,25,,
3598,0,3598,1,False,1656537653,1,0,active,1,0,0,19,,
3600,19,3600,1,False,1656542960,1,3,active,1,2,0,0,,
3601,0,3601,1,False,1656542561,1,0,active,1,14,0,4,,
3602,1,3602,1,False,1656543066,1,0,active,1,1,1,21,,
3603,0,3603,1,False,1656542206,1,0,active,1,1,0,20,,
3604,0,3604,1,False,1656543108,1,0,active,1,7,2,10,,
3605,1,3605,1,False,1656543117,1,0,active,1,4,1,16,,
3606,1,3606,1,False,1656543079,1,0,active,1,7,1,13,,
3607,0,3607,1,False,1656543093,1,0,active,1,15,2,4,,
3608,0,3608,1,False,1656541842,1,0,active,1,13,0,8,,
3609,1,3609,1,False,1656542779,1,0,active,1,13,0,9,,
3611,2,3611,1,False,1656542291,1,0,active,1,29,0,0,,
3612,0,3612,1,False,1656542737,1,0,active,1,4,1,11,,
3613,0,3613,1,False,1656542906,1,0,active,1,27,1,0,,
3614,3,3614,1,False,1656542799,1,0,active,1,3,0,17,,
3616,3,3616,1,False,1656543165,1,0,active,1,2,1,20,,
3617,0,3617,1,False,1656542953,1,1,active,1,0,0,25,,
3618,2,3618,1,False,1656542402,1,0,active,1,21,0,10,,
3619,0,3619,1,False,1656541959,1,0,active,1,4,0,23,,
3620,0,3620,1,False,1656543067,1,0,active,1,21,1,7,,
3621,0,3621,1,False,1656543199,1,0,active,1,4,2,35,,
3622,0,3622,1,False,1656541903,1,0,active,1,2,0,21,,
3623,1,3623,1,False,1656542096,1,0,active,1,0,0,38,,
3628,1,3628,1,False,1656543124,1,0,active,1,4,0,25,,
3629,2,3629,1,False,1656543199,1,0,active,1,19,0,11,,
3630,6,3630,1,False,1656543182,1,0,active,1,19,1,8,,
3635,2,3635,1,False,1656543170,1,0,active,1,3,1,38,,
3637,0,3637,1,False,1656542555,1,0,active,1,11,0,20,,
3638,3,3638,1,False,1656543171,1,0,active,1,2,0,13,,
3639,0,3639,1,False,1656543115,1,0,active,1,15,0,15,,
3640,1,3640,1,False,1656542784,1,0,active,1,2,0,15,,
3641,8,3641,1,False,1656543198,1,0,active,1,5,0,58,,
3646,0,3646,1,False,1656542723,1,0,active,1,6,2,20,,
3648,7,3648,1,False,1656543140,1,0,active,1,5,1,13,,
3649,1,3649,1,False,1656543086,1,0,active,1,2,2,27,,
3654,0,3654,1,False,1656542966,1,0,active,1,0,0,35,,
3656,4,3656,1,False,1656543163,1,0,active,1,33,2,9,,
3658,0,3658,1,False,1656543076,1,0,active,1,13,0,14,,
3661,1,3661,1,False,1656542702,1,0,active,1,13,1,5,,
3664,6,3664,1,False,1656543212,1,0,active,1,2,0,20,,
3668,4,3668,1,False,1656543022,1,0,active,1,21,2,0,,
3673,1,3673,1,False,1656543097,1,0,active,1,12,0,8,,
3674,1,3674,1,False,1656543057,1,0,active,1,22,0,4,,
3676,1,3676,1,False,1656542816,1,0,active,1,18,0,5,,
3677,1,3677,1,False,1656542581,1,0,active,1,10,5,7,,
3678,5,3678,1,False,1656542933,1,0,active,1,10,4,3,,
3679,2,3679,1,False,1656543118,1,0,active,1,3,0,9,,
3681,1,3681,1,False,1656543160,1,0,active,1,4,0,13,,
3686,1,3686,1,False,1656543206,1,0,active,1,28,1,10,,
3687,8,3687,1,False,1656543013,1,0,active,1,3,0,71,,
3688,3,3688,1,False,1656543172,1,0,active,1,1,1,25,,
3689,3,3689,1,False,1656543111,1,0,active,1,5,3,39,,
3690,3,3690,1,False,1656543149,1,0,active,1,15,0,18,,
3691,0,3691,1,False,1656543164,1,0,active,1,1,0,17,,
3692,0,3692,1,False,1656543181,1,24,active,1,33,0,0,"{'off_dock_count': 24, 'off_dock_capacity': 120, 'dock_blocked_count': 24, 'region': 'BKN', 'valet_revision': 2526, 'station_id': '918af7b2-e05c-477a-a8c0-7dcff984c566', 'active': False}",[{'id': '918af7b2-e05c-477a-a8c0-7dcff984c566'}]
3693,1,3693,1,False,1656542914,1,0,active,1,26,1,0,,
3694,0,3694,1,False,1656534675,1,0,active,1,5,4,13,,
3697,3,3697,1,False,1656543197,1,0,active,1,16,0,24,,
3699,1,3699,1,False,1656543099,1,0,active,1,4,0,24,,
3704,0,3704,1,False,1656537195,1,0,active,1,0,0,19,,
3705,0,3705,1,False,1656543165,1,0,active,1,35,0,6,,
3707,2,3707,1,False,1656543167,1,0,active,1,19,0,33,,
3708,2,3708,1,False,1656542994,1,0,active,1,12,0,15,,
3709,1,3709,1,False,1656543213,1,0,active,1,17,0,31,,
3711,1,3711,1,False,1656543198,1,0,active,1,15,0,46,,
3712,3,3712,1,False,1656543130,1,2,active,1,2,0,34,,
3714,3,3714,1,False,1656542492,1,0,active,1,30,0,28,,
3715,4,3715,1,False,1656543203,1,0,active,1,26,0,1,,
3716,0,3716,1,False,1656543082,1,0,active,1,1,0,22,,
3718,1,3718,1,False,1656543059,1,0,active,1,20,2,24,,
3721,1,3721,1,False,1656542843,1,0,active,1,18,0,18,,
3724,1,3724,1,False,1656543099,1,0,active,1,3,0,77,,
3725,4,3725,1,False,1656543179,1,0,active,1,16,2,34,,
3726,1,3726,1,False,1656542955,1,0,active,1,14,2,7,,
3727,3,3727,1,False,1656542699,1,0,active,1,35,0,0,,
3728,2,3728,1,False,1656543129,1,0,active,1,15,0,7,,
3731,1,3731,1,False,1656543175,1,0,active,1,1,0,43,,
3733,1,3733,1,False,1656543059,1,0,active,1,3,0,42,,
3734,5,3734,1,False,1656543128,1,0,active,1,5,0,39,,
3735,6,3735,1,False,1656543168,1,0,active,1,11,0,20,,
3736,2,3736,1,False,1656543123,1,0,active,1,9,0,30,,
3737,1,3737,1,False,1656543059,1,0,active,1,20,0,1,,
3738,1,3738,1,False,1656543098,1,0,active,1,30,0,0,,
3739,2,3739,1,False,1656543172,1,0,active,1,14,1,21,,
3740,2,3740,1,False,1656543155,1,0,active,1,36,1,12,,
3745,3,3745,1,False,1656543073,1,0,active,1,1,0,23,,
3746,0,3746,1,False,1656543181,1,0,active,1,6,2,42,,
3749,3,3749,1,False,1656542853,1,0,active,1,0,0,19,,
3755,3,3755,1,False,1656543085,1,0,active,1,7,1,8,,
3756,0,3756,1,False,1656542149,1,0,active,1,18,1,3,,
3757,1,3757,1,False,1656542296,1,0,active,1,15,0,7,,
3758,0,3758,1,False,1656543166,1,0,active,1,13,1,6,,
3759,0,3759,1,False,1656542948,1,0,active,1,12,2,7,,
3760,0,3760,1,False,1656542255,1,0,active,1,21,0,2,,
3761,1,3761,1,False,1656542974,1,0,active,1,11,0,15,,
3762,1,3762,1,False,1656542411,1,0,active,1,23,0,3,,
3763,1,3763,1,False,1656542486,1,0,active,1,22,0,4,,
3764,1,3764,1,False,1656542828,1,0,active,1,18,1,2,,
3765,0,3765,1,False,1656542885,1,0,active,1,18,0,3,,
3767,0,3767,0,False,86400,0,0,out_of_service,0,0,0,0,,
3768,2,3768,1,False,1656542688,1,0,active,1,13,2,6,,
3769,1,3769,1,False,1656543172,1,0,active,1,21,0,1,,
3770,0,3770,1,False,1656543082,1,0,active,1,20,1,1,,
3771,1,3771,1,False,1656543132,1,0,active,1,24,2,5,,
3772,0,3772,1,False,1656542885,1,0,active,1,18,2,1,,
3773,2,3773,1,False,1656543142,1,0,active,1,12,0,6,,
3774,0,3774,1,False,1656542931,1,0,active,1,14,1,9,,
3775,0,3775,1,False,1656543158,1,0,active,1,17,1,9,,
3776,0,3776,1,False,1656542770,1,0,active,1,2,1,21,,
3777,0,3777,1,False,1656542796,1,0,active,1,15,0,8,,
3778,0,3778,1,False,1656543192,1,0,active,1,21,0,6,,
3779,1,3779,1,False,1656542473,1,0,active,1,19,0,3,,
3780,1,3780,1,False,1656542602,1,0,active,1,13,0,8,,
3781,0,3781,1,False,1656541602,1,0,active,1,20,2,10,,
3782,2,3782,1,False,1656543127,1,0,active,1,25,0,2,,
3783,0,3783,1,False,1656543074,1,0,active,1,63,0,2,,
3785,3,3785,1,False,1656543147,1,0,active,1,2,2,32,,
3786,2,3786,1,False,1656543175,1,0,active,1,41,0,5,,
3787,2,3787,1,False,1656542825,1,13,active,1,12,0,0,"{'off_dock_count': 34, 'off_dock_capacity': 90, 'dock_blocked_count': 13, 'region': 'BKN', 'valet_revision': 17435, 'station_id': '17ba4945-b202-4667-965f-211d80622646', 'active': True}",[{'id': '17ba4945-b202-4667-965f-211d80622646'}]
3789,1,3789,1,False,1656543131,1,0,active,1,8,2,22,,
3790,4,3790,1,False,1656543164,1,0,active,1,22,1,11,,
3791,0,3791,1,False,1656543066,1,0,active,1,25,0,7,,
3792,3,3792,1,False,1656542999,1,0,active,1,8,0,19,,
3795,0,3795,1,False,1656543030,1,0,active,1,15,0,4,,
3798,6,3798,1,False,1656543205,1,0,active,1,1,0,47,,
3799,5,3799,1,False,1656543158,1,0,active,1,13,0,49,,
3803,2,3803,1,False,1656542245,1,0,active,1,7,0,17,,
3804,0,3804,1,False,1656543076,1,0,active,1,22,0,2,,
3808,4,3808,1,False,1656539332,1,0,active,1,0,0,15,,
3809,4,3809,1,False,1656543183,1,0,active,1,1,1,46,,
3811,2,3811,1,False,1656543003,1,0,active,1,15,0,2,,
3812,5,3812,1,False,1656543209,1,0,active,1,34,0,22,,
3813,2,3813,1,False,1656543166,1,1,active,1,44,0,2,,
3814,0,3814,1,False,1656543114,1,0,active,1,1,1,31,,
3815,3,3815,1,False,1656542810,1,0,active,1,5,0,33,,
3816,0,3816,1,False,1656541977,1,0,active,1,24,1,0,,
3817,1,3817,1,False,1656542117,1,0,active,1,17,0,0,,
3818,0,3818,1,False,1656542949,1,0,active,1,2,1,38,,
3819,0,3819,1,False,1656542663,1,0,active,1,17,0,3,,
3820,0,3820,1,False,1656542830,1,0,active,1,7,4,12,,
3821,0,3821,1,False,1656540802,1,0,active,1,15,0,10,,
3822,1,3822,1,False,1656543160,1,0,active,1,13,1,6,,
3823,0,3823,1,False,1656543061,1,0,active,1,23,1,7,,
3824,2,3824,1,False,1656542082,1,0,active,1,4,0,15,,
3825,0,3825,1,False,1656541975,1,0,active,1,4,2,25,,
3826,0,3826,1,False,1656541069,1,0,active,1,5,1,13,,
3827,2,3827,1,False,1656543080,1,0,active,1,2,1,16,,
3828,0,3828,1,False,1656539353,1,0,active,1,0,0,22,,
3829,0,3829,1,False,1656541518,1,0,active,1,7,0,15,,
3830,0,3830,1,False,1656541682,1,0,active,1,7,0,15,,
3831,1,3831,1,False,1656541978,1,0,active,1,2,0,32,,
3832,0,3832,1,False,1656542366,1,0,active,1,14,0,7,,
